model,wnid,margin_clean,pred_entropy_clean,n_confusable
resnet101,n04485082,0.5789,0.6746786786104016,11
resnet101,n04486054,0.7691471999999999,0.18088797676140178,3
resnet101,n04487081,0.7975282000000001,0.15455116097026728,2
resnet101,n04487394,0.5438214000000001,0.8260456747323278,5
resnet101,n04493381,0.31582800000000005,1.1920710738489873,11
resnet101,n04501370,0.7032614000000001,0.4155888495929225,7
resnet101,n04505470,0.46277960000000007,0.7292792227449418,4
resnet101,n04507155,0.5987792000000001,0.6466830258873725,9
resnet101,n04509417,0.6824222,0.4680094299970521,4
resnet101,n04515003,0.634475,0.5427884604048114,4
resnet101,n04517823,0.6585078,0.47620959783933875,8
resnet101,n04522168,0.4113201999999999,1.182320937057896,17
resnet101,n04523525,0.603998,0.7141791798693933,7
resnet101,n04525038,0.4083872,1.1967082416487842,30
resnet101,n04525305,0.7478056,0.2460672239814408,3
resnet101,n04532106,0.6051009999999999,0.6637942309884702,9
resnet101,n04532670,0.6836374000000001,0.38654616144415954,6
resnet101,n04536866,0.5806058000000001,0.6811430230507383,6
resnet101,n04540053,0.7578305999999999,0.28603184384672664,2
resnet101,n04542943,0.646563,0.47369728246834336,8
resnet101,n04548280,0.460561,0.9288045521943057,9
resnet101,n04548362,0.4041704,1.1772332443275892,11
resnet101,n04550184,0.5836551999999999,0.7557518080456282,9
resnet101,n04552348,0.4993228000000001,0.9198974112726931,5
resnet101,n04553703,0.5844830000000001,0.7196370660455846,7
resnet101,n04554684,0.6544878,0.5190673493762832,7
resnet101,n04557648,0.48463880000000004,0.9797576366256233,14
resnet101,n04560804,0.36296899999999993,1.2596557908020036,17
resnet101,n04562935,0.7742348000000001,0.14733175856525704,2
resnet101,n04579145,0.60446,0.6682663031633963,12
resnet101,n04579432,0.6087158,0.6001556658535212,9
resnet101,n04584207,0.5949586000000001,0.5838290065082113,5
resnet101,n04589890,0.5821497999999999,0.7019183245040241,9
resnet101,n04590129,0.42402239999999997,1.132523867364795,15
resnet101,n04591157,0.41710040000000004,1.082535862361986,17
resnet101,n04591713,0.40395000000000003,1.1259744300106704,12
resnet101,n04592741,0.6474274,0.4970411843730594,5
resnet101,n04596742,0.4624166,1.0127336418738424,9
resnet101,n04597913,0.5559576,0.7956007405186041,7
resnet101,n04599235,0.6009577999999999,0.6922231045359608,15
resnet101,n04604644,0.569539,0.7383469344656057,10
resnet101,n04606251,0.6894355999999999,0.3914468356553631,5
resnet101,n04612504,0.6125751999999999,0.5706585640075672,4
resnet101,n04613696,0.7844788,0.16279056096115838,1
resnet101,n06359193,0.7758192000000002,0.23293822653024787,1
resnet101,n06596364,0.6162624,0.6650038347492121,10
resnet101,n06785654,0.7200165999999999,0.30185550485567875,6
resnet101,n06794110,0.6012154000000001,0.6504610976520485,10
resnet101,n06874185,0.7152143999999998,0.341144250767169,6
resnet101,n07248320,0.6257335999999999,0.6995028839563837,8
resnet101,n07565083,0.6309790000000001,0.5236731063091306,5
resnet101,n07579787,0.28330540000000004,1.4796386464388425,21
resnet101,n07583066,0.6542950000000001,0.4922920965930016,7
resnet101,n07584110,0.5794496,0.7223950601630552,9
resnet101,n07590611,0.5676856000000001,0.8608054132887607,7
resnet101,n07613480,0.744123,0.251943026021375,3
resnet101,n07614500,0.48987660000000005,0.8883157259229137,7
resnet101,n07615774,0.67782,0.45514536511386455,5
resnet101,n07684084,0.6093712000000001,0.6428082294779499,10
resnet101,n07693725,0.6264296000000001,0.5690055756675768,10
resnet101,n07695742,0.6507118,0.5176321493165682,9
resnet101,n07697313,0.7145085999999999,0.281940498907979,1
resnet101,n07697537,0.6718883999999999,0.38096862322062924,4
resnet101,n07711569,0.5648898,0.6878296757779542,11
resnet101,n07714571,0.7315373999999999,0.2972751794298815,4
resnet101,n07714990,0.7628484000000002,0.20619369348540076,3
resnet101,n07715103,0.7582922000000001,0.21720395066748296,3
resnet101,n07716358,0.6023529999999999,0.6100545337230967,3
resnet101,n07716906,0.6724219999999999,0.4738682522407821,5
resnet101,n07717410,0.7099285999999999,0.3530736112853188,3
resnet101,n07717556,0.6174915999999999,0.6342317757807981,10
resnet101,n07718472,0.5777074,0.6506054411891269,6
resnet101,n07718747,0.6934416,0.32277950080331197,3
resnet101,n07720875,0.7155279999999999,0.2698091004573263,4
resnet101,n07730033,0.6614829999999999,0.4313731816158701,4
resnet101,n07734744,0.5992148,0.6472529202238124,5
resnet101,n07742313,0.6936405999999999,0.37906593725665777,6
resnet101,n07745940,0.6019352000000001,0.7614142911092722,11
resnet101,n07747607,0.5796196,0.6638670592854164,7
resnet101,n07749582,0.6773143999999999,0.4136552266461703,6
resnet101,n07753113,0.7346718,0.24354080569740164,7
resnet101,n07753275,0.754692,0.21350640505461055,3
resnet101,n07753592,0.65145,0.4827652956860966,6
resnet101,n07754684,0.7869172,0.11855799408318286,1
resnet101,n07760859,0.7295773999999998,0.19909045261213013,1
resnet101,n07768694,0.7630478,0.18475188969561177,4
resnet101,n07802026,0.7261330000000001,0.31412698940325834,5
resnet101,n07831146,0.7377366000000001,0.3244452684332498,6
resnet101,n07836838,0.46529279999999995,0.9192739507245521,11
resnet101,n07860988,0.488129,0.9825744848098107,19
resnet101,n07871810,0.5865818,0.7515431584262667,12
resnet101,n07873807,0.715122,0.3780796267957915,6
resnet101,n07875152,0.6101476,0.6058676463382784,9
resnet101,n07880968,0.7040595999999999,0.3439151402752552,5
resnet101,n07892512,0.46468780000000004,0.9368209329403494,10
resnet101,n07920052,0.5624764,0.8358761608060568,11
resnet101,n07930864,0.4639528,1.080913603693122,18
resnet101,n07932039,0.43004339999999996,1.0869066848130218,18
resnet101,n09193705,0.4487302,0.9290417249738349,11
resnet101,n09229709,0.6902861999999998,0.3662924174691614,6
resnet101,n09246464,0.5468586000000001,0.8720299585906723,7
resnet101,n09256479,0.5843908,0.7095686774586638,9
resnet101,n09288635,0.7374758000000001,0.25612024417445844,3
resnet101,n09332890,0.38719739999999997,1.2752193148268627,17
resnet101,n09399592,0.406686,1.1717396003502119,9
resnet101,n09421951,0.5325203999999999,0.848747098241017,12
resnet101,n09428293,0.39449599999999996,1.1736425328223583,18
resnet101,n09468604,0.5828386,0.7570398721987999,7
resnet101,n09472597,0.6857376,0.40034773737121,6
resnet101,n09835506,0.5451712,0.6712755910197181,7
resnet101,n10148035,0.6199800000000001,0.6724945597398456,10
resnet101,n10565667,0.6405266000000001,0.5150313656532807,3
resnet101,n11879895,0.7845774000000002,0.1012670472956516,1
resnet101,n11939491,0.770539,0.185861102571457,2
resnet101,n12057211,0.8487328000000001,0.018392094105811937,1
resnet101,n12144580,0.2995484,1.0950842640193623,10
resnet101,n12267677,0.7752556000000002,0.09699051273346898,1
resnet101,n12620546,0.7579058000000001,0.12725214167443027,2
resnet101,n12768682,0.7985149999999999,0.15947911382063432,2
resnet101,n12985857,0.7811836,0.14020472467978615,2
resnet101,n12998815,0.5638798,0.65046142597812,6
resnet101,n13037406,0.8060487999999998,0.07825333822038717,2
resnet101,n13040303,0.7314974,0.26690078380540716,5
resnet101,n13044778,0.8432020000000001,0.02477430843343558,1
resnet101,n13052670,0.710439,0.40408937362167635,6
resnet101,n13054560,0.5764282,0.7725287132469352,6
resnet101,n13133613,0.3214566,0.9347041549659194,4
resnet101,n15075141,0.44168860000000004,0.9954070732161404,17
resnet152,n01440764,0.7720466,0.16071494997575614,4
resnet152,n01443537,0.7543249999999999,0.18338790783811962,3
resnet152,n01484850,0.7295032,0.3041593321633293,4
resnet152,n01491361,0.6516428000000001,0.465021880188094,3
resnet152,n01494475,0.7337778,0.26113900960377384,5
resnet152,n01496331,0.6363087999999999,0.4258282190594329,8
resnet152,n01498041,0.665937,0.4689700053760288,5
resnet152,n01514668,0.5570767999999999,0.6188887383704887,5
resnet152,n01514859,0.6800258000000001,0.38468119685191327,3
resnet152,n01518878,0.8151694,0.05508317026180822,1
resnet152,n01530575,0.7786703999999999,0.1368207534999128,2
resnet152,n01531178,0.8187826000000001,0.06879219933730073,1
resnet152,n01532829,0.7670298,0.15403557689846142,1
resnet152,n01534433,0.8089846,0.0602989551444413,1
resnet152,n01537544,0.7533394,0.14510607570347045,3
resnet152,n01558993,0.7848778,0.13114657984528003,2
resnet152,n01560419,0.7510238,0.23118628543360553,6
resnet152,n01580077,0.7891615999999999,0.1342196520800486,3
resnet152,n01582220,0.7694951999999999,0.11917420294748561,3
resnet152,n01592084,0.7996253999999999,0.08224946702098969,1
resnet152,n01601694,0.7646470000000001,0.18452180046501934,6
resnet152,n01608432,0.6813640000000001,0.40718514653973625,5
resnet152,n01614925,0.8114749999999998,0.08513731052693119,2
resnet152,n01616318,0.7468866,0.18697447910956783,1
resnet152,n01622779,0.8026022,0.09190781127074218,3
resnet152,n01629819,0.7307527999999999,0.31213558297488997,2
resnet152,n01630670,0.6800988,0.4813115155198017,7
resnet152,n01631663,0.7133722,0.3519419438903891,3
resnet152,n01632458,0.7559679999999999,0.24987542246959754,3
resnet152,n01632777,0.7351382000000001,0.2335015491773813,3
resnet152,n01641577,0.6971034,0.3694374010127142,6
resnet152,n01644373,0.660415,0.466381018599705,3
resnet152,n01644900,0.47395820000000005,0.8714658324392096,10
resnet152,n01664065,0.7092174,0.4101661568182362,5
resnet152,n01665541,0.6321788,0.5378761825203568,6
resnet152,n01667114,0.5495648,0.7843130045822884,6
resnet152,n01667778,0.5474737999999999,0.715244880782668,4
resnet152,n01669191,0.6614845999999999,0.5032731929746688,4
resnet152,n01675722,0.7062461999999999,0.3152188918973302,3
resnet152,n01677366,0.6650850000000001,0.3817366216417129,5
resnet152,n01682714,0.2628096,0.9850017679912055,3
resnet152,n01685808,0.7314642,0.2920918102717895,6
resnet152,n01687978,0.6938333999999999,0.41421402446038463,6
resnet152,n01688243,0.7507562,0.19595631391069035,5
resnet152,n01689811,0.667833,0.43428378384101035,7
resnet152,n01692333,0.7631577999999999,0.23399355241251862,3
resnet152,n01693334,0.4626612,0.7973596529493838,8
resnet152,n01694178,0.7459224000000002,0.20775833575330804,5
resnet152,n01695060,0.7889113999999999,0.10499006458007955,2
resnet152,n01697457,0.6548584000000001,0.41900120834071847,5
resnet152,n01698640,0.6792461999999999,0.3940713090178483,4
resnet152,n01704323,0.7892794000000001,0.1084028589081015,3
resnet152,n01728572,0.6493528,0.5091856326356379,9
resnet152,n01728920,0.7156344,0.3361720179135121,2
resnet152,n01729322,0.6775150000000001,0.4867201897778965,9
resnet152,n01729977,0.6015967999999999,0.6193331982464115,4
resnet152,n01734418,0.7197380000000001,0.3457116205250516,4
resnet152,n01735189,0.7368258,0.33111018005022536,4
resnet152,n01737021,0.5692504,0.7071414219505254,8
resnet152,n01739381,0.5427656,0.8098849936128738,12
resnet152,n01740131,0.43666140000000003,1.048480237845225,14
resnet152,n01742172,0.6567447999999999,0.4992064033075783,6
resnet152,n01744401,0.5347926,0.8331175906139806,9
resnet152,n01748264,0.6785092,0.4454866819951651,5
resnet152,n01749939,0.4930290000000001,0.8266242052301598,6
resnet152,n01751748,0.6582135999999998,0.4566146206779687,10
resnet152,n01753488,0.3007104,1.1031367123104392,5
resnet152,n01755581,0.5569971999999999,0.7615161732012627,9
resnet152,n01756291,0.18315359999999997,1.2051885831783773,8
resnet152,n01768244,0.8188606000000002,0.0333196080319279,2
resnet152,n01770081,0.7617664,0.1650146558693373,2
resnet152,n01770393,0.7882459999999999,0.10740158266993095,4
resnet152,n01773157,0.36528839999999996,1.014021516089223,3
resnet152,n01773549,0.6012727999999999,0.7295256140125577,7
resnet152,n01773797,0.4881345999999999,0.8649354207169812,5
resnet152,n01774384,0.7001767999999999,0.3464538426763035,5
resnet152,n01774750,0.7820468000000002,0.13396961400059568,2
resnet152,n01775062,0.476679,0.9122125678417278,6
resnet152,n01776313,0.7408632000000002,0.2513180584876647,7
resnet152,n01784675,0.7098475999999999,0.25739337110681015,6
resnet152,n01795545,0.7736972,0.15520551932200413,4
resnet152,n01796340,0.7208836,0.2788852900413558,3
resnet152,n01797886,0.608007,0.64305885267957,5
resnet152,n01798484,0.7476183999999999,0.18016575016002265,3
resnet152,n01806143,0.8122712,0.07598259658822404,2
resnet152,n01806567,0.7339582,0.264485415165195,3
resnet152,n01807496,0.3283104,0.982771794131567,4
resnet152,n01817953,0.8195150000000001,0.03879676630343607,2
resnet152,n01818515,0.798528,0.0773358336295658,1
resnet152,n01819313,0.797259,0.09457372537969538,2
resnet152,n01820546,0.8028022,0.060927598441456586,1
resnet152,n01824575,0.7665511999999999,0.14196580189252436,3
resnet152,n01828970,0.7921246000000001,0.048334847021193214,2
resnet152,n01829413,0.7659192,0.15061071283758104,2
resnet152,n01833805,0.7720794000000001,0.18546032352926412,3
resnet152,n01843065,0.7625346,0.18850130266045276,3
resnet152,n01843383,0.7634381999999998,0.14885775461299558,3
resnet152,n01847000,0.7308086000000001,0.2429740487914655,3
resnet152,n01855032,0.7811966000000001,0.14616338426230885,4
resnet152,n01855672,0.6643748,0.47499997729614685,7
resnet152,n01860187,0.792587,0.08723366766399215,2
resnet152,n01871265,0.4848391999999999,0.8109104499242215,3
resnet152,n01872401,0.7958762,0.09122854400396863,1
resnet152,n01873310,0.6807045999999999,0.36656395720601986,5
resnet152,n01877812,0.7219974000000002,0.2699238056456602,6
resnet152,n01882714,0.7457298,0.2548373588712218,4
resnet152,n01883070,0.7598929999999998,0.207334703383764,4
resnet152,n01910747,0.7776777999999999,0.1867356999720768,3
resnet152,n01914609,0.5749886,0.6276913287373167,11
resnet152,n01917289,0.7591106,0.21076500825499386,4
resnet152,n01924916,0.7212975999999999,0.21658079054482166,4
resnet152,n01930112,0.7520644,0.21545665612290826,5
resnet152,n01943899,0.6294572,0.5363331069369753,8
resnet152,n01944390,0.7047712,0.3278344380916904,5
resnet152,n01945685,0.6684642,0.41399203734752243,11
resnet152,n01950731,0.7218342,0.2615556690142954,3
resnet152,n01955084,0.7486822000000001,0.21059354689949078,3
resnet152,n01968897,0.7454681999999999,0.22873943288197626,6
resnet152,n01978287,0.6084824000000001,0.6600198164028233,6
resnet152,n01978455,0.6629476,0.4980518918704999,6
resnet152,n01980166,0.6707750000000001,0.48130155453615225,4
resnet152,n01981276,0.7106756,0.35119908765002494,6
resnet152,n01983481,0.7200746000000001,0.309248361174313,4
resnet152,n01984695,0.6686438,0.43592458866546624,5
resnet152,n01985128,0.5680303999999999,0.6692665663720071,5
resnet152,n01986214,0.7721574,0.17882964148166866,1
resnet152,n01990800,0.681288,0.41052092927574824,10
resnet152,n02002556,0.7414208000000001,0.23730207640611764,4
resnet152,n02002724,0.6487994,0.4975558031764224,7
resnet152,n02006656,0.8118,0.04953822867621128,1
resnet152,n02007558,0.8055374000000001,0.08967542954252519,2
resnet152,n02009229,0.7204578,0.32758436223052717,4
resnet152,n02009912,0.6701153999999999,0.5271097663274397,3
resnet152,n02011460,0.7804236000000002,0.1301160584969184,4
resnet152,n02012849,0.6821593999999999,0.3891975186392795,4
resnet152,n02013706,0.7866437999999999,0.09682285608988404,2
resnet152,n02017213,0.7866996,0.07768111796378821,2
resnet152,n02018207,0.7510416,0.19473703392674468,4
resnet152,n02018795,0.7380106,0.17211391119459588,5
resnet152,n02025239,0.7877752,0.07689619464234179,1
resnet152,n02027492,0.7414505999999998,0.2672048448342212,5
resnet152,n02028035,0.7631750000000003,0.20077588905182125,3
resnet152,n02033041,0.7482561999999998,0.25949638780602,3
resnet152,n02037110,0.7919080000000001,0.12245292764317023,1
resnet152,n02051845,0.7767204,0.11071816902434092,2
resnet152,n02056570,0.798514,0.06848012064408783,2
resnet152,n02058221,0.724796,0.18384278078488475,2
resnet152,n02066245,0.7745161999999999,0.14153515111078735,2
resnet152,n02071294,0.7290866,0.2605853571427337,2
resnet152,n02074367,0.7625797999999999,0.1544447827640686,4
resnet152,n02077923,0.7199271999999999,0.3069460088239478,7
resnet152,n02085620,0.5126876,0.8439083349238499,12
resnet152,n02085782,0.697288,0.38212000261717277,5
resnet152,n02085936,0.608874,0.6192469743955812,7
resnet152,n02086079,0.7591927999999999,0.22431904353324228,5
resnet152,n02086240,0.5704384,0.6701905883499119,9
resnet152,n02086646,0.7557818000000001,0.270540623537187,3
resnet152,n02086910,0.7784479999999999,0.20633673437870723,3
resnet152,n02087046,0.5056917999999999,0.8526289683807449,8
resnet152,n02087394,0.609861,0.5462926010851125,6
resnet152,n02088094,0.7690699999999999,0.1630373044783174,3
resnet152,n02088238,0.6428838,0.5124552083862484,7
resnet152,n02088364,0.5626726,0.6877920996620882,3
resnet152,n02088466,0.5770684,0.6985705169927207,13
resnet152,n02088632,0.7142532,0.3530755852145069,5
resnet152,n02089078,0.6202078,0.7199643694796086,9
resnet152,n02089867,0.5301892000000001,0.8466885930825443,4
resnet152,n02089973,0.38463139999999996,1.0716863737743434,10
resnet152,n02090379,0.560606,0.7096340802659246,6
resnet152,n02090622,0.7378188000000001,0.28261247356516866,1
resnet152,n02090721,0.6209418,0.5639205154932999,9
resnet152,n02091032,0.7083108000000001,0.3573181802835708,4
resnet152,n02091134,0.7100901999999999,0.37911741097474305,5
resnet152,n02091244,0.6106248,0.6161993254705351,11
resnet152,n02091467,0.7414627999999999,0.26433572701336666,4
resnet152,n02091635,0.6359554000000001,0.5683713053161359,10
resnet152,n02091831,0.6392018,0.559572860634947,6
resnet152,n02092002,0.6353750000000001,0.4966772483433485,2
resnet152,n02092339,0.7276775999999999,0.27843224564778163,4
resnet152,n02093256,0.6228045999999999,0.5857267728899598,6
resnet152,n02093428,0.5332306,0.829916933686008,5
resnet152,n02093647,0.7742995999999998,0.1949341229886652,3
resnet152,n02093754,0.7812368,0.2509493066739426,3
resnet152,n02093859,0.6959949999999999,0.4294066430785232,5
resnet152,n02093991,0.6375990000000001,0.5535837855446724,8
resnet152,n02094114,0.6236392,0.6058596190789605,9
resnet152,n02094258,0.6714474000000001,0.5196141376284408,3
resnet152,n02094433,0.549925,0.8334444295026385,12
resnet152,n02095314,0.6633148,0.5256544441671953,4
resnet152,n02095570,0.6138513999999999,0.580908662620834,7
resnet152,n02095889,0.7138747999999999,0.44319267923606637,6
resnet152,n02096051,0.7019138000000001,0.3311728581381564,6
resnet152,n02096177,0.6652000000000001,0.47649523367993657,7
resnet152,n02096294,0.5003996,0.8838806432775321,9
resnet152,n02096437,0.715589,0.3308721062990611,5
resnet152,n02096585,0.6612233999999999,0.48526222779308037,2
resnet152,n02097047,0.5547118,0.7268411673546717,7
resnet152,n02097130,0.6116568,0.6884600004019582,4
resnet152,n02097209,0.6980148000000002,0.4734332024485724,3
resnet152,n02097298,0.6716328000000001,0.4505635602900408,5
resnet152,n02097474,0.6005148,0.7357133727270343,6
resnet152,n02097658,0.5819384,0.695635014643696,5
resnet152,n02098105,0.395539,0.9929007523381279,5
resnet152,n02098286,0.6483476,0.44405613160247137,5
resnet152,n02098413,0.6095476,0.6448551573664009,7
resnet152,n02099267,0.6615714,0.515264911899918,8
resnet152,n02099429,0.6722537999999999,0.48599402863060787,6
resnet152,n02099601,0.66875,0.5189126651648409,4
resnet152,n02099712,0.5732079999999999,0.6659312797913409,7
resnet152,n02099849,0.7155596000000002,0.32637882789418954,3
resnet152,n02100236,0.6669831999999998,0.4176150653207808,5
resnet152,n02100583,0.54177,0.7221038325203206,5
resnet152,n02100735,0.6392585999999999,0.5461688189373299,5
resnet152,n02100877,0.7194338,0.34714940168127434,7
resnet152,n02101006,0.6838324000000001,0.40419943978388423,6
resnet152,n02101388,0.7071819999999999,0.35767502961998604,4
resnet152,n02101556,0.7801466,0.2008897549920437,4
resnet152,n02102040,0.7019058000000001,0.4353360872538298,4
resnet152,n02102177,0.7294448,0.3245528313807484,3
resnet152,n02102318,0.6389106,0.5640821878634535,7
resnet152,n02102480,0.6877374,0.39289426356162704,9
resnet152,n02102973,0.6711503999999999,0.47734930925754854,5
resnet152,n02104029,0.5730878,0.6749693971234951,5
resnet152,n02104365,0.724649,0.3213862767305598,8
resnet152,n02105056,0.6550193999999999,0.4953104082232971,9
resnet152,n02105162,0.6999559999999999,0.31255877371617,3
resnet152,n02105251,0.5387982,0.6644178747754195,15
resnet152,n02105412,0.6006988000000001,0.6789672635824345,7
resnet152,n02105505,0.7099523999999999,0.31162320698639706,4
resnet152,n02105641,0.7481362,0.24819601791292414,2
resnet152,n02105855,0.5750032,0.6200149012516839,4
resnet152,n02106030,0.5113576,0.6999673964812229,6
resnet152,n02106166,0.2981948,1.2049544033175843,6
resnet152,n02106382,0.6520092,0.5402531025173606,4
resnet152,n02106550,0.7200014,0.3316137789729817,4
resnet152,n02106662,0.6010358,0.5106244963294574,7
resnet152,n02107142,0.6947970000000001,0.4056860616366689,4
resnet152,n02107312,0.6541084,0.5587884165584018,7
resnet152,n02107574,0.5648947999999999,0.7832391796929428,6
resnet152,n02107683,0.6180934,0.5946269270306253,2
resnet152,n02107908,0.3744586000000001,1.0979993812152289,5
resnet152,n02108000,0.6101568,0.6171312114454498,4
resnet152,n02108089,0.6014646,0.580305465892743,9
resnet152,n02108422,0.7158739999999999,0.3923733431918937,6
resnet152,n02108551,0.7047764000000001,0.3452466151208772,2
resnet152,n02108915,0.6957528,0.31403201007793013,2
resnet152,n02109047,0.6103924,0.6145193580453266,8
resnet152,n02109525,0.7388174,0.26344423010635837,3
resnet152,n02109961,0.3324808,1.12730223881469,9
resnet152,n02110063,0.5842385999999999,0.6734859929471247,6
resnet152,n02110185,0.37480340000000006,1.0356069861563513,4
resnet152,n02110341,0.7863014000000002,0.16112802457548422,3
resnet152,n02110627,0.698865,0.41350265831584265,7
resnet152,n02110806,0.7498492,0.27628747232326994,4
resnet152,n02110958,0.7242912,0.28291052312102555,2
resnet152,n02111129,0.810317,0.04408307073447535,1
resnet152,n02111277,0.6740884,0.46648864129766865,4
resnet152,n02111500,0.6143952,0.5955149799706356,5
resnet152,n02111889,0.7704000000000001,0.19652961517164239,1
resnet152,n02112018,0.7712309999999999,0.2339123168853555,2
resnet152,n02112137,0.7620544000000001,0.2063710836541312,4
resnet152,n02112350,0.7944694,0.11569151509854922,3
resnet152,n02112706,0.7769214,0.1937438020086647,2
resnet152,n02113023,0.6610730000000001,0.4925412694674886,4
resnet152,n02113186,0.5780978,0.5996564229971029,3
resnet152,n02113624,0.4531164,0.9673621470760461,6
resnet152,n02113712,0.4521022,0.9006680789373191,8
resnet152,n02113799,0.6595677999999999,0.49086654852787104,3
resnet152,n02113978,0.7648692,0.20527173215379457,2
resnet152,n02114367,0.4167768,1.1994831171826157,8
resnet152,n02114548,0.6291948,0.5245597640419453,3
resnet152,n02114712,0.575105,0.7629467697949832,7
resnet152,n02114855,0.5424120000000001,0.9000805231663501,6
resnet152,n02115641,0.6687164,0.466045699401755,8
resnet152,n02115913,0.7613636000000001,0.11517028526455672,4
resnet152,n02116738,0.7936466,0.13992096245977975,1
resnet152,n02117135,0.730046,0.3020104159387022,3
resnet152,n02119022,0.5470068,0.8308069324256216,6
resnet152,n02119789,0.5851202,0.6347396674655241,4
resnet152,n02120079,0.7503204000000001,0.2241905318649027,2
resnet152,n02120505,0.6185878,0.617964402887208,6
resnet152,n02123045,0.4016642,1.1557825884119453,7
resnet152,n02123159,0.4359406,1.009266124539431,7
resnet152,n02123394,0.7372311999999998,0.2574206981309217,3
resnet152,n02123597,0.7823996000000001,0.18260212315744603,2
resnet152,n02124075,0.503263,0.9434817754364397,10
resnet152,n02125311,0.8096810000000001,0.07961130919971063,4
resnet152,n02127052,0.7067222,0.34810568341805137,9
resnet152,n02128385,0.6348902000000001,0.47343160357097674,3
resnet152,n02128757,0.6280656,0.5750997560102593,4
resnet152,n02128925,0.6309771999999999,0.4796634084879256,4
resnet152,n02129165,0.7777326000000001,0.1186868347778746,1
resnet152,n02129604,0.6335066,0.5217697658758952,3
resnet152,n02130308,0.7573143999999998,0.2386408229095294,3
resnet152,n02132136,0.7579606,0.18078931700313589,3
resnet152,n02133161,0.7095314,0.3679358800190908,3
resnet152,n02134084,0.7575686,0.18809888705380126,3
resnet152,n02134418,0.7461866,0.22695696119234957,5
resnet152,n02137549,0.7204056,0.3213183964191165,7
resnet152,n02138441,0.5820834,0.6561516869605636,4
resnet152,n02165105,0.764416,0.21435057982071765,3
resnet152,n02165456,0.6055336000000001,0.5176510860230047,3
resnet152,n02167151,0.6536122,0.5373662222178992,6
resnet152,n02168699,0.6620919999999999,0.4840924530325404,6
resnet152,n02169497,0.6268196,0.5388646681708846,6
resnet152,n02172182,0.7007568,0.33755588991801844,5
resnet152,n02174001,0.7593772,0.2040145834394279,2
resnet152,n02177972,0.7240246000000002,0.312853031388286,4
resnet152,n02190166,0.6773404,0.33025798679429,3
resnet152,n02206856,0.6440984000000001,0.5009288941342901,7
resnet152,n02219486,0.7246752000000001,0.2851517278387149,7
resnet152,n02226429,0.5165078,0.672277293075632,4
resnet152,n02229544,0.5849822,0.5799421038195361,3
resnet152,n02231487,0.6794956000000001,0.4147205299821674,7
resnet152,n02233338,0.6362432,0.4807132592077106,11
resnet152,n02236044,0.6610128000000001,0.4599677697418102,3
resnet152,n02256656,0.782562,0.12765247231631138,2
resnet152,n02259212,0.7582414000000002,0.1593916404308717,5
resnet152,n02264363,0.7308978,0.2695868566425975,7
resnet152,n02268443,0.7002081999999998,0.3289696882737994,3
resnet152,n02268853,0.6524628,0.4645496819838252,2
resnet152,n02276258,0.8005249999999999,0.06292777137209893,1
resnet152,n02277742,0.7958959999999999,0.12311698308574646,1
resnet152,n02279972,0.7690565999999999,0.1772225106331946,4
resnet152,n02280649,0.7777670000000001,0.142868776975003,3
resnet152,n02281406,0.7737584,0.167164784713431,2
resnet152,n02281787,0.7643809999999999,0.21285185013094515,2
resnet152,n02317335,0.7323484,0.23018757066587994,4
resnet152,n02319095,0.7055449999999999,0.3384541560805574,4
resnet152,n02321529,0.6622578,0.45280430891853,10
resnet152,n02325366,0.610002,0.5005599946559139,5
resnet152,n02326432,0.6887278000000001,0.33891559402386773,3
resnet152,n02328150,0.7579718,0.17554364988544577,1
resnet152,n02342885,0.8047308000000001,0.08897244247966972,1
resnet152,n02346627,0.751089,0.19387004046839906,5
resnet152,n02356798,0.7162461999999999,0.29569675184676547,4
resnet152,n02361337,0.7044123999999999,0.24432160828863225,2
resnet152,n02363005,0.7562555999999999,0.21957117930128775,5
resnet152,n02364673,0.6949890000000002,0.2744625633235686,7
resnet152,n02389026,0.7788902,0.1555032523206806,2
resnet152,n02391049,0.7751706000000002,0.11257549516434642,3
resnet152,n02395406,0.5758875999999999,0.6216200481725057,7
resnet152,n02396427,0.4884028,0.7907850476132114,4
resnet152,n02397096,0.7206684,0.30012056848491947,3
resnet152,n02398521,0.8045686000000001,0.07555498949948865,1
resnet152,n02403003,0.5769204,0.6191056546228985,4
resnet152,n02408429,0.6968715999999999,0.3834796297036427,4
resnet152,n02410509,0.7434767999999998,0.1793709627831582,2
resnet152,n02412080,0.43379380000000006,0.6928706012403845,3
resnet152,n02415577,0.29513779999999995,0.8993200426041364,2
resnet152,n02417914,0.7685628000000001,0.14838788179209417,2
resnet152,n02422106,0.7792056000000003,0.17249919490724977,2
resnet152,n02422699,0.5797838,0.6425270442863861,3
resnet152,n02423022,0.6259823999999999,0.541925811694403,4
resnet152,n02437312,0.7533063999999999,0.16661601365048714,2
resnet152,n02437616,0.7452185999999998,0.2221100003585213,2
resnet152,n02441942,0.5779096,0.7858886342784597,8
resnet152,n02442845,0.6703474,0.492068632922,6
resnet152,n02443114,0.4081552,1.10137511804077,7
resnet152,n02443484,0.3816798,1.153381293504086,7
resnet152,n02444819,0.5891878,0.7379840362436874,4
resnet152,n02445715,0.7190641999999999,0.21941125129375172,3
resnet152,n02447366,0.7117186,0.31864770330642284,4
resnet152,n02454379,0.7538741999999999,0.1727391072392208,3
