model,family,wnid,name,acc_clean,acc_clean_top5,mPC_top1,mPC_top5,abs_drop,rel_drop,mce_class,rmce_class,sev_slope,prob_clean,prob_corr,drop_noise,drop_blur,drop_weather,drop_digital,acc_noise,acc_blur,acc_weather,acc_digital
resnet50,CNN,n02128385,leopard,0.88,1.0,0.532,0.7514666666666666,0.348,0.39545454545454545,0.46799999999999997,1.0862092213752657,-0.10400000000000001,0.4096525912731886,0.23794339067363368,0.372,0.558,0.11699999999999999,0.351,0.508,0.322,0.763,0.529
resnet50,CNN,n01677366,common_iguana,0.84,0.98,0.508,0.6496,0.33199999999999996,0.3952380952380952,0.492,1.0362685675189314,-0.11226666666666667,0.3545538894366473,0.1939853956425465,0.34933333333333333,0.5619999999999999,0.04899999999999993,0.37199999999999994,0.49066666666666664,0.278,0.791,0.468
resnet50,CNN,n02107142,Doberman,0.86,0.96,0.5202666666666667,0.7429333333333333,0.33973333333333333,0.39503875968992247,0.47973333333333334,1.0604065502161597,-0.0984,0.38712700644508,0.19927415269510038,0.41466666666666663,0.40299999999999997,0.22699999999999998,0.33299999999999996,0.44533333333333336,0.457,0.633,0.527
resnet50,CNN,n02109961,Eskimo_dog,0.5,1.0,0.30266666666666664,0.7386666666666667,0.19733333333333336,0.3946666666666667,0.6973333333333334,0.6159347308947868,-0.0424,0.2300802981574088,0.12319813842297485,0.324,0.178,0.08700000000000002,0.23199999999999998,0.176,0.322,0.413,0.268
resnet50,CNN,n04435653,tile_roof,0.78,0.98,0.47226666666666667,0.6704,0.30773333333333336,0.39452991452991454,0.5277333333333334,0.9605252425034917,-0.08333333333333331,0.33505898851901283,0.17278512758469725,0.3466666666666667,0.454,0.14100000000000001,0.29900000000000004,0.43333333333333335,0.326,0.639,0.481
resnet50,CNN,n07734744,mushroom,0.42,0.98,0.2544,0.7666666666666667,0.16559999999999997,0.39428571428571424,0.7456,0.5168857674130574,-0.03613333333333334,0.1995511633640853,0.12153934969607888,0.21733333333333332,0.11499999999999999,0.11299999999999999,0.22999999999999998,0.20266666666666666,0.305,0.307,0.19
resnet50,CNN,n03344393,fireboat,0.98,1.0,0.5938666666666667,0.7546666666666667,0.38613333333333333,0.3940136054421769,0.40613333333333335,1.2052344463995284,-0.12453333333333334,0.4853189921379089,0.23557340571184462,0.5640000000000001,0.44499999999999995,0.262,0.31799999999999995,0.416,0.535,0.718,0.662
resnet50,CNN,n02268443,dragonfly,0.84,1.0,0.5090666666666667,0.7309333333333333,0.3309333333333333,0.39396825396825397,0.49093333333333333,1.032939190595176,-0.09906666666666666,0.41313496991992,0.21586696921786636,0.43866666666666665,0.422,0.05799999999999994,0.432,0.4013333333333333,0.418,0.782,0.408
resnet50,CNN,n02088364,beagle,0.88,1.0,0.5333333333333333,0.7730666666666667,0.3466666666666667,0.393939393939394,0.4666666666666667,1.0820475002205712,-0.09999999999999999,0.3707337445765734,0.21218721728509013,0.39066666666666666,0.377,0.23299999999999998,0.397,0.48933333333333334,0.503,0.647,0.483
resnet50,CNN,n02437312,Arabian_camel,1.0,1.0,0.6061333333333333,0.708,0.3938666666666667,0.3938666666666667,0.3938666666666667,1.2293724290967567,-0.13,0.4010488076508045,0.24628337801359831,0.42666666666666664,0.634,0.19299999999999995,0.32999999999999996,0.5733333333333334,0.366,0.807,0.67
resnet50,CNN,n03983396,pop_bottle,0.68,0.98,0.41226666666666667,0.6562666666666667,0.2677333333333334,0.39372549019607844,0.5877333333333333,0.8356736078626567,-0.07493333333333334,0.35579559944570055,0.18074865719378572,0.29600000000000004,0.405,0.0050000000000000044,0.37200000000000005,0.384,0.275,0.675,0.308
resnet50,CNN,n02108089,boxer,0.8,0.96,0.48506666666666665,0.6962666666666667,0.3149333333333334,0.3936666666666667,0.5149333333333334,0.9829985367388422,-0.10386666666666669,0.3089172296156175,0.18893060818780402,0.4186666666666667,0.44100000000000006,0.1120000000000001,0.31400000000000006,0.38133333333333336,0.359,0.688,0.486
resnet50,CNN,n02092002,Scottish_deerhound,0.92,1.0,0.5581333333333334,0.752,0.36186666666666667,0.3933333333333333,0.44186666666666663,1.1294911213840886,-0.09706666666666666,0.342961478754878,0.21253483622376412,0.5613333333333334,0.41700000000000004,0.14800000000000002,0.371,0.3586666666666667,0.503,0.772,0.549
resnet50,CNN,n03992509,potter's_wheel,0.96,0.98,0.5832,0.6706666666666666,0.3767999999999999,0.3924999999999999,0.41679999999999995,1.1761023983166667,-0.11906666666666668,0.4028839562088251,0.23059389200515573,0.4626666666666666,0.45299999999999996,0.2759999999999999,0.33699999999999997,0.49733333333333335,0.507,0.684,0.623
resnet50,CNN,n03942813,ping-pong_ball,0.88,0.98,0.5346666666666666,0.6410666666666667,0.3453333333333334,0.39242424242424245,0.4653333333333334,1.0778857790658767,-0.11133333333333333,0.4352748754853383,0.22674474718659665,0.452,0.348,0.248,0.36,0.428,0.532,0.632,0.52
resnet50,CNN,n02206856,bee,0.84,0.96,0.5104,0.7301333333333333,0.3296,0.3923809523809524,0.48960000000000004,1.0287774694404814,-0.10546666666666667,0.3644907582690939,0.19430210665075276,0.48,0.369,0.16299999999999992,0.344,0.36,0.471,0.677,0.496
resnet50,CNN,n03627232,knot,0.88,0.9,0.5349333333333334,0.6592,0.34506666666666663,0.3921212121212121,0.46506666666666663,1.0770534348349377,-0.10200000000000001,0.3758634127560071,0.2032540933559493,0.3973333333333333,0.439,0.15600000000000003,0.401,0.4826666666666667,0.441,0.724,0.479
resnet50,CNN,n03109150,corkscrew,0.96,1.0,0.5837333333333333,0.7272,0.37626666666666664,0.39194444444444443,0.4162666666666667,1.1744377098547891,-0.11146666666666667,0.4687450824677944,0.23786206966662035,0.3906666666666666,0.514,0.23399999999999999,0.37,0.5693333333333334,0.446,0.726,0.59
resnet50,CNN,n03126707,crane,0.86,0.98,0.5229333333333334,0.7008,0.3370666666666666,0.391937984496124,0.47706666666666664,1.0520831079067705,-0.08066666666666665,0.3720603471249342,0.21364706700727712,0.2693333333333333,0.524,0.14700000000000002,0.391,0.5906666666666667,0.336,0.713,0.469
resnet50,CNN,n02107574,Greater_Swiss_Mountain_dog,0.76,0.96,0.46213333333333334,0.7856,0.29786666666666667,0.3919298245614035,0.5378666666666667,0.9297285059587523,-0.07613333333333334,0.3160852567455731,0.17698929045315592,0.3026666666666667,0.426,0.15400000000000003,0.31,0.4573333333333333,0.334,0.606,0.45
resnet50,CNN,n03272562,electric_locomotive,0.92,0.98,0.5597333333333333,0.7157333333333333,0.36026666666666673,0.3915942028985508,0.4402666666666667,1.1244970559984553,-0.10653333333333333,0.4371460729418322,0.2540902009394213,0.3426666666666667,0.585,0.08000000000000007,0.42900000000000005,0.5773333333333334,0.335,0.84,0.491
resnet50,CNN,n02088094,Afghan_hound,0.98,1.0,0.5962666666666666,0.7186666666666667,0.38373333333333337,0.3915646258503402,0.4037333333333334,1.1977433483210784,-0.124,0.4650405456125736,0.24926960415103816,0.4933333333333333,0.502,0.19599999999999995,0.371,0.4866666666666667,0.478,0.784,0.609
resnet50,CNN,n03400231,frying_pan,0.56,0.88,0.3408,0.5898666666666667,0.21920000000000006,0.3914285714285715,0.6592,0.6841869578317767,-0.05373333333333332,0.2336807729356223,0.1348205675489482,0.10133333333333339,0.24000000000000005,0.29200000000000004,0.21400000000000008,0.45866666666666667,0.32,0.268,0.346
resnet50,CNN,n07760859,custard_apple,0.94,0.98,0.5722666666666667,0.6933333333333334,0.36773333333333325,0.39120567375886517,0.4277333333333333,1.1478026944647441,-0.11626666666666667,0.4424603460356593,0.24350666859770226,0.5026666666666666,0.4149999999999999,0.2889999999999999,0.29799999999999993,0.43733333333333335,0.525,0.651,0.642
resnet50,CNN,n04141076,sax,0.78,0.92,0.4749333333333333,0.6416,0.3050666666666667,0.39111111111111113,0.5250666666666667,0.9522018001941027,-0.08573333333333336,0.3149123320356011,0.18438080825178177,0.256,0.458,0.126,0.36800000000000005,0.524,0.322,0.654,0.412
resnet50,CNN,n02978881,cassette,0.7,0.92,0.4264,0.6162666666666666,0.27359999999999995,0.3908571428571428,0.5736,0.8539851809433121,-0.07373333333333335,0.2780516459047794,0.16557739342549263,0.2626666666666666,0.38999999999999996,0.10199999999999998,0.33699999999999997,0.43733333333333335,0.31,0.598,0.363
resnet50,CNN,n06785654,crossword_puzzle,0.94,0.98,0.5730666666666666,0.6672,0.36693333333333333,0.39035460992907806,0.4269333333333334,1.1453056617719275,-0.08733333333333335,0.4730396698019467,0.2405424439034036,0.3973333333333333,0.48799999999999993,0.17699999999999994,0.4129999999999999,0.5426666666666666,0.452,0.763,0.527
resnet50,CNN,n02115641,dingo,0.82,0.92,0.5,0.6816,0.31999999999999995,0.39024390243902435,0.5,0.9988130771266809,-0.11520000000000001,0.357705571934348,0.19193034188378558,0.37599999999999995,0.45499999999999996,0.20099999999999996,0.2619999999999999,0.444,0.365,0.619,0.558
resnet50,CNN,n03769881,minibus,0.82,1.0,0.5,0.7573333333333333,0.31999999999999995,0.39024390243902435,0.5,0.9988130771266809,-0.0972,0.3472820989880711,0.19381674365009718,0.39733333333333326,0.49799999999999994,0.09799999999999998,0.30599999999999994,0.4226666666666667,0.322,0.722,0.514
resnet50,CNN,n02114712,red_wolf,0.62,0.96,0.3781333333333333,0.6685333333333333,0.24186666666666667,0.39010752688172046,0.6218666666666667,0.7549362174615831,-0.07413333333333331,0.2765017960360273,0.16544808238556133,0.35733333333333334,0.22999999999999998,0.173,0.236,0.26266666666666666,0.39,0.447,0.384
resnet50,CNN,n03347037,fire_screen,0.62,0.8,0.3781333333333333,0.6034666666666667,0.24186666666666667,0.39010752688172046,0.6218666666666667,0.7549362174615831,-0.0716,0.319940435377066,0.16753848971212665,0.24266666666666664,0.376,0.2,0.14900000000000002,0.37733333333333335,0.244,0.42,0.471
resnet50,CNN,n03724870,mask,0.62,0.84,0.3781333333333333,0.5848,0.24186666666666667,0.39010752688172046,0.6218666666666667,0.7549362174615831,-0.07106666666666667,0.278523681742954,0.1263717456482544,0.288,0.333,0.07699999999999996,0.28099999999999997,0.332,0.287,0.543,0.339
resnet50,CNN,n04131690,saltshaker,0.64,0.88,0.3904,0.6314666666666666,0.2496,0.38999999999999996,0.6095999999999999,0.7790742001588112,-0.08413333333333332,0.2738852655584923,0.1626246515366927,0.26266666666666666,0.28200000000000003,0.21600000000000003,0.241,0.37733333333333335,0.358,0.424,0.399
resnet50,CNN,n01847000,drake,0.92,1.0,0.5613333333333334,0.7285333333333334,0.3586666666666667,0.3898550724637681,0.43866666666666665,1.1195029906128218,-0.11586666666666665,0.4242742720991373,0.24274808060658778,0.45333333333333337,0.44900000000000007,0.129,0.42700000000000005,0.4666666666666667,0.471,0.791,0.493
resnet50,CNN,n07802026,hay,0.94,0.98,0.5736,0.7256,0.36639999999999995,0.38978723404255317,0.4264,1.1436409733100497,-0.09946666666666668,0.445415576659143,0.24744838818686543,0.46133333333333326,0.348,0.22299999999999998,0.45699999999999996,0.4786666666666667,0.592,0.717,0.483
resnet50,CNN,n04243546,slot,0.98,0.98,0.5984,0.6992,0.38159999999999994,0.38938775510204077,0.40159999999999996,1.191084594473567,-0.1312,0.4344471073336899,0.23621213064899196,0.41333333333333333,0.501,0.18899999999999995,0.43099999999999994,0.5666666666666667,0.479,0.791,0.549
resnet50,CNN,n03781244,monastery,0.7,0.94,0.42746666666666666,0.6821333333333334,0.2725333333333333,0.3893333333333333,0.5725333333333333,0.8506558040195565,-0.07773333333333335,0.2766448270625551,0.17116474758708494,0.2413333333333333,0.44899999999999995,0.17499999999999993,0.21699999999999997,0.45866666666666667,0.251,0.525,0.483
resnet50,CNN,n02114855,coyote,0.68,0.86,0.41546666666666665,0.6485333333333333,0.2645333333333334,0.3890196078431373,0.5845333333333333,0.8256854770913898,-0.08613333333333335,0.2501570590795017,0.15159649861425076,0.34666666666666673,0.32300000000000006,0.1090000000000001,0.30000000000000004,0.3333333333333333,0.357,0.571,0.38
resnet50,CNN,n01944390,snail,0.9,0.96,0.5501333333333334,0.6533333333333333,0.34986666666666666,0.3887407407407407,0.44986666666666664,1.092035630991838,-0.10533333333333335,0.393466232472565,0.2308230620912101,0.48800000000000004,0.384,0.16600000000000004,0.396,0.412,0.516,0.734,0.504
resnet50,CNN,n03649909,lawn_mower,0.9,0.98,0.5501333333333334,0.6946666666666667,0.34986666666666666,0.3887407407407407,0.44986666666666664,1.092035630991838,-0.10786666666666667,0.3947177190613001,0.22583046770161205,0.3933333333333333,0.507,0.11199999999999999,0.398,0.5066666666666667,0.393,0.788,0.502
resnet50,CNN,n04251144,snorkel,0.9,1.0,0.5501333333333334,0.7314666666666667,0.34986666666666666,0.3887407407407407,0.44986666666666664,1.092035630991838,-0.11653333333333334,0.4009083076380193,0.22405224577454494,0.4306666666666667,0.437,0.15000000000000002,0.402,0.4693333333333333,0.463,0.75,0.498
resnet50,CNN,n04613696,yurt,1.0,1.0,0.6114666666666667,0.7250666666666666,0.3885333333333333,0.3885333333333333,0.3885333333333333,1.2127255444779785,-0.12493333333333334,0.4728690010309219,0.25784921134369987,0.44266666666666665,0.5549999999999999,0.15300000000000002,0.41700000000000004,0.5573333333333333,0.445,0.847,0.583
resnet50,CNN,n01739381,vine_snake,0.72,0.94,0.44026666666666664,0.6645333333333333,0.27973333333333333,0.38851851851851854,0.5597333333333334,0.873129098254907,-0.06600000000000002,0.299213343495503,0.16274920869757764,0.38799999999999996,0.26599999999999996,0.243,0.249,0.332,0.454,0.477,0.471
resnet50,CNN,n02085936,Maltese_dog,0.84,0.96,0.5138666666666667,0.74,0.3261333333333333,0.3882539682539682,0.4861333333333333,1.0179569944382756,-0.09253333333333333,0.3544063486531377,0.18465031842002444,0.4106666666666666,0.30399999999999994,0.30599999999999994,0.30499999999999994,0.42933333333333334,0.536,0.534,0.535
resnet50,CNN,n03424325,gasmask,0.9,0.96,0.5506666666666666,0.6906666666666667,0.3493333333333334,0.3881481481481482,0.44933333333333336,1.0903709425299604,-0.09200000000000001,0.3726968752779067,0.20210588309355268,0.32400000000000007,0.455,0.20400000000000007,0.40800000000000003,0.576,0.445,0.696,0.492
resnet50,CNN,n03452741,grand_piano,0.74,0.98,0.4528,0.6917333333333333,0.2872,0.38810810810810814,0.5472,0.8964347367211962,-0.07573333333333332,0.3246111340308562,0.18539174153486862,0.22533333333333327,0.411,0.16400000000000003,0.333,0.5146666666666667,0.329,0.576,0.407
resnet50,CNN,n01797886,ruffed_grouse,0.86,1.0,0.5264,0.7096,0.3336,0.38790697674418606,0.4736,1.041262632904565,-0.11439999999999999,0.3685257874429226,0.2046304732656455,0.3973333333333333,0.522,0.04899999999999993,0.382,0.46266666666666667,0.338,0.811,0.478
resnet50,CNN,n04350905,suit,0.66,0.94,0.40426666666666666,0.6338666666666667,0.25573333333333337,0.3874747474747475,0.5957333333333333,0.798218117470406,-0.07346666666666668,0.281998361814767,0.14179471404244143,0.14933333333333332,0.34800000000000003,0.20600000000000002,0.29300000000000004,0.5106666666666667,0.312,0.454,0.367
resnet50,CNN,n02490219,marmoset,0.76,0.94,0.4656,0.6485333333333333,0.2944,0.3873684210526316,0.5344,0.9189080309565466,-0.09573333333333334,0.2750880564656108,0.16957123931487433,0.4266666666666667,0.328,0.15200000000000002,0.304,0.3333333333333333,0.432,0.608,0.456
resnet50,CNN,n03776460,mobile_home,0.6,0.92,0.36773333333333336,0.5832,0.23226666666666662,0.3871111111111111,0.6322666666666666,0.7249718251477825,-0.06706666666666668,0.2752236336539499,0.14005909698710592,0.3013333333333333,0.26999999999999996,0.172,0.20299999999999996,0.2986666666666667,0.33,0.428,0.397
resnet50,CNN,n02788148,bannister,0.78,0.94,0.4784,0.6568,0.30160000000000003,0.3866666666666667,0.5216000000000001,0.941381325191897,-0.07786666666666667,0.3862802148237824,0.19685274652862955,0.30533333333333335,0.41400000000000003,0.19700000000000006,0.29100000000000004,0.4746666666666667,0.366,0.583,0.489
resnet50,CNN,n01784675,centipede,0.9,0.96,0.5525333333333333,0.7061333333333333,0.3474666666666667,0.3860740740740741,0.4474666666666667,1.084544532913388,-0.10546666666666668,0.3557660544011742,0.21567536557489844,0.4226666666666667,0.43000000000000005,0.15800000000000003,0.398,0.47733333333333333,0.47,0.742,0.502
resnet50,CNN,n03095699,container_ship,0.94,0.98,0.5778666666666666,0.6898666666666666,0.3621333333333333,0.3852482269503546,0.42213333333333336,1.1303234656150274,-0.1112,0.409062244258821,0.2391497755868845,0.5599999999999999,0.4129999999999999,0.17699999999999994,0.348,0.38,0.527,0.763,0.592
resnet50,CNN,n02110627,affenpinscher,0.88,0.96,0.5410666666666667,0.7322666666666666,0.3389333333333333,0.38515151515151513,0.4589333333333333,1.0579095175233428,-0.11306666666666668,0.3727298404742032,0.21127029561682908,0.4266666666666667,0.375,0.279,0.29700000000000004,0.4533333333333333,0.505,0.601,0.583
resnet50,CNN,n02097047,miniature_schnauzer,0.7,0.94,0.43093333333333333,0.6930666666666667,0.2690666666666666,0.3843809523809523,0.5690666666666666,0.8398353290173508,-0.08720000000000001,0.318561343953479,0.16964332834675047,0.3813333333333333,0.24099999999999994,0.16499999999999992,0.31699999999999995,0.31866666666666665,0.459,0.535,0.383
resnet50,CNN,n03467068,guillotine,0.92,0.96,0.5669333333333333,0.6594666666666666,0.35306666666666675,0.3837681159420291,0.4330666666666667,1.102023761763105,-0.08786666666666668,0.4102335358224809,0.23546117514872064,0.248,0.535,0.20200000000000007,0.401,0.672,0.385,0.718,0.519
resnet50,CNN,n03854065,organ,0.92,0.98,0.5672,0.6738666666666666,0.3528,0.3834782608695652,0.43279999999999996,1.1011914175321658,-0.0868,0.4352276982320472,0.24958828472956757,0.32400000000000007,0.579,0.15100000000000002,0.3500000000000001,0.596,0.341,0.769,0.57
resnet50,CNN,n04548280,wall_clock,0.7,0.86,0.43173333333333336,0.7037333333333333,0.2682666666666666,0.38323809523809516,0.5682666666666667,0.837338296324534,-0.07693333333333333,0.2672309158509597,0.1552632923204179,0.2413333333333333,0.409,0.16199999999999992,0.25399999999999995,0.45866666666666667,0.291,0.538,0.446
resnet50,CNN,n02966193,carousel,1.0,1.0,0.6168,0.7029333333333333,0.3832,0.3832,0.3832,1.1960786598592006,-0.11879999999999999,0.5777681758999824,0.2965085338108338,0.508,0.45099999999999996,0.18100000000000005,0.42400000000000004,0.492,0.549,0.819,0.576
resnet50,CNN,n02133161,American_black_bear,0.92,1.0,0.5677333333333333,0.7674666666666666,0.35226666666666673,0.38289855072463774,0.4322666666666667,1.0995267290702881,-0.1024,0.3726220522820949,0.2155996636157195,0.24,0.49400000000000005,0.246,0.401,0.68,0.426,0.674,0.519
resnet50,CNN,n02492660,howler_monkey,0.92,0.96,0.5677333333333333,0.7666666666666667,0.35226666666666673,0.38289855072463774,0.4322666666666667,1.0995267290702881,-0.11440000000000002,0.4219889630377292,0.22492814828887342,0.268,0.48300000000000004,0.29900000000000004,0.3380000000000001,0.652,0.437,0.621,0.582
resnet50,CNN,n01514859,hen,0.9,1.0,0.5557333333333333,0.7194666666666667,0.3442666666666667,0.3825185185185186,0.4442666666666667,1.0745564021421212,-0.11479999999999999,0.3965787974186242,0.21274392817456966,0.3986666666666667,0.5569999999999999,0.07300000000000006,0.362,0.5013333333333333,0.343,0.827,0.538
resnet50,CNN,n04149813,scoreboard,0.9,1.0,0.556,0.7002666666666667,0.344,0.3822222222222222,0.44399999999999995,1.073724057911182,-0.10906666666666667,0.4559020683914423,0.23546178605901655,0.3453333333333334,0.587,0.10999999999999999,0.3340000000000001,0.5546666666666666,0.313,0.79,0.566
resnet50,CNN,n02190166,fly,0.86,0.98,0.5317333333333333,0.7093333333333334,0.3282666666666667,0.3817054263565892,0.4682666666666667,1.0246157482857872,-0.098,0.3710046234168112,0.21719631008844195,0.33599999999999997,0.481,0.10699999999999998,0.391,0.524,0.379,0.753,0.469
resnet50,CNN,n03920288,Petri_dish,0.68,0.88,0.4205333333333333,0.608,0.25946666666666673,0.38156862745098047,0.5794666666666667,0.8098709367035508,-0.07720000000000002,0.3144427199836354,0.16003204515477207,0.4613333333333334,0.20300000000000007,0.133,0.29100000000000004,0.21866666666666668,0.477,0.547,0.389
resnet50,CNN,n02483708,siamang,0.76,0.94,0.47013333333333335,0.6965333333333333,0.28986666666666666,0.3814035087719298,0.5298666666666667,0.9047581790305852,-0.09186666666666667,0.3513200955558568,0.18036145849593638,0.28933333333333333,0.335,0.297,0.238,0.4706666666666667,0.425,0.463,0.522
resnet50,CNN,n04398044,teapot,0.8,1.0,0.49493333333333334,0.7128,0.3050666666666667,0.38133333333333336,0.5050666666666667,0.9522018001941027,-0.09733333333333331,0.3443845230713486,0.20554033445978998,0.2626666666666667,0.397,0.15600000000000003,0.394,0.5373333333333333,0.403,0.644,0.406
resnet50,CNN,n01855672,goose,0.88,0.98,0.5445333333333333,0.724,0.3354666666666667,0.3812121212121212,0.4554666666666667,1.0470890425211374,-0.10266666666666666,0.3858504099119454,0.2279144081754881,0.42,0.484,0.123,0.33599999999999997,0.46,0.396,0.757,0.544
resnet50,CNN,n02101006,Gordon_setter,0.9,0.96,0.5570666666666667,0.7288,0.3429333333333333,0.381037037037037,0.4429333333333333,1.0703946809874265,-0.10093333333333332,0.374628093065694,0.23147625140864783,0.5680000000000001,0.32200000000000006,0.21899999999999997,0.31900000000000006,0.332,0.578,0.681,0.581
resnet50,CNN,n03673027,liner,0.9,0.96,0.5570666666666667,0.6653333333333333,0.3429333333333333,0.381037037037037,0.4429333333333333,1.0703946809874265,-0.11426666666666667,0.3773082449287176,0.21476850326096555,0.3893333333333333,0.556,0.08500000000000008,0.353,0.5106666666666667,0.344,0.815,0.547
resnet50,CNN,n03379051,football_helmet,0.96,0.96,0.5944,0.6938666666666666,0.3655999999999999,0.38083333333333325,0.40559999999999996,1.1411439406172328,-0.11533333333333333,0.406956492504105,0.2570506606378592,0.3586666666666666,0.5449999999999999,0.14400000000000002,0.4129999999999999,0.6013333333333334,0.415,0.816,0.547
resnet50,CNN,n03903868,pedestal,0.68,0.94,0.42106666666666664,0.6453333333333333,0.2589333333333334,0.38078431372549026,0.5789333333333333,0.808206248241673,-0.07573333333333332,0.3349608064210042,0.1670028722735325,0.2706666666666667,0.45000000000000007,0.122,0.19600000000000006,0.4093333333333333,0.23,0.558,0.484
resnet50,CNN,n03884397,panpipe,0.9,0.96,0.5578666666666666,0.6592,0.3421333333333334,0.38014814814814823,0.4421333333333334,1.06789764829461,-0.10253333333333334,0.4400990426167845,0.22690414059627795,0.4693333333333334,0.376,0.21200000000000008,0.34299999999999997,0.43066666666666664,0.524,0.688,0.557
resnet50,CNN,n01768244,trilobite,0.98,0.98,0.6074666666666667,0.7016,0.37253333333333327,0.3801360544217687,0.3925333333333333,1.1627848906216443,-0.12666666666666665,0.4430095424386672,0.2501195124649704,0.3693333333333333,0.637,0.08899999999999997,0.394,0.6106666666666667,0.343,0.891,0.586
resnet50,CNN,n01917289,brain_coral,0.96,1.0,0.5954666666666667,0.7624,0.36453333333333326,0.3797222222222222,0.4045333333333333,1.1378145636934773,-0.11106666666666669,0.4549690503813326,0.26199112829023113,0.4973333333333333,0.544,0.17699999999999994,0.2729999999999999,0.46266666666666667,0.416,0.783,0.687
resnet50,CNN,n02177972,weevil,0.94,0.98,0.5832,0.7746666666666666,0.3567999999999999,0.3795744680851063,0.41679999999999995,1.113676580996249,-0.0996,0.3972279926482588,0.23938343502728962,0.31333333333333324,0.508,0.123,0.4719999999999999,0.6266666666666667,0.432,0.817,0.468
resnet50,CNN,n04275548,spider_web,0.74,0.96,0.4592,0.6928,0.2808,0.37945945945945947,0.5408,0.8764584751786626,-0.0648,0.3937952931784093,0.1956796919939612,0.3466666666666667,0.352,0.04800000000000004,0.393,0.3933333333333333,0.388,0.692,0.347
resnet50,CNN,n02100236,German_short-haired_pointer,0.88,0.98,0.5461333333333334,0.6968,0.33386666666666664,0.3793939393939394,0.45386666666666664,1.042094977135504,-0.11293333333333333,0.3251368621923029,0.20033067260931706,0.4786666666666667,0.477,0.06700000000000006,0.349,0.4013333333333333,0.403,0.813,0.531
resnet50,CNN,n02328150,Angora,1.0,1.0,0.6210666666666667,0.7386666666666667,0.37893333333333334,0.37893333333333334,0.37893333333333334,1.182761152164178,-0.12173333333333333,0.4542362841963768,0.2460156099258526,0.6333333333333333,0.373,0.28800000000000003,0.28500000000000003,0.36666666666666664,0.627,0.712,0.715
resnet50,CNN,n02410509,bison,0.96,1.0,0.5962666666666666,0.7434666666666667,0.36373333333333335,0.37888888888888894,0.4037333333333334,1.135317531000661,-0.13453333333333334,0.3641234476864338,0.23540961308729694,0.41333333333333333,0.52,0.15899999999999992,0.375,0.5466666666666666,0.44,0.801,0.585
resnet50,CNN,n07753275,pineapple,0.96,0.98,0.5968,0.7093333333333334,0.36319999999999997,0.3783333333333333,0.4032,1.1336528425387828,-0.1252,0.4716106287948787,0.241522228487449,0.42133333333333334,0.49899999999999994,0.1529999999999999,0.394,0.5386666666666666,0.461,0.807,0.566
resnet50,CNN,n02823428,beer_bottle,0.76,0.96,0.47253333333333336,0.6704,0.28746666666666665,0.37824561403508766,0.5274666666666666,0.897267080952135,-0.08893333333333334,0.3206158037763089,0.1748549929362517,0.26133333333333336,0.33,0.17500000000000004,0.377,0.49866666666666665,0.43,0.585,0.383
resnet50,CNN,n09288635,geyser,0.98,1.0,0.6093333333333333,0.7525333333333334,0.3706666666666667,0.3782312925170068,0.3906666666666667,1.1569584810050724,-0.1044,0.4941802726686001,0.2425665613657057,0.6506666666666667,0.30399999999999994,0.397,0.20099999999999996,0.3293333333333333,0.676,0.583,0.779
resnet50,CNN,n04065272,recreational_vehicle,0.82,0.96,0.5098666666666667,0.6754666666666667,0.31013333333333326,0.37821138211382105,0.4901333333333333,0.9680163405819415,-0.09146666666666667,0.2902906954847276,0.17480229839084394,0.33199999999999996,0.45599999999999996,0.10999999999999999,0.348,0.488,0.364,0.71,0.472
resnet50,CNN,n07754684,jackfruit,1.0,1.0,0.6218666666666667,0.7421333333333333,0.3781333333333333,0.3781333333333333,0.3781333333333333,1.1802641194713615,-0.14093333333333333,0.5290061968564987,0.28539649318325094,0.45599999999999996,0.511,0.15200000000000002,0.41300000000000003,0.544,0.489,0.848,0.587
resnet50,CNN,n02104365,schipperke,0.84,0.98,0.5229333333333334,0.7293333333333333,0.3170666666666666,0.3774603174603174,0.47706666666666664,0.989657290586353,-0.10933333333333332,0.3960815746616572,0.19701602569827803,0.38666666666666666,0.32299999999999995,0.29699999999999993,0.2789999999999999,0.4533333333333333,0.517,0.543,0.561
resnet50,CNN,n03976467,Polaroid_camera,0.86,0.9,0.5368,0.6538666666666667,0.32319999999999993,0.37581395348837204,0.46319999999999995,1.0088012078979476,-0.09106666666666667,0.4012291952688247,0.22849292189589948,0.22799999999999998,0.38,0.27,0.391,0.632,0.48,0.59,0.469
resnet50,CNN,n01685808,whiptail,0.92,0.98,0.5746666666666667,0.7074666666666667,0.3453333333333334,0.37536231884057975,0.42533333333333334,1.0778857790658767,-0.12453333333333332,0.40065803691744795,0.24240627109406043,0.4653333333333334,0.48200000000000004,0.10100000000000009,0.363,0.45466666666666666,0.438,0.819,0.557
resnet50,CNN,n02105162,malinois,0.96,0.98,0.6008,0.7634666666666666,0.35919999999999996,0.37416666666666665,0.3992,1.1211676790746994,-0.12253333333333334,0.41996032061520966,0.22517525793709592,0.4973333333333333,0.42399999999999993,0.21499999999999997,0.33499999999999996,0.46266666666666667,0.536,0.745,0.625
resnet50,CNN,n01819313,sulphur-crested_cockatoo,0.98,1.0,0.6133333333333333,0.7322666666666666,0.3666666666666667,0.3741496598639456,0.3866666666666667,1.1444733175409887,-0.11533333333333333,0.4598368461430073,0.2624631069375478,0.4093333333333333,0.491,0.20999999999999996,0.367,0.5706666666666667,0.489,0.77,0.613
