model,family,wnid,name,acc_clean,acc_clean_top5,mPC_top1,mPC_top5,abs_drop,rel_drop,mce_class,rmce_class,sev_slope,prob_clean,prob_corr,drop_noise,drop_blur,drop_weather,drop_digital,acc_noise,acc_blur,acc_weather,acc_digital,brightness,contrast,colorfulness,saturation,hf_ratio,edge_strength,entropy,margin_clean,pred_entropy_clean,n_confusable
vit_b_32,ViT,n02095889,Sealyham_terrier,0.84,0.94,0.6834666666666667,0.8482666666666666,0.1565333333333333,0.18634920634920632,0.31653333333333333,0.7719012176840332,-0.05573333333333332,0.6825826299050823,0.49567955650399864,0.132,0.22999999999999998,0.19299999999999995,0.06499999999999995,0.708,0.61,0.647,0.775,0.5191484034061432,0.2042383223772049,0.12857749283313752,0.23830639719963073,0.006139979781582951,0.029422755241394042,7.383211032286276,0.6698168,0.615711197318321,8
vit_b_32,ViT,n03873416,paddle,0.68,0.92,0.5533333333333333,0.7901333333333334,0.1266666666666667,0.1862745098039216,0.44666666666666666,0.6246219393524974,-0.058266666666666654,0.5435449988173786,0.36320146076599874,0.15733333333333344,0.122,0.14800000000000002,0.08700000000000008,0.5226666666666666,0.558,0.532,0.593,0.46474131345748904,0.19441450089216233,0.15058862328529357,0.26073299914598463,0.017314318865537644,0.047108210027217864,7.307424645211138,0.5869434,0.734699413054122,9
vit_b_32,ViT,n02106030,collie,0.56,0.94,0.4557333333333333,0.8992,0.10426666666666673,0.1861904761904763,0.5442666666666667,0.5141624806038454,-0.03373333333333334,0.4891762616543565,0.33833711933363037,-0.013333333333333308,0.32500000000000007,0.07400000000000007,0.0020000000000000018,0.5733333333333334,0.235,0.486,0.558,0.4356904089450836,0.22544356018304826,0.11916574373841286,0.2631414633989334,0.009777753883972763,0.03831749983131885,7.464420302140948,0.4782513999999999,0.8116462027295206,5
vit_b_32,ViT,n09835506,ballplayer,0.82,0.98,0.668,0.816,0.1519999999999999,0.1853658536585365,0.33199999999999996,0.7495463272229962,-0.058533333333333326,0.6619124752620701,0.43310304715306264,0.18133333333333324,0.20799999999999996,0.1339999999999999,0.09199999999999997,0.6386666666666667,0.612,0.686,0.728,0.4801617032289505,0.20527207642793655,0.15336693078279495,0.2743261797726154,0.016974561903625725,0.04436577312648296,7.269989198080066,0.6537496,0.5770155506486472,9
vit_b_32,ViT,n03384352,forklift,0.8,0.96,0.6517333333333334,0.824,0.14826666666666666,0.18533333333333332,0.3482666666666666,0.7311364174315546,-0.07039999999999999,0.6725675758905709,0.44290882959135536,0.046666666666666745,0.28800000000000003,0.10200000000000009,0.131,0.7533333333333333,0.512,0.698,0.669,0.458987187743187,0.25810706794261934,0.18733589321374894,0.2869266626238823,0.021836831141263245,0.05075909048318863,7.433977029898233,0.7115253999999999,0.45551850794098475,10
vit_b_32,ViT,n04346328,stupa,0.9,0.96,0.7333333333333333,0.8312,0.16666666666666674,0.18518518518518526,0.2666666666666667,0.8218709728322335,-0.05933333333333333,0.7638341402867809,0.5184888350977853,0.14800000000000002,0.33899999999999997,0.10599999999999998,0.06900000000000006,0.752,0.561,0.794,0.831,0.489517462849617,0.20735917538404464,0.21184636861085893,0.35021325647830964,0.013462150990962983,0.037862354964017866,7.061710211264029,0.7591648000000001,0.38060822273109574,6
vit_b_32,ViT,n02486261,patas,0.7,0.94,0.5709333333333333,0.8154666666666667,0.12906666666666666,0.1843809523809524,0.4290666666666667,0.6364568813612813,-0.05893333333333334,0.570637565611396,0.39648972421141904,0.17466666666666664,0.15699999999999992,0.1389999999999999,0.05699999999999994,0.5253333333333333,0.543,0.561,0.643,0.4464604723453522,0.18843597322702407,0.16302366882562638,0.3721592605113983,0.009580754674971104,0.0396428744494915,7.407060364784891,0.729801,0.4386716057552056,11
vit_b_32,ViT,n02128385,leopard,0.86,1.0,0.7016,0.9149333333333334,0.15839999999999999,0.1841860465116279,0.2984,0.7811061725797543,-0.07786666666666667,0.7200009552529082,0.4695067561296727,0.05599999999999994,0.419,0.07999999999999996,0.052999999999999936,0.804,0.441,0.78,0.807,0.4252295470237732,0.2146431562304497,0.1363101024925709,0.33129995346069335,0.02992292558774352,0.064971277192235,7.373471732342921,0.6994488000000001,0.4751476489147988,3
vit_b_32,ViT,n02086910,papillon,0.92,0.98,0.7512,0.8861333333333333,0.16880000000000006,0.18347826086956529,0.24880000000000002,0.8323909212844861,-0.07093333333333333,0.7786910628341138,0.534091135334175,0.2746666666666667,0.17800000000000005,0.14400000000000002,0.1050000000000001,0.6453333333333333,0.742,0.776,0.815,0.4710782527923584,0.22177124619483948,0.1542339815199375,0.3104014506936073,0.008204715130850672,0.035437629893422126,7.411201632014588,0.7732513999999999,0.398570854076507,5
vit_b_32,ViT,n02134418,sloth_bear,0.78,0.94,0.6370666666666667,0.844,0.14293333333333336,0.18324786324786327,0.36293333333333333,0.7048365463009233,-0.0512,0.6348593907523901,0.4697791632208119,0.1346666666666667,0.14400000000000002,0.21700000000000008,0.07400000000000007,0.6453333333333333,0.636,0.563,0.706,0.33141808331012723,0.23647727370262145,0.10269595354795456,0.26429801285266874,0.01447111030574888,0.03552698753774166,7.23763078053366,0.7725798,0.33936271643234295,6
vit_b_32,ViT,n02128757,snow_leopard,0.9,0.98,0.7352,0.8690666666666667,0.16480000000000006,0.18311111111111117,0.26480000000000004,0.8126660179365125,-0.08786666666666668,0.7266754187457264,0.4934126340025182,0.20800000000000007,0.30500000000000005,0.07100000000000006,0.08600000000000008,0.692,0.595,0.829,0.814,0.5050192940235138,0.20767126977443695,0.07524102285504342,0.16404812321066856,0.01560007949359715,0.052708448022603986,7.508858642953512,0.6917408,0.5636259016283853,4
vit_b_32,ViT,n02917067,bullet_train,0.96,1.0,0.7842666666666667,0.8589333333333333,0.1757333333333333,0.18305555555555553,0.21573333333333333,0.8665807537543064,-0.07813333333333335,0.8291103336587549,0.5665278069408329,0.1266666666666666,0.22799999999999998,0.14400000000000002,0.19199999999999995,0.8333333333333334,0.732,0.816,0.768,0.4529434847831726,0.26724770069122317,0.08676020756363868,0.1682853454351425,0.019021568475291132,0.04772885218262672,7.507779361840198,0.8158504000000001,0.21220780584793764,3
vit_b_32,ViT,n03837869,obelisk,0.78,0.94,0.6373333333333333,0.82,0.14266666666666672,0.18290598290598298,0.3626666666666667,0.7035215527443919,-0.06506666666666668,0.6573251534905284,0.46107145221942436,0.10133333333333339,0.28,0.09399999999999997,0.08500000000000008,0.6786666666666666,0.5,0.686,0.695,0.49600362837314604,0.22272625744342803,0.171355469673872,0.2894468492269516,0.012081829495728016,0.03381689596921206,7.0107188940228715,0.7267936,0.48751238714431866,12
vit_b_32,ViT,n01924916,flatworm,0.88,0.98,0.7208,0.864,0.1592,0.1809090909090909,0.2792,0.7850511532493492,-0.07960000000000003,0.7386022633779794,0.5234961128103897,0.14933333333333332,0.28800000000000003,0.11399999999999999,0.08299999999999996,0.7306666666666667,0.592,0.766,0.797,0.3984774172306061,0.23162280797958373,0.20823831856250763,0.43630033910274507,0.030917127318680286,0.05951578311622143,7.494053605733864,0.7434561999999998,0.34390535043770243,6
vit_b_32,ViT,n03874293,paddlewheel,0.92,0.92,0.7536,0.8264,0.1664,0.18086956521739128,0.24639999999999995,0.8205559792757016,-0.06146666666666667,0.7820717514737043,0.5493152594386852,0.14800000000000002,0.258,0.09600000000000009,0.15900000000000003,0.772,0.662,0.824,0.761,0.412900986969471,0.2361896315217018,0.23170131891965867,0.39069196343421936,0.022366056386381387,0.04716451749205589,7.300580208688802,0.7932706,0.26172407129592495,5
vit_b_32,ViT,n03599486,jinrikisha,0.94,0.98,0.7701333333333333,0.8610666666666666,0.1698666666666666,0.18070921985815597,0.22986666666666666,0.8376508955106118,-0.07826666666666666,0.7818287259712815,0.5243824144858614,0.07333333333333325,0.33199999999999996,0.11599999999999999,0.1339999999999999,0.8666666666666667,0.608,0.824,0.806,0.43134469151496885,0.237369122505188,0.17396770358085634,0.2675016230344772,0.028829339332878588,0.057741684541106224,7.507564849924623,0.7978236,0.25244197193345685,4
vit_b_32,ViT,n02128925,jaguar,0.78,0.98,0.6392,0.8474666666666667,0.14080000000000004,0.18051282051282055,0.3608,0.6943165978486707,-0.044400000000000016,0.6375547054794152,0.4428793186710022,0.10266666666666668,0.328,0.061000000000000054,0.062000000000000055,0.6773333333333333,0.452,0.719,0.718,0.41626218318939207,0.21354846119880677,0.13838705331087112,0.3351787480711937,0.03311883946880698,0.06862601839005947,7.529288388675927,0.6765313999999999,0.5260455734803892,8
vit_b_32,ViT,n02277742,ringlet,0.92,1.0,0.7544,0.9,0.16560000000000008,0.18000000000000008,0.24560000000000004,0.8166109986061073,-0.07160000000000002,0.7806770557165146,0.5322492832125436,0.21733333333333338,0.267,0.10300000000000009,0.08800000000000008,0.7026666666666667,0.653,0.817,0.832,0.45946940541267395,0.18713359475135805,0.23022870779037474,0.569129592180252,0.013163449484854936,0.04283461824059486,7.358649741057543,0.7660798000000003,0.3016110164133581,4
vit_b_32,ViT,n02106662,German_shepherd,0.82,0.96,0.6725333333333333,0.8616,0.14746666666666663,0.17983739837398371,0.3274666666666667,0.7271914367619597,-0.060933333333333325,0.644569180891267,0.4447214361278224,0.1293333333333333,0.20899999999999996,0.15699999999999992,0.08999999999999997,0.6906666666666667,0.611,0.663,0.73,0.4691478657722473,0.23255692899227143,0.15962663173675537,0.2831019887328148,0.010920716039836407,0.042571656927466395,7.401205592544029,0.6694432,0.5918393834559784,6
vit_b_32,ViT,n02417914,ibex,0.94,0.98,0.7712,0.8808,0.16879999999999995,0.17957446808510635,0.2288,0.8323909212844856,-0.07560000000000003,0.7775854260951747,0.5230088387557267,0.1293333333333333,0.369,0.09699999999999998,0.06999999999999995,0.8106666666666666,0.571,0.843,0.87,0.47027704954147337,0.1967132619023323,0.10606090977787971,0.2370786902308464,0.015852345246821643,0.046682782098650934,7.169336458603287,0.7770236000000001,0.2781290894510324,3
vit_b_32,ViT,n02096437,Dandie_Dinmont,0.84,0.88,0.6893333333333334,0.8136,0.15066666666666662,0.1793650793650793,0.31066666666666665,0.7429713594403385,-0.07373333333333335,0.6915251246653498,0.4829637105910903,0.14400000000000002,0.245,0.16299999999999992,0.04899999999999993,0.696,0.595,0.677,0.791,0.47868807673454283,0.23243023693561554,0.13091903824359177,0.28163423620630057,0.009137522289529442,0.03700348846614361,7.523561320951816,0.701944,0.5021796575233443,7
vit_b_32,ViT,n02027492,red-backed_sandpiper,0.88,0.96,0.7229333333333333,0.8616,0.1570666666666667,0.1784848484848485,0.2770666666666667,0.7745312047970967,-0.06253333333333333,0.7346049317717552,0.49804405892999737,0.14533333333333331,0.22599999999999998,0.16300000000000003,0.09099999999999997,0.7346666666666667,0.654,0.717,0.789,0.5351143044233322,0.1532238844037056,0.10709703996777535,0.1890067583322525,0.00969490509480238,0.037730008140206335,6.738726191665044,0.7133700000000001,0.47609288916507997,5
vit_b_32,ViT,n02480855,gorilla,0.82,0.92,0.6744,0.8216,0.14559999999999995,0.17756097560975606,0.3256,0.7179864818662387,-0.055200000000000006,0.6802123342454434,0.4665650395496438,0.06399999999999995,0.2669999999999999,0.16499999999999992,0.06599999999999995,0.756,0.553,0.655,0.754,0.36991968512535095,0.21447136610746384,0.1194234025478363,0.24717000842094422,0.018506823014467953,0.041582355350255965,7.362972927718606,0.7014332,0.5077064976330509,8
vit_b_32,ViT,n02071294,killer_whale,0.96,1.0,0.7896,0.9152,0.1704,0.1775,0.21040000000000003,0.8402808826236752,-0.08360000000000001,0.7898845863342285,0.5484137919139738,0.1333333333333333,0.18799999999999994,0.267,0.08399999999999996,0.8266666666666667,0.772,0.693,0.876,0.3860299926996231,0.1538929134607315,0.1803398636728525,0.404153868407011,0.013982099210843445,0.03233623880892992,6.8188973006382305,0.7526044000000001,0.31809931993206286,3
vit_b_32,ViT,n02088094,Afghan_hound,0.92,1.0,0.7568,0.8776,0.1632,0.1773913043478261,0.24319999999999997,0.8047760565973228,-0.08906666666666667,0.808312192261219,0.5189294249238796,0.21200000000000008,0.2220000000000001,0.16400000000000003,0.06700000000000006,0.708,0.698,0.756,0.853,0.4554355311393738,0.20991146206855774,0.14319493353366852,0.2709624606370926,0.015087278918363154,0.04275202766060829,7.341947881252489,0.7908736000000001,0.2647912716859624,5
vit_b_32,ViT,n07613480,trifle,0.96,1.0,0.7917333333333333,0.9013333333333333,0.16826666666666668,0.17527777777777778,0.2082666666666667,0.8297609341714226,-0.08266666666666667,0.8108213268220424,0.5539175863455942,0.20533333333333326,0.22399999999999998,0.16699999999999993,0.08599999999999997,0.7546666666666667,0.736,0.793,0.874,0.43535311698913576,0.23527695417404174,0.19495499193668364,0.388942791223526,0.008247232460416854,0.02957775376737118,7.476043789628168,0.7975660000000001,0.2714160283977569,3
vit_b_32,ViT,n04266014,space_shuttle,0.88,0.96,0.7258666666666667,0.8274666666666667,0.15413333333333334,0.17515151515151517,0.27413333333333334,0.7600662756752493,-0.08226666666666667,0.7810318166762591,0.5341134587884347,0.05600000000000005,0.28300000000000003,0.17800000000000005,0.07499999999999996,0.824,0.597,0.702,0.805,0.4187177801132202,0.21630557805299758,0.15429190486669542,0.3137602323293686,0.022796097530517728,0.0378749630600214,6.914041694483757,0.7873409999999998,0.3263042632416877,7
vit_b_32,ViT,n02669723,academic_gown,0.52,0.92,0.43066666666666664,0.7890666666666667,0.08933333333333338,0.17179487179487188,0.5693333333333334,0.4405228414380772,-0.0576,0.40394228623248635,0.2819491836469135,0.21466666666666667,0.10200000000000004,0.08400000000000002,-0.01200000000000001,0.30533333333333335,0.418,0.436,0.532,0.35420416176319125,0.24661532342433928,0.17434166938066484,0.327683045566082,0.02834629490971565,0.04836818277835846,7.334371146380435,0.4071686,1.0444903164743355,9
vit_b_32,ViT,n04285008,sports_car,0.62,0.9,0.5136,0.8437333333333333,0.10640000000000005,0.17161290322580652,0.48640000000000005,0.5246824290560979,-0.0528,0.4521690813521855,0.3016671783578834,0.05733333333333335,0.14800000000000002,0.135,0.07299999999999995,0.5626666666666666,0.472,0.485,0.547,0.45838009476661684,0.2487879502773285,0.21294040679931642,0.3041001683473587,0.018208058699965477,0.04603327356278896,7.538790512789165,0.4361518,1.1886953916294032,10
vit_b_32,ViT,n02510455,giant_panda,0.96,1.0,0.7954666666666667,0.8866666666666667,0.1645333333333333,0.17138888888888887,0.20453333333333334,0.8113510243799804,-0.07106666666666668,0.8206930058449506,0.5750163710525609,0.17599999999999993,0.18899999999999995,0.18199999999999994,0.11399999999999999,0.784,0.771,0.778,0.846,0.3668000900745392,0.2364949530363083,0.12107248172163963,0.2919146418571472,0.01557243462651968,0.039400258362293245,7.30891393854102,0.8322712,0.14254140842518348,2
vit_b_32,ViT,n01871265,tusker,0.76,0.98,0.6309333333333333,0.8629333333333333,0.12906666666666666,0.16982456140350877,0.36906666666666665,0.6364568813612813,-0.048799999999999996,0.5672506220539799,0.3875826044222398,0.0,0.253,0.17500000000000004,0.05600000000000005,0.76,0.507,0.585,0.704,0.4110833477973938,0.2235057121515274,0.14847343027591706,0.3246061170101166,0.020037703700363636,0.049139852300286294,7.415241418074089,0.45208940000000003,0.9358898156765652,4
vit_b_32,ViT,n01806143,peacock,0.94,0.98,0.7808,0.8712,0.1591999999999999,0.16936170212765947,0.21919999999999995,0.7850511532493486,-0.07773333333333332,0.8129779303167015,0.5565446450663575,0.15599999999999992,0.2569999999999999,0.127,0.09599999999999997,0.784,0.683,0.813,0.844,0.4311478745937347,0.19221199423074722,0.1808342778682709,0.3505345758795738,0.034109320342540744,0.06369225308299065,7.326962736915723,0.8098118,0.207055423688624,4
vit_b_32,ViT,n03670208,limousine,0.78,0.92,0.6482666666666667,0.7914666666666667,0.13173333333333337,0.16888888888888892,0.35173333333333334,0.6496068169265973,-0.06293333333333333,0.6541681067831814,0.46162927426638395,0.028000000000000025,0.24,0.14500000000000002,0.08800000000000008,0.752,0.54,0.635,0.692,0.4389185655117035,0.26052225172519683,0.11677291676402092,0.22997921228408813,0.01963444845750928,0.04404460228979588,7.364587156283917,0.7014195999999999,0.5533063842192472,10
vit_b_32,ViT,n02799071,baseball,0.74,0.94,0.6152,0.8309333333333333,0.12480000000000002,0.16864864864864867,0.38480000000000003,0.6154169844567763,-0.05600000000000001,0.6560673246043734,0.45934788372212787,0.19199999999999995,0.16200000000000003,0.09199999999999997,0.06999999999999995,0.548,0.578,0.648,0.67,0.47938973546028135,0.2061850282549858,0.1759938782453537,0.31754925817251206,0.01409028610214591,0.03953509010374546,7.1619674517860314,0.6684121999999999,0.5106453048749984,9
vit_b_32,ViT,n12620546,hip,1.0,1.0,0.8314666666666667,0.936,0.1685333333333333,0.1685333333333333,0.1685333333333333,0.8310759277279541,-0.061999999999999986,0.8322659933567047,0.5899440666390505,0.22799999999999998,0.134,0.19899999999999995,0.128,0.772,0.866,0.801,0.872,0.4254493409395218,0.18777138590812684,0.24767678141593932,0.43945495545864105,0.014127094498835504,0.03722812294960022,7.2377718296161735,0.8119557999999999,0.20006470701800155,1
vit_b_32,ViT,n02108551,Tibetan_mastiff,0.92,0.96,0.7650666666666667,0.8770666666666667,0.15493333333333337,0.16840579710144932,0.23493333333333333,0.7640112563448441,-0.07106666666666665,0.7892633939813822,0.5482368125970902,0.14133333333333342,0.23399999999999999,0.16700000000000004,0.07400000000000007,0.7786666666666666,0.686,0.753,0.846,0.3668953377008438,0.2657716476917267,0.11559897243976593,0.21229651272296907,0.0137241723947227,0.03937024660408497,7.450574510170356,0.7948203999999999,0.3313390596847325,5
vit_b_32,ViT,n02666196,abacus,0.76,0.86,0.6322666666666666,0.764,0.12773333333333337,0.16807017543859654,0.36773333333333336,0.6298819135786237,-0.07666666666666667,0.6812557676807046,0.46873692107081105,0.08933333333333338,0.23099999999999998,0.07000000000000006,0.11099999999999999,0.6706666666666666,0.529,0.69,0.649,0.4557629710435867,0.22919538944959642,0.14473503917455674,0.2873790094256401,0.01609079010784626,0.04305005855858326,6.974343817357837,0.7250758,0.4395050770590217,12
vit_b_32,ViT,n01833805,hummingbird,0.96,0.98,0.8,0.9106666666666666,0.15999999999999992,0.1666666666666666,0.19999999999999996,0.7889961339189434,-0.06866666666666665,0.824638262054068,0.5876994165756837,0.09199999999999997,0.26,0.16399999999999992,0.10699999999999998,0.868,0.7,0.796,0.853,0.4440144842863083,0.16924828946590423,0.18173787191510202,0.3756787186861038,0.010131556391716003,0.0230411846190691,6.639365460772742,0.8221905999999999,0.20219575709358184,3
vit_b_32,ViT,n02480495,orangutan,0.9,0.96,0.7501333333333333,0.8514666666666667,0.1498666666666667,0.16651851851851857,0.24986666666666668,0.7390263787707443,-0.07653333333333334,0.7517969970620471,0.509462286769135,0.20800000000000007,0.18100000000000005,0.14200000000000002,0.08300000000000007,0.692,0.719,0.758,0.817,0.39482840538024905,0.2032276639342308,0.1611469030380249,0.38448758006095884,0.019141937028616666,0.04976569525897503,7.469656275021761,0.7526206000000001,0.3650606002686845,5
vit_b_32,ViT,n03930313,picket_fence,0.88,0.98,0.7336,0.8957333333333334,0.14639999999999997,0.16636363636363632,0.26639999999999997,0.7219314625358335,-0.056400000000000006,0.7098865445144474,0.4671229156665931,0.09599999999999997,0.258,0.07299999999999995,0.14600000000000002,0.784,0.622,0.807,0.734,0.5155579841136932,0.23556019902229308,0.11715120140463114,0.20878962218761443,0.02452511416748166,0.05793123930692673,7.436527630631604,0.6880786000000002,0.5602102712307332,6
vit_b_32,ViT,n02051845,pelican,0.88,1.0,0.7341333333333333,0.8632,0.1458666666666667,0.1657575757575758,0.2658666666666667,0.7193014754227707,-0.076,0.7965604934841395,0.529728416788628,0.08666666666666667,0.262,0.06500000000000006,0.15500000000000003,0.7933333333333333,0.618,0.815,0.725,0.45548169732093813,0.18922501921653748,0.15354193165898322,0.3067409290373325,0.01485561041161418,0.03836251240223646,6.99795947107904,0.8110062,0.2545862685446061,7
vit_b_32,ViT,n02895154,breastplate,0.44,0.94,0.3672,0.7621333333333333,0.07279999999999998,0.1654545454545454,0.6328,0.35899324093311935,-0.03773333333333333,0.3564289253647439,0.2413149808537428,0.08133333333333331,0.134,0.061,0.017000000000000015,0.3586666666666667,0.306,0.379,0.423,0.3708367210626602,0.21314578413963317,0.10784442529082298,0.2559618617594242,0.02140247980132699,0.03802940227091312,7.178429726478108,0.37092179999999997,1.060667484303181,9
vit_b_32,ViT,n02115913,dhole,0.94,0.96,0.7850666666666667,0.8936,0.15493333333333326,0.16482269503546093,0.2149333333333333,0.7640112563448436,-0.07559999999999997,0.8032030153862434,0.5617862742382044,0.19066666666666665,0.21199999999999997,0.16699999999999993,0.05899999999999994,0.7493333333333333,0.728,0.773,0.881,0.4450328117609024,0.18124230295419694,0.16780725210905076,0.39315745413303377,0.01452305806800723,0.04670176163315773,7.233286221437828,0.8395926,0.12680330170454024,4
vit_b_32,ViT,n01534433,junco,0.98,1.0,0.8189333333333333,0.9261333333333334,0.1610666666666667,0.16435374149659868,0.1810666666666667,0.7942561081450703,-0.0773333333333333,0.8463977055251598,0.5771296591390099,0.10799999999999998,0.263,0.19899999999999995,0.06099999999999994,0.872,0.717,0.781,0.919,0.48416853964328765,0.17751000374555587,0.125505293905735,0.26554123669862745,0.012116356338374316,0.03566616915166378,7.178016521289046,0.8459374,0.13068822342656944,2
vit_b_32,ViT,n04252077,snowmobile,0.96,1.0,0.8029333333333334,0.9216,0.15706666666666658,0.163611111111111,0.1970666666666666,0.7745312047970961,-0.07533333333333334,0.8087655790150166,0.584237050034065,0.132,0.2759999999999999,0.129,0.08499999999999996,0.828,0.684,0.831,0.875,0.5271874415874481,0.2532261598110199,0.12376289099454879,0.22698878064751626,0.014242836195044219,0.040710323452949525,7.0573648017985695,0.7838498,0.3267727530596327,3
vit_b_32,ViT,n01530575,brambling,0.9,0.96,0.7536,0.8792,0.14639999999999997,0.16266666666666663,0.24639999999999995,0.7219314625358335,-0.0696,0.7653921056364197,0.5405403922500535,0.17066666666666674,0.20100000000000007,0.16400000000000003,0.05600000000000005,0.7293333333333333,0.699,0.736,0.844,0.5246384871006012,0.1932274016737938,0.11746544539928436,0.2586684921383858,0.016223019061144442,0.04419072270393372,6.910032166530268,0.7634241999999999,0.2897397099482252,6
vit_b_32,ViT,n02410509,bison,0.9,0.96,0.7544,0.8469333333333333,0.14560000000000006,0.16177777777777785,0.24560000000000004,0.7179864818662393,-0.0694666666666667,0.7638216074788943,0.5326599733542428,0.14533333333333331,0.279,0.11299999999999999,0.04500000000000004,0.7546666666666667,0.621,0.787,0.855,0.37632839918136596,0.20568141490221023,0.11646541923284531,0.26418175220489504,0.0175163309276104,0.040891622081398966,7.2925879684136286,0.7689460000000001,0.27018600259464903,6
vit_b_32,ViT,n02165456,ladybug,0.92,0.96,0.7712,0.8896,0.14880000000000004,0.16173913043478264,0.2288,0.733766404544618,-0.0528,0.7202928459108807,0.5163055661888968,0.15466666666666673,0.18600000000000005,0.16700000000000004,0.08900000000000008,0.7653333333333333,0.734,0.753,0.831,0.4852811396121979,0.20320006221532821,0.24183887749910354,0.4760421323776245,0.010654141246341169,0.03692172396928072,7.172881853810271,0.6683232,0.5675787107341483,5
vit_b_32,ViT,n02018795,bustard,0.96,0.98,0.8048,0.8869333333333334,0.1552,0.16166666666666668,0.19520000000000004,0.7653262499013755,-0.06000000000000001,0.834204304642044,0.5783439879609017,0.11199999999999999,0.31899999999999995,0.10299999999999998,0.07599999999999996,0.848,0.641,0.857,0.884,0.49086404919624327,0.14405906364321708,0.12998658020311268,0.33041987817993684,0.017547509586438536,0.05187533348798752,7.016879684019175,0.8309028,0.18254868330516477,3
vit_b_32,ViT,n03792782,mountain_bike,0.82,0.96,0.6877333333333333,0.8744,0.13226666666666664,0.16130081300813007,0.3122666666666667,0.6522368040396601,-0.08000000000000002,0.6468799823150039,0.43738629552998076,0.17733333333333323,0.20299999999999996,0.06499999999999995,0.09499999999999997,0.6426666666666667,0.617,0.755,0.725,0.4372852957248688,0.2183913904428482,0.15510232731699944,0.29133346408605576,0.024328922256827354,0.0527298928797245,7.358414051785883,0.6208678000000001,0.7624991242707195,8
vit_b_32,ViT,n04311004,steel_arch_bridge,0.86,0.96,0.7213333333333334,0.8501333333333333,0.1386666666666666,0.16124031007751932,0.2786666666666666,0.6837966493964177,-0.07920000000000002,0.7082595378253609,0.49126714546159683,0.1226666666666667,0.21999999999999997,0.09299999999999997,0.11499999999999999,0.7373333333333333,0.64,0.767,0.745,0.4817375725507736,0.24896808803081513,0.15589189376682044,0.2633500699698925,0.022386128725484015,0.044236880987882615,7.177201765194464,0.6651246000000002,0.6081039628804644,5
vit_b_32,ViT,n01806567,quail,0.92,0.98,0.772,0.8736,0.14800000000000002,0.16086956521739132,0.22799999999999998,0.7298214238750231,-0.07039999999999999,0.777464615860954,0.5264575160765361,0.06533333333333335,0.29000000000000004,0.134,0.08200000000000007,0.8546666666666667,0.63,0.786,0.838,0.49718362927436827,0.2050093337893486,0.1314882890880108,0.28208804309368135,0.020998901147395374,0.054270194210112095,7.259497942418426,0.7846092,0.31455897969795227,5
vit_b_32,ViT,n02930766,cab,0.78,0.92,0.6546666666666666,0.8416,0.1253333333333334,0.16068376068376078,0.3453333333333334,0.6180469715698397,-0.03293333333333333,0.5973683553747106,0.42072096378542095,0.09466666666666668,0.138,0.11499999999999999,0.14600000000000002,0.6853333333333333,0.642,0.665,0.634,0.4337772738933563,0.2402359926700592,0.2174328926205635,0.3151750105619431,0.02213264975696802,0.04908859051764011,7.493346004610767,0.5927642,0.7698633107277908,10
vit_b_32,ViT,n04147183,schooner,0.8,1.0,0.672,0.8893333333333333,0.128,0.16,0.32799999999999996,0.6311969071351551,-0.06066666666666667,0.6503212255798281,0.4452032622114852,0.05066666666666675,0.19300000000000006,0.118,0.131,0.7493333333333333,0.607,0.682,0.669,0.5945877313613892,0.2321951937675476,0.11864818811416626,0.18657788932323455,0.010263437898829579,0.0367579297721386,7.077506072382849,0.637343,0.6293639092984128,6
vit_b_32,ViT,n02086646,Blenheim_spaniel,0.9,0.98,0.7568,0.9128,0.1432,0.1591111111111111,0.24319999999999997,0.7061515398574547,-0.06599999999999998,0.7286969596892595,0.5127678439121344,0.18666666666666665,0.19700000000000006,0.14300000000000002,0.05700000000000005,0.7133333333333334,0.703,0.757,0.843,0.4591215717792511,0.2305851536989212,0.13464209392666818,0.31791154354810713,0.008829012224450707,0.036280376613140104,7.496665648008975,0.7021184000000001,0.5371136241989974,5
vit_b_32,ViT,n04252225,snowplow,0.9,0.96,0.7570666666666667,0.8941333333333333,0.14293333333333336,0.15881481481481483,0.24293333333333333,0.7048365463009233,-0.08146666666666666,0.7390203170664609,0.5147411012768455,0.15733333333333333,0.16800000000000004,0.17500000000000004,0.07500000000000007,0.7426666666666667,0.732,0.725,0.825,0.5005918312072754,0.22996465533971785,0.11987218245863915,0.20293382734060286,0.015376788736321033,0.041958180218935014,7.137921779258026,0.7190954000000002,0.503820422333073,6
vit_b_32,ViT,n04254680,soccer_ball,0.88,0.98,0.7408,0.868,0.1392,0.15818181818181817,0.2592,0.6864266365094811,-0.08013333333333335,0.7306362425535917,0.523444090820847,0.12,0.19699999999999995,0.17400000000000004,0.061000000000000054,0.76,0.683,0.706,0.819,0.48816157162189483,0.23047448307275772,0.18812941355630755,0.3305148335359991,0.01138200337998569,0.03365092817693949,7.034479368068549,0.7345408000000002,0.3744769870566572,7
vit_b_32,ViT,n04086273,revolver,0.88,1.0,0.7410666666666667,0.8882666666666666,0.13893333333333335,0.1578787878787879,0.25893333333333335,0.6851116429529497,-0.05800000000000001,0.7241452823556028,0.5392331524005548,0.03733333333333333,0.265,0.09799999999999998,0.13,0.8426666666666667,0.615,0.782,0.75,0.46959949254989625,0.22796650111675262,0.1603655169904232,0.2875314065814018,0.010232954686507582,0.03524877853691578,7.041084448939158,0.7314839999999999,0.4127282085752,4
