grupa,klasa,corruption,severity,prob_spadek,iou_spadek
odporne,zebra,elastic_transform,4,0.44445811212062836,0.5307078544762462
odporne,zebra,elastic_transform,5,0.48368656839011237,0.4113969133359715
odporne,zebra,pixelate,1,-0.1918017566204071,0.22560113154172556
odporne,zebra,pixelate,2,0.40287507325410843,0.45147353803425394
odporne,zebra,pixelate,3,0.46967414673417807,0.7102743686949817
odporne,zebra,pixelate,4,0.4817159587983042,0.950977317863489
odporne,zebra,pixelate,5,0.48264158295933157,0.8769652548536899
odporne,zebra,jpeg_compression,1,-0.011409074068069458,0.12761194029850742
odporne,zebra,jpeg_compression,2,-0.0693226158618927,0.21518762226569443
odporne,zebra,jpeg_compression,3,0.08391749858856201,0.1944769272285689
odporne,zebra,jpeg_compression,4,-0.16453132033348083,0.22528735632183905
odporne,zebra,jpeg_compression,5,0.02741825580596924,0.23257042253521132
odporne,zebra,gaussian_noise,1,-0.01764237880706787,0.21344014241210507
odporne,zebra,gaussian_noise,2,-0.07216396927833557,0.23496306718255366
odporne,zebra,gaussian_noise,3,-0.07433488965034485,0.26861036832571383
odporne,zebra,gaussian_noise,4,0.3904321677982807,0.36972059779077326
odporne,zebra,gaussian_noise,5,0.44061609427444637,0.2918900519104757
odporne,zebra,shot_noise,1,-0.036411672830581665,0.1522599650188714
odporne,zebra,shot_noise,2,-0.006557196378707886,0.2558220368439347
odporne,zebra,shot_noise,3,0.023183107376098633,0.27708154506437765
odporne,zebra,shot_noise,4,0.04438436031341553,0.28209517288599795
odporne,zebra,shot_noise,5,0.343437597155571,0.2810653421255459
odporne,zebra,impulse_noise,1,0.02589353919029236,0.18435097241067389
odporne,zebra,impulse_noise,2,-0.05518007278442383,0.25869697232584365
odporne,zebra,impulse_noise,3,0.07419857382774353,0.2501961468049865
odporne,zebra,impulse_noise,4,0.27734139561653137,0.2926165362368153
odporne,zebra,impulse_noise,5,0.44107494864147156,0.4073633261921764
odporne,zebra,defocus_blur,1,-0.0269717276096344,0.2234023721012569
odporne,zebra,defocus_blur,2,0.4121262766420841,0.3824643403980982
odporne,zebra,defocus_blur,3,0.4257010482251644,0.2907263901899003
odporne,zebra,defocus_blur,4,0.43863823963329196,0.41164833425654823
odporne,zebra,defocus_blur,5,0.4412857348797843,0.5715912325647594
odporne,zebra,glass_blur,1,0.39359235391020775,0.3979567403623593
odporne,zebra,glass_blur,2,0.44186794792767614,0.7062842410570416
odporne,zebra,glass_blur,3,0.44084826298058033,0.9364137346333192
odporne,zebra,glass_blur,4,0.44204605801496655,0.8723595505617978
odporne,zebra,glass_blur,5,0.4375654701143503,0.9809615677514343
odporne,zebra,motion_blur,1,0.03245961666107178,0.18451519536903038
odporne,zebra,motion_blur,2,0.02937301993370056,0.257033692254255
odporne,zebra,motion_blur,3,0.22869977355003357,0.26905829596412556
odporne,zebra,motion_blur,4,0.2788573056459427,0.2285764716265113
odporne,zebra,motion_blur,5,0.41521080955863,0.2921807198162172
odporne,zebra,zoom_blur,1,0.10239246487617493,0.25763888888888886
odporne,zebra,zoom_blur,2,0.16144487261772156,0.35677445763405646
odporne,zebra,zoom_blur,3,0.19117915630340576,0.29638431505686635
odporne,zebra,zoom_blur,4,0.13178569078445435,0.3281692487089788
odporne,zebra,zoom_blur,5,0.10599428415298462,0.2960950764006791
odporne,zebra,snow,1,-0.08870020508766174,0.13613148853189716
odporne,zebra,snow,2,-0.14787831902503967,0.37064696809805986
odporne,zebra,snow,3,-0.11310169100761414,0.15480786909358335
odporne,zebra,snow,4,-0.06809625029563904,0.22998236331569666
odporne,zebra,snow,5,-0.045498937368392944,0.22998236331569666
odporne,zebra,frost,1,-0.031156152486801147,0.13561211220509006
odporne,zebra,frost,2,0.017219722270965576,0.152089854538759
odporne,zebra,frost,3,0.08408641815185547,0.2543050965385284
odporne,zebra,frost,4,-0.033542633056640625,0.17211547217921863
odporne,zebra,frost,5,0.31346382200717926,0.25718503082399935
odporne,zebra,fog,1,-0.0786953866481781,0.09092638386912688
odporne,zebra,fog,2,-0.025931566953659058,0.10373169579593766
odporne,zebra,fog,3,-0.10080334544181824,0.12761194029850742
odporne,zebra,fog,4,-0.06446114182472229,0.15089820359281436
odporne,zebra,fog,5,-0.04846477508544922,0.1666057727438801
odporne,zebra,brightness,1,0.013764023780822754,0.0649763809891063
odporne,zebra,brightness,2,0.0587974488735199,0.08838095238095234
odporne,zebra,brightness,3,0.04456201195716858,0.12147870846981745
odporne,zebra,brightness,4,0.08228176832199097,0.10283553875236295
odporne,zebra,brightness,5,0.07847625017166138,0.15684113865932048
odporne,zebra,contrast,1,0.037578970193862915,0.10659371757381375
odporne,zebra,contrast,2,0.05118367075920105,0.09056316590563163
odporne,zebra,contrast,3,0.08656048774719238,0.1075197889182058
odporne,zebra,contrast,4,0.02262982726097107,0.20256111757857975
odporne,zebra,contrast,5,-0.057249516248703,0.20785714285714285
odporne,zebra,elastic_transform,1,0.06671929359436035,0.21168923734853884
odporne,zebra,elastic_transform,2,0.40802501514554024,0.19836639439906656
odporne,zebra,elastic_transform,3,0.442482361162547,0.24514775310368941
odporne,zebra,elastic_transform,4,0.44267101667355746,0.5316752011704462
odporne,zebra,elastic_transform,5,0.44230372487800196,0.4751196535744131
odporne,zebra,pixelate,1,-0.1526186764240265,0.2705497156643115
odporne,zebra,pixelate,2,0.43338428623974323,0.609298136215617
odporne,zebra,pixelate,3,0.4410382939968258,0.45003861003861
odporne,zebra,pixelate,4,0.44277955175493844,0.8156714656596649
odporne,zebra,pixelate,5,0.4424613375449553,0.8235845739069276
odporne,zebra,jpeg_compression,1,-0.018071651458740234,0.13005403391093717
odporne,zebra,jpeg_compression,2,-0.034677982330322266,0.1534498620055198
odporne,zebra,jpeg_compression,3,0.014130890369415283,0.16593567251461994
odporne,zebra,jpeg_compression,4,-0.02220192551612854,0.27352485807672455
odporne,zebra,jpeg_compression,5,-0.02294701337814331,0.364406779661017
odporne,daisy,gaussian_noise,1,0.04214996099472046,0.27855917667238417
odporne,daisy,gaussian_noise,2,0.12350389361381531,0.2558220368439347
odporne,daisy,gaussian_noise,3,-0.08817702531814575,0.5878711129871957
odporne,daisy,gaussian_noise,4,-0.3053152561187744,0.6822478991596639
odporne,daisy,gaussian_noise,5,-0.3215562701225281,0.8065168272089428
odporne,daisy,shot_noise,1,0.01774996519088745,0.26231495108648606
odporne,daisy,shot_noise,2,0.05602964758872986,0.25476045561255545
odporne,daisy,shot_noise,3,-0.018143892288208008,0.4747720364741641
odporne,daisy,shot_noise,4,-0.29958945512771606,0.7273649505452702
odporne,daisy,shot_noise,5,-0.39721089601516724,0.638817306388173
odporne,daisy,impulse_noise,1,-0.0025804638862609863,0.24207391837449643
odporne,daisy,impulse_noise,2,0.16649594902992249,0.33441208198489747
odporne,daisy,impulse_noise,3,0.10377693176269531,0.6436921413609027
odporne,daisy,impulse_noise,4,-0.20318657159805298,0.6683473761029656
odporne,daisy,impulse_noise,5,-0.19612377882003784,0.8153219618721597
odporne,daisy,defocus_blur,1,0.05172765254974365,0.3812903225806452
odporne,daisy,defocus_blur,2,0.09809640049934387,0.37249655396091785
odporne,daisy,defocus_blur,3,0.16647952795028687,0.6047546225497011
odporne,daisy,defocus_blur,4,0.11364510655403137,0.6389096087339798
odporne,daisy,defocus_blur,5,-0.18913298845291138,0.6430164200283803
odporne,daisy,glass_blur,1,0.09687155485153198,0.43761189382735266
odporne,daisy,glass_blur,2,0.042662620544433594,0.4985038898862957
odporne,daisy,glass_blur,3,0.35393790900707245,0.4583717357910906
odporne,daisy,glass_blur,4,0.425726518034935,0.5526391693106432
odporne,daisy,glass_blur,5,0.49795204447582364,0.9030495136080446
odporne,daisy,motion_blur,1,0.04284268617630005,0.3373094764744864
odporne,daisy,motion_blur,2,0.1487281620502472,0.3529990973988677
odporne,daisy,motion_blur,3,0.10541605949401855,0.4321199812529293
odporne,daisy,motion_blur,4,0.24328091740608215,0.5443469432156066
odporne,daisy,motion_blur,5,0.12864232063293457,0.588367677051832
odporne,daisy,zoom_blur,1,-0.03886491060256958,0.38415714055707617
odporne,daisy,zoom_blur,2,0.009982973337173462,0.3723645799545897
odporne,daisy,zoom_blur,3,0.044710785150527954,0.5119727185113796
odporne,daisy,zoom_blur,4,0.04272398352622986,0.5483474361755984
odporne,daisy,zoom_blur,5,0.19297581911087036,0.49501387118542406
odporne,daisy,snow,1,-0.07679665088653564,0.4247370899387851
odporne,daisy,snow,2,0.16259974241256714,0.5255270697127745
odporne,daisy,snow,3,-0.04072880744934082,0.4315073845432523
odporne,daisy,snow,4,0.07369202375411987,0.4390699121238043
odporne,daisy,snow,5,0.10013580322265625,0.7352236925015754
odporne,daisy,frost,1,-0.07150012254714966,0.3367583692409678
odporne,daisy,frost,2,-0.03057783842086792,0.3351028533510285
odporne,daisy,frost,3,0.03284463286399841,0.39398303728596573
odporne,daisy,frost,4,-0.05783200263977051,0.44064636420136727
odporne,daisy,frost,5,0.47773212753236294,0.6587370531239559
odporne,daisy,fog,1,-0.05934387445449829,0.4513540621865597
odporne,daisy,fog,2,-0.03772622346878052,0.3509694380545514
odporne,daisy,fog,3,-0.07131481170654297,0.37328794878029015
odporne,daisy,fog,4,-0.13430899381637573,0.32384133611691024
odporne,daisy,fog,5,-0.14135372638702393,0.4
odporne,daisy,brightness,1,-0.016596078872680664,0.10570026425066059
odporne,daisy,brightness,2,0.0032750368118286133,0.13543892243381328
odporne,daisy,brightness,3,-0.002390742301940918,0.1522599650188714
odporne,daisy,brightness,4,0.005957901477813721,0.24499431669144012
odporne,daisy,brightness,5,-0.01263493299484253,0.43688186278327235
odporne,daisy,contrast,1,-0.009909987449645996,0.18089541417437016
odporne,daisy,contrast,2,-0.02304321527481079,0.17411079778040572
odporne,daisy,contrast,3,-0.05279761552810669,0.2330985915492958
odporne,daisy,contrast,4,-0.03185570240020752,0.32468074451214424
odporne,daisy,contrast,5,-0.017416954040527344,0.3433476394849786
odporne,daisy,elastic_transform,1,0.38010747730731964,0.3513757700205339
odporne,daisy,elastic_transform,2,0.4350673630833626,0.4207710464201416
odporne,daisy,elastic_transform,3,0.39676689356565475,0.3598627226671025
odporne,daisy,elastic_transform,4,0.499591379892081,0.5138456982082038
odporne,daisy,elastic_transform,5,0.4987296196632087,0.5026482655725475
odporne,daisy,pixelate,1,0.02978375554084778,0.47210169749562303
odporne,daisy,pixelate,2,-0.0483546257019043,0.5489770837851515
odporne,daisy,pixelate,3,0.09090560674667358,0.6420404573438874
odporne,daisy,pixelate,4,-0.01496034860610962,0.6752903907074974
odporne,daisy,pixelate,5,0.3860524967312813,0.4315073845432523
odporne,daisy,jpeg_compression,1,0.012156665325164795,0.39308301977423743
odporne,daisy,jpeg_compression,2,-0.05101442337036133,0.42745220933876527
odporne,daisy,jpeg_compression,3,-0.040998995304107666,0.49501387118542406
odporne,daisy,jpeg_compression,4,-0.16779005527496338,0.4939975990396158
odporne,daisy,jpeg_compression,5,-0.03338813781738281,0.5426559210048646
odporne,daisy,gaussian_noise,1,-0.006931394338607788,0.16844602609727166
odporne,daisy,gaussian_noise,2,-0.053059279918670654,0.13491916000743354
odporne,daisy,gaussian_noise,3,-0.07486021518707275,0.2853237655902956
odporne,daisy,gaussian_noise,4,-0.04810374975204468,0.2573363431151241
odporne,daisy,gaussian_noise,5,0.027934521436691284,0.37959150722531687
odporne,daisy,shot_noise,1,-0.039611250162124634,0.15684113865932048
odporne,daisy,shot_noise,2,-0.03021383285522461,0.22056737588652486
odporne,daisy,shot_noise,3,0.024865031242370605,0.3200535654502845
odporne,daisy,shot_noise,4,-0.14401325583457947,0.33178191489361697
odporne,daisy,shot_noise,5,0.10882970690727234,0.4769709386144624
odporne,daisy,impulse_noise,1,-0.002265751361846924,0.24145785876993164
odporne,daisy,impulse_noise,2,-0.06415653228759766,0.2791495198902606
odporne,daisy,impulse_noise,3,0.02976176142692566,0.29130841917085215
odporne,daisy,impulse_noise,4,-0.13465061783790588,0.3389606090698444
odporne,daisy,impulse_noise,5,-0.04945865273475647,0.4315073845432523
odporne,daisy,defocus_blur,1,0.2075527161359787,0.28165396798219333
odporne,daisy,defocus_blur,2,0.1981210857629776,0.36493971977842943
odporne,daisy,defocus_blur,3,0.19444575905799866,0.3571779341954493
odporne,daisy,defocus_blur,4,0.17649763822555542,0.4161671924290221
odporne,daisy,defocus_blur,5,0.15012842416763306,0.3974451097804391
odporne,daisy,glass_blur,1,0.14692774415016174,0.23107429276460734
odporne,daisy,glass_blur,2,0.25615064799785614,0.33992225622363736
odporne,daisy,glass_blur,3,0.28816940635442734,0.3192095126444482
odporne,daisy,glass_blur,4,0.3233805149793625,0.3028663228206646
odporne,daisy,glass_blur,5,0.335431806743145,0.5632068718682892
odporne,daisy,motion_blur,1,0.13779690861701965,0.14816865024448755
odporne,daisy,motion_blur,2,0.2648133486509323,0.32761206465589066
odporne,daisy,motion_blur,3,0.24061723053455353,0.37802020202020203
odporne,daisy,motion_blur,4,0.3157534822821617,0.48718721736508896
odporne,daisy,motion_blur,5,0.307495541870594,0.5800155575984725
odporne,daisy,zoom_blur,1,0.2136075794696808,0.18484355217941761
odporne,daisy,zoom_blur,2,0.2490038275718689,0.22528735632183905
odporne,daisy,zoom_blur,3,0.26444731652736664,0.2907263901899003
odporne,daisy,zoom_blur,4,0.24997146427631378,0.29927130994746654
odporne,daisy,zoom_blur,5,0.27935875207185745,0.34033404994212
odporne,daisy,snow,1,0.005143225193023682,0.32733333333333337
odporne,daisy,snow,2,0.04970476031303406,0.23651379370936565
odporne,daisy,snow,3,0.056297093629837036,0.24238178633975482
odporne,daisy,snow,4,0.253717303276062,0.29739587751293584
odporne,daisy,snow,5,0.16081778705120087,0.32370135293135127
odporne,daisy,frost,1,0.13504338264465332,0.3445773195876288
odporne,daisy,frost,2,0.0008261203765869141,0.34648653101573446
odporne,daisy,frost,3,0.1334313154220581,0.2766377607967717
odporne,daisy,frost,4,0.06338456273078918,0.29537154989384284
odporne,daisy,frost,5,0.2803054228425026,0.49060009023913376
odporne,daisy,fog,1,0.02073654532432556,0.0486097608399767
odporne,daisy,fog,2,-0.01866626739501953,0.07996938970728906
odporne,daisy,fog,3,-0.05361217260360718,0.11689651937329959
odporne,daisy,fog,4,0.02824944257736206,0.14096508289339627
odporne,daisy,fog,5,-0.019000083208084106,0.22622834924001411
odporne,daisy,brightness,1,0.08183762431144714,0.09491268033409261
odporne,daisy,brightness,2,0.10513913631439209,0.10408992160196462
odporne,daisy,brightness,3,0.13884711265563965,0.06907166907166906
odporne,daisy,brightness,4,0.05073770880699158,0.06981440523127225
odporne,daisy,brightness,5,-0.04439753293991089,0.061051004636785144
odporne,daisy,contrast,1,-0.030006200075149536,0.06366968936909123
odporne,daisy,contrast,2,-0.006229519844055176,0.050315687226809125
odporne,daisy,contrast,3,0.008452892303466797,0.06366968936909123
odporne,daisy,contrast,4,-0.00858074426651001,0.09092638386912688
odporne,daisy,contrast,5,-0.12373057007789612,0.10980318297391467
odporne,daisy,elastic_transform,1,0.3514655716717243,0.26441850410722
odporne,daisy,elastic_transform,2,0.34311529994010925,0.12987980993198545
odporne,daisy,elastic_transform,3,0.3545604646205902,0.1884476534296029
odporne,daisy,elastic_transform,4,0.37134253792464733,0.18795702807619397
odporne,daisy,elastic_transform,5,0.37454654555767775,0.2764897818993646
odporne,daisy,pixelate,1,-0.13088735938072205,0.17560443555717142
odporne,daisy,pixelate,2,0.06821870803833008,0.2965288975642876
odporne,daisy,pixelate,3,-0.00096854567527771,0.4177833832571338
odporne,daisy,pixelate,4,0.3107370138168335,0.5924263674614305
odporne,daisy,pixelate,5,0.3563518151640892,0.7602684894390048
odporne,daisy,jpeg_compression,1,0.06697118282318115,0.18188405797101448
odporne,daisy,jpeg_compression,2,0.13757331669330597,0.23418668074250026
odporne,daisy,jpeg_compression,3,-0.03885266184806824,0.2321648758146908
odporne,daisy,jpeg_compression,4,-0.05410793423652649,0.2128038464963049
odporne,daisy,jpeg_compression,5,0.04481416940689087,0.3445773195876288
odporne,monarch,gaussian_noise,1,0.097240149974823,0.22904535027351336
odporne,monarch,gaussian_noise,2,0.021038085222244263,0.27203098106712564
odporne,monarch,gaussian_noise,3,0.10419520735740662,0.3074458217387638
odporne,monarch,gaussian_noise,4,0.4898198489099741,0.3415620871862616
odporne,monarch,gaussian_noise,5,0.4930483905482106,0.5718961223763785
odporne,monarch,shot_noise,1,0.044611841440200806,0.24156958920907423
odporne,monarch,shot_noise,2,0.11196926236152649,0.20336555674901535
odporne,monarch,shot_noise,3,0.4584282524883747,0.3213180563686543
odporne,monarch,shot_noise,4,0.49275405617663637,0.33261339092872566
odporne,monarch,shot_noise,5,0.49261855392251164,0.7169521861416517
odporne,monarch,impulse_noise,1,-0.05147656798362732,0.3018612521150592
odporne,monarch,impulse_noise,2,-0.05700603127479553,0.31483502644614225
odporne,monarch,impulse_noise,3,0.1390218734741211,0.2671156004489338
odporne,monarch,impulse_noise,4,0.4928199240239337,0.40799492385786806
odporne,monarch,impulse_noise,5,0.49312281791935675,0.5455072463768116
odporne,monarch,defocus_blur,1,0.3767804130911827,0.35502376659564006
odporne,monarch,defocus_blur,2,0.47304503433406353,0.5027599582276592
odporne,monarch,defocus_blur,3,0.48166210670024157,0.628848385555328
odporne,monarch,defocus_blur,4,0.48333544097840786,0.7067843566780492
odporne,monarch,defocus_blur,5,0.48265030048787594,0.7245345364427782
odporne,monarch,glass_blur,1,0.4568489342927933,0.48821269865180383
odporne,monarch,glass_blur,2,0.4868266871199012,0.5868769360743453
odporne,monarch,glass_blur,3,0.4910178694408387,0.5489770837851515
odporne,monarch,glass_blur,4,0.4920703616226092,0.6756400105568752
odporne,monarch,glass_blur,5,0.4914689655415714,0.5865784099711289
odporne,monarch,motion_blur,1,-0.15637245774269104,0.2231660914963277
odporne,monarch,motion_blur,2,0.48938441602513194,0.41240211975005936
odporne,monarch,motion_blur,3,0.4929505209438503,0.5983240223463687
odporne,monarch,motion_blur,4,0.4933060242619831,0.6083339111141925
odporne,monarch,motion_blur,5,0.4931982855196111,0.8018147086914995
odporne,monarch,zoom_blur,1,0.4426055811345577,0.41127117302517013
odporne,monarch,zoom_blur,2,0.49050506274215877,0.7257491112239716
odporne,monarch,zoom_blur,3,0.49200139194726944,0.6071750745957949
odporne,monarch,zoom_blur,4,0.49213149957358837,0.61991199119912
odporne,monarch,zoom_blur,5,0.49279350822325796,0.4241187092721991
odporne,monarch,snow,1,0.0504288375377655,0.16308227326805158
odporne,monarch,snow,2,-0.03264257311820984,0.2520247322128364
odporne,monarch,snow,3,-0.004763573408126831,0.2618635261517146
odporne,monarch,snow,4,-0.04169467091560364,0.2529375924797632
odporne,monarch,snow,5,0.144664466381073,0.2818010614620784
odporne,monarch,frost,1,-0.06682512164115906,0.1402761048827944
odporne,monarch,frost,2,-0.04605308175086975,0.23263185700449063
odporne,monarch,frost,3,-0.014083415269851685,0.22308781869688388
odporne,monarch,frost,4,0.15401113033294678,0.22935779816513757
odporne,monarch,frost,5,-0.038662344217300415,0.27545321763038066
odporne,monarch,fog,1,-0.047406405210494995,0.18762979683972913
odporne,monarch,fog,2,-0.07852610945701599,0.23372052094332985
odporne,monarch,fog,3,-0.09128144383430481,0.2500435919790759
odporne,monarch,fog,4,-0.08792206645011902,0.24361218060903045
odporne,monarch,fog,5,-0.05624660849571228,0.2307624504186866
odporne,monarch,brightness,1,-0.031124204397201538,0.050694377003010604
odporne,monarch,brightness,2,-0.052820414304733276,0.06590865291963766
odporne,monarch,brightness,3,-0.10072740912437439,0.13266350358172851
odporne,monarch,brightness,4,-0.1524655520915985,0.21724842348343543
odporne,monarch,brightness,5,-0.14561256766319275,0.20368713083944867
odporne,monarch,contrast,1,0.04031890630722046,0.18812059938617076
odporne,monarch,contrast,2,0.03627327084541321,0.21772331735038186
odporne,monarch,contrast,3,0.02005031704902649,0.24391951006124235
odporne,monarch,contrast,4,0.01690658926963806,0.2776729020078943
odporne,monarch,contrast,5,0.24339884519577026,0.2741186586414446
odporne,monarch,elastic_transform,1,-0.0007327795028686523,0.22387399345190695
odporne,monarch,elastic_transform,2,0.15057602524757385,0.32761206465589066
odporne,monarch,elastic_transform,3,0.40732406824827194,0.2666666666666667
odporne,monarch,elastic_transform,4,0.49126611230894923,0.336068971234353
odporne,monarch,elastic_transform,5,0.4916227753274143,0.41114541280772576
odporne,monarch,pixelate,1,0.18779945373535156,0.38727301944399806
odporne,monarch,pixelate,2,0.4922425034455955,0.6278370248837846
odporne,monarch,pixelate,3,0.49230390589218587,0.8233087114550357
odporne,monarch,pixelate,4,0.49185216682963073,0.7998086582157379
odporne,monarch,pixelate,5,0.4915586900897324,0.8329554043839758
odporne,monarch,jpeg_compression,1,-0.00877884030342102,0.1526000920386562
odporne,monarch,jpeg_compression,2,-0.07245424389839172,0.223716814159292
odporne,monarch,jpeg_compression,3,-0.10258087515830994,0.2663672482294006
odporne,monarch,jpeg_compression,4,0.04326730966567993,0.2593010146561443
odporne,monarch,jpeg_compression,5,0.4079218804836273,0.312000672777731
odporne,monarch,gaussian_noise,1,-0.051087766885757446,0.07074202229911575
odporne,monarch,gaussian_noise,2,-0.07955113053321838,0.07702625023950949
odporne,monarch,gaussian_noise,3,0.304035022854805,0.0712981646968387
odporne,monarch,gaussian_noise,4,0.4490851897280663,0.9004381161007667
odporne,monarch,gaussian_noise,5,0.4495175252086483,0.9699799866577719
odporne,monarch,shot_noise,1,-0.012218326330184937,0.05955143078112912
odporne,monarch,shot_noise,2,0.04124721884727478,0.10819981149858626
odporne,monarch,shot_noise,3,-0.08462294936180115,0.13855142353704908
odporne,monarch,shot_noise,4,0.44496224680915475,0.4751196535744131
odporne,monarch,shot_noise,5,0.44970111147267744,0.884082948796353
odporne,monarch,impulse_noise,1,-0.02483975887298584,0.10480596733075254
odporne,monarch,impulse_noise,2,-0.11591550707817078,0.07610466788076298
odporne,monarch,impulse_noise,3,0.059417933225631714,0.16811170940950992
odporne,monarch,impulse_noise,4,0.4495436947909184,0.8903753662446791
odporne,monarch,impulse_noise,5,0.44981931467191316,0.8353930954453148
odporne,monarch,defocus_blur,1,0.005127400159835815,0.1749408983451537
odporne,monarch,defocus_blur,2,0.18193680047988892,0.2529375924797632
odporne,monarch,defocus_blur,3,0.2630932331085205,0.36039862767521647
odporne,monarch,defocus_blur,4,0.2981952875852585,0.7988031119090365
odporne,monarch,defocus_blur,5,0.37250106781721115,0.8213740458015267
odporne,monarch,glass_blur,1,0.0918005108833313,0.2529375924797632
odporne,monarch,glass_blur,2,0.269338995218277,0.4519512571340428
odporne,monarch,glass_blur,3,0.25755248963832855,0.6967080059736381
odporne,monarch,glass_blur,4,0.33837954699993134,0.7959930418091297
odporne,monarch,glass_blur,5,0.30601082742214203,0.7282519166191472
odporne,monarch,motion_blur,1,-0.16939696669578552,0.17676446543736946
odporne,monarch,motion_blur,2,-0.03632676601409912,0.17477493861962357
odporne,monarch,motion_blur,3,0.008690059185028076,0.5522215810732833
odporne,monarch,motion_blur,4,0.4230064172297716,0.8174158958345608
odporne,monarch,motion_blur,5,0.4424479063600302,0.8999013806706114
odporne,monarch,zoom_blur,1,-0.04112577438354492,0.18730244739456337
odporne,monarch,zoom_blur,2,0.07322674989700317,0.17427687829725302
odporne,monarch,zoom_blur,3,0.1930522620677948,0.16794450529390292
odporne,monarch,zoom_blur,4,0.29500140249729156,0.1759360232642675
odporne,monarch,zoom_blur,5,0.35671090334653854,0.24484085344526063
odporne,monarch,snow,1,0.010832548141479492,0.053529868114817636
odporne,monarch,snow,2,-0.06042549014091492,0.08455005248592418
odporne,monarch,snow,3,0.00196722149848938,0.06609499951825804
odporne,monarch,snow,4,-0.055570513010025024,0.06420514798033361
odporne,monarch,snow,5,0.1304384469985962,0.245914532902211
odporne,monarch,frost,1,-0.04905053973197937,0.0751822017644802
odporne,monarch,frost,2,-0.022768467664718628,0.08916167094871064
odporne,monarch,frost,3,-0.12415316700935364,0.11175917215428033
odporne,monarch,frost,4,-0.09056356549263,0.0755512943432407
odporne,monarch,frost,5,-0.10039439797401428,0.18893801317332848
odporne,monarch,fog,1,-0.014290660619735718,0.0751822017644802
odporne,monarch,fog,2,-0.01815316081047058,0.08929081389814375
odporne,monarch,fog,3,-0.027281105518341064,0.10695086296331224
odporne,monarch,fog,4,-0.04302659630775452,0.16240959443376357
odporne,monarch,fog,5,-0.1486409604549408,0.0629222157884578
odporne,monarch,brightness,1,0.011665493249893188,0.036392095480336506
odporne,monarch,brightness,2,0.02641606330871582,0.059739004349927516
odporne,monarch,brightness,3,0.024987488985061646,0.07185398655139286
odporne,monarch,brightness,4,-0.03583088517189026,0.09056316590563163
odporne,monarch,brightness,5,-0.05053684115409851,0.11760292600581446
odporne,monarch,contrast,1,-0.01176440715789795,0.06011404271769594
odporne,monarch,contrast,2,-0.013300150632858276,0.057109669925467066
odporne,monarch,contrast,3,-0.03700229525566101,0.05296343001261039
odporne,monarch,contrast,4,-0.03177770972251892,0.11901415050135877
odporne,monarch,contrast,5,0.15685135126113892,0.14044839725773572
odporne,monarch,elastic_transform,1,0.025814324617385864,0.13734224201930212
odporne,monarch,elastic_transform,2,0.021461695432662964,0.12200598802395213
odporne,monarch,elastic_transform,3,0.19221222400665283,0.18451519536903038
odporne,monarch,elastic_transform,4,0.22125458717346191,0.37210056772100564
odporne,monarch,elastic_transform,5,0.2230229526758194,0.25248128156016014
odporne,monarch,pixelate,1,0.20098988711833954,0.19301404393230104
odporne,monarch,pixelate,2,0.43481268268078566,0.3142689174435206
odporne,monarch,pixelate,3,0.44822436734102666,0.6251113089937668
odporne,monarch,pixelate,4,0.44822483975440264,0.9667575773169351
odporne,monarch,pixelate,5,0.4480971060693264,0.9656807173039266
odporne,monarch,jpeg_compression,1,-0.03704825043678284,0.061051004636785144
odporne,monarch,jpeg_compression,2,-0.12128672003746033,0.12042326060492559
odporne,monarch,jpeg_compression,3,-0.20201006531715393,0.10940589398361733
odporne,monarch,jpeg_compression,4,-0.3276732861995697,0.5545153391905516
odporne,monarch,jpeg_compression,5,-0.21539124846458435,0.8297574626865671
odporne,lorikeet,gaussian_noise,1,0.06670981645584106,0.3585214262348708
odporne,lorikeet,gaussian_noise,2,-0.014966517686843872,0.3356550580431178
odporne,lorikeet,gaussian_noise,3,0.211448073387146,0.4463193745645948
odporne,lorikeet,gaussian_noise,4,0.2587774693965912,0.39308301977423743
odporne,lorikeet,gaussian_noise,5,0.46113452315330505,0.532319391634981
odporne,lorikeet,shot_noise,1,-0.046660810708999634,0.3004233700254022
odporne,lorikeet,shot_noise,2,-0.17836228013038635,0.3726285065672126
odporne,lorikeet,shot_noise,3,-0.033034175634384155,0.2666666666666667
odporne,lorikeet,shot_noise,4,0.45003414526581764,0.33289036544850503
odporne,lorikeet,shot_noise,5,0.4700061490293592,0.5603213312293789
odporne,lorikeet,impulse_noise,1,-0.10218212008476257,0.3897312474929804
odporne,lorikeet,impulse_noise,2,-0.09484913945198059,0.42806797713211686
odporne,lorikeet,impulse_noise,3,0.14922606945037842,0.31892797319933
odporne,lorikeet,impulse_noise,4,0.45457438938319683,0.42978956426503956
odporne,lorikeet,impulse_noise,5,0.4678764655254781,0.43395490364359834
odporne,lorikeet,defocus_blur,1,-0.09982678294181824,0.25369758134678966
odporne,lorikeet,defocus_blur,2,-0.15727320313453674,0.34689507494646676
odporne,lorikeet,defocus_blur,3,-0.27086755633354187,0.35690897184020953
odporne,lorikeet,defocus_blur,4,-0.298780232667923,0.6026176552492342
odporne,lorikeet,defocus_blur,5,-0.1750045120716095,0.6634705020641896
odporne,lorikeet,glass_blur,1,-0.09210899472236633,0.2959504202394091
odporne,lorikeet,glass_blur,2,-0.08210137486457825,0.3805066967887688
