model,family,class,corruption,severity,method,iou,centroid_shift,prob_corr,correct
vit_b_16,ViT,velvet,jpeg_compression,5,rollout,0.6453807689154849,4.803712446248568,0.0006033118697814643,False
vit_b_16,ViT,patio,gaussian_noise,1,cam,0.3961188008624887,7.189153150227713,0.00018954496772494167,False
vit_b_16,ViT,patio,gaussian_noise,1,rollout,0.6507688512457858,8.246566345579176,0.00018954496772494167,False
vit_b_16,ViT,patio,gaussian_noise,2,cam,0.4033419562329581,9.143503003212063,0.00021439738338813186,False
vit_b_16,ViT,patio,gaussian_noise,2,rollout,0.5003737479443863,10.785105309323253,0.00021439738338813186,False
vit_b_16,ViT,patio,gaussian_noise,3,cam,0.17911061505022616,9.573702665408833,0.0001551504828967154,False
vit_b_16,ViT,patio,gaussian_noise,3,rollout,0.2959710743801653,13.819927302417238,0.0001551504828967154,False
vit_b_16,ViT,patio,gaussian_noise,4,cam,0.0742881609933633,19.473484492324804,5.065963341621682e-05,False
vit_b_16,ViT,patio,gaussian_noise,4,rollout,0.21149203283437953,20.13702922292665,5.065963341621682e-05,False
vit_b_16,ViT,patio,gaussian_noise,5,cam,0.20973963355834138,23.231555840708594,0.00034162160591222346,False
vit_b_16,ViT,patio,gaussian_noise,5,rollout,0.16602765191123503,23.144958246662195,0.00034162160591222346,False
vit_b_16,ViT,patio,shot_noise,1,cam,0.3647922757870402,8.714261582028534,0.0005263704224489629,False
vit_b_16,ViT,patio,shot_noise,1,rollout,0.5809703843730308,4.505215656730317,0.0005263704224489629,False
vit_b_16,ViT,patio,shot_noise,2,cam,0.08790851444366159,34.30356456946414,0.0002531236386857927,False
vit_b_16,ViT,patio,shot_noise,2,rollout,0.48439579943795297,6.464621380598905,0.0002531236386857927,False
vit_b_16,ViT,patio,shot_noise,3,cam,0.10055927184998355,18.11996924882311,0.00012513094407040626,False
vit_b_16,ViT,patio,shot_noise,3,rollout,0.35164983164983166,8.82617192266141,0.00012513094407040626,False
vit_b_16,ViT,patio,shot_noise,4,cam,0.16589219330855018,7.157348480423657,0.00020912018953822553,False
vit_b_16,ViT,patio,shot_noise,4,rollout,0.23348694316436253,17.21845335290835,0.00020912018953822553,False
vit_b_16,ViT,patio,shot_noise,5,cam,0.05914943013929928,5.6921014309496085,0.00029760622419416904,False
vit_b_16,ViT,patio,shot_noise,5,rollout,0.23486712598425197,12.4954387977778,0.00029760622419416904,False
vit_b_16,ViT,patio,impulse_noise,1,cam,0.20001594387755103,83.37207681885478,0.00020031986059620976,False
vit_b_16,ViT,patio,impulse_noise,1,rollout,0.48439579943795297,10.988202901487854,0.00020031986059620976,False
vit_b_16,ViT,patio,impulse_noise,2,cam,0.16528301886792454,14.211257445724353,4.433515641721897e-05,False
vit_b_16,ViT,patio,impulse_noise,2,rollout,0.2963895885810244,16.415630060213687,4.433515641721897e-05,False
vit_b_16,ViT,patio,impulse_noise,3,cam,0.2432650027868954,13.119796364421617,0.0006357388920150697,False
vit_b_16,ViT,patio,impulse_noise,3,rollout,0.28989139515455303,14.466072152887838,0.0006357388920150697,False
vit_b_16,ViT,patio,impulse_noise,4,cam,0.20299670362601138,7.307738873692009,0.0004882003122474998,False
vit_b_16,ViT,patio,impulse_noise,4,rollout,0.17345805320081847,21.122928788624005,0.0004882003122474998,False
vit_b_16,ViT,patio,impulse_noise,5,cam,0.21351710796759762,31.132733481614185,0.0005398328648880124,False
vit_b_16,ViT,patio,impulse_noise,5,rollout,0.17318370448302065,22.876671571336736,0.0005398328648880124,False
vit_b_16,ViT,patio,defocus_blur,1,cam,0.2957200955393454,28.915975599673178,0.0001719462452456355,False
vit_b_16,ViT,patio,defocus_blur,1,rollout,0.4900155890431297,8.05158198600288,0.0001719462452456355,False
vit_b_16,ViT,patio,defocus_blur,2,cam,0.2267448967118934,30.00624776596482,0.00010685218148864806,False
vit_b_16,ViT,patio,defocus_blur,2,rollout,0.4353546910755149,9.810929927293543,0.00010685218148864806,False
vit_b_16,ViT,patio,defocus_blur,3,cam,0.17085690952575394,16.553569717018437,0.00012684740067925304,False
vit_b_16,ViT,patio,defocus_blur,3,rollout,0.3928249254042051,11.788769061964912,0.00012684740067925304,False
vit_b_16,ViT,patio,defocus_blur,4,cam,0.15435932827237175,6.198694851732342,0.00021693979215342551,False
vit_b_16,ViT,patio,defocus_blur,4,rollout,0.34675254965110036,14.621545651552296,0.00021693979215342551,False
vit_b_16,ViT,patio,defocus_blur,5,cam,0.13916004540295118,40.83255012095533,0.00037164799869060516,False
vit_b_16,ViT,patio,defocus_blur,5,rollout,0.31018276762402086,15.569316599713481,0.00037164799869060516,False
vit_b_16,ViT,patio,glass_blur,1,cam,1.0,0.0,0.0015062460443004966,False
vit_b_16,ViT,patio,glass_blur,1,rollout,1.0,0.0,0.0015062460443004966,False
vit_b_16,ViT,patio,glass_blur,2,cam,1.0,0.0,0.0015062460443004966,False
vit_b_16,ViT,patio,glass_blur,2,rollout,1.0,0.0,0.0015062460443004966,False
vit_b_16,ViT,patio,glass_blur,3,cam,1.0,0.0,0.0015062460443004966,False
vit_b_16,ViT,patio,glass_blur,3,rollout,1.0,0.0,0.0015062460443004966,False
vit_b_16,ViT,patio,glass_blur,4,cam,1.0,0.0,0.0015062460443004966,False
vit_b_16,ViT,patio,glass_blur,4,rollout,1.0,0.0,0.0015062460443004966,False
vit_b_16,ViT,patio,glass_blur,5,cam,1.0,0.0,0.0015062460443004966,False
vit_b_16,ViT,patio,glass_blur,5,rollout,1.0,0.0,0.0015062460443004966,False
vit_b_16,ViT,patio,motion_blur,1,cam,0.23489602559370001,34.66853819855498,0.00016214983770623803,False
vit_b_16,ViT,patio,motion_blur,1,rollout,0.5313954375524529,8.308325001657165,0.00016214983770623803,False
vit_b_16,ViT,patio,motion_blur,2,cam,0.3636795977987635,12.980850153791813,6.686383130727336e-05,False
vit_b_16,ViT,patio,motion_blur,2,rollout,0.5234914611005692,8.314807821212485,6.686383130727336e-05,False
vit_b_16,ViT,patio,motion_blur,3,cam,0.24763799104922923,7.14126133109,8.174980757758021e-05,False
vit_b_16,ViT,patio,motion_blur,3,rollout,0.42009197028652284,12.481490511940727,8.174980757758021e-05,False
vit_b_16,ViT,patio,motion_blur,4,cam,0.21324951644100582,13.518345923997522,0.0002082258724840358,False
vit_b_16,ViT,patio,motion_blur,4,rollout,0.4393863359380601,7.22661096739147,0.0002082258724840358,False
vit_b_16,ViT,patio,motion_blur,5,cam,0.212809667673716,8.177339286259885,0.0001105720511986874,False
vit_b_16,ViT,patio,motion_blur,5,rollout,0.41491611447906385,9.185407313564209,0.0001105720511986874,False
vit_b_16,ViT,patio,zoom_blur,1,cam,0.3910060975609756,8.555754725899247,0.0004544018302112818,False
vit_b_16,ViT,patio,zoom_blur,1,rollout,0.45533642691415316,6.538625449516021,0.0004544018302112818,False
vit_b_16,ViT,patio,zoom_blur,2,cam,0.2041514188013678,19.43676141631373,0.0007925232639536262,False
vit_b_16,ViT,patio,zoom_blur,2,rollout,0.37539388957391423,8.660213757114187,0.0007925232639536262,False
vit_b_16,ViT,patio,zoom_blur,3,cam,0.1285208298195311,28.116594957162295,0.0033650915138423443,False
vit_b_16,ViT,patio,zoom_blur,3,rollout,0.3465718502616396,10.137775023646409,0.0033650915138423443,False
vit_b_16,ViT,patio,zoom_blur,4,cam,0.15600345522602937,41.31112112563522,0.006112110335379839,False
vit_b_16,ViT,patio,zoom_blur,4,rollout,0.3002526397616117,12.77506787021163,0.006112110335379839,False
vit_b_16,ViT,patio,zoom_blur,5,cam,0.13113553113553114,29.351343532934294,0.007014164235442877,False
vit_b_16,ViT,patio,zoom_blur,5,rollout,0.2542637596051727,15.79410606681361,0.007014164235442877,False
vit_b_16,ViT,patio,snow,1,cam,0.2522303325223033,30.486826507350408,0.000911913753952831,False
vit_b_16,ViT,patio,snow,1,rollout,0.18035871802411055,31.722170286483376,0.000911913753952831,False
vit_b_16,ViT,patio,snow,2,cam,0.3766803840877915,12.02646171545877,0.00021369423484429717,False
vit_b_16,ViT,patio,snow,2,rollout,0.11529699394343501,43.58804080105265,0.00021369423484429717,False
vit_b_16,ViT,patio,snow,3,cam,0.2673736034841886,24.206805403959997,0.00016338593559339643,False
vit_b_16,ViT,patio,snow,3,rollout,0.12184216409568523,41.15367621948307,0.00016338593559339643,False
vit_b_16,ViT,patio,snow,4,cam,0.27408912022343535,1.6311775133387942,0.00034357511322014034,False
vit_b_16,ViT,patio,snow,4,rollout,0.12612208258527827,45.63350868941172,0.00034357511322014034,False
vit_b_16,ViT,patio,snow,5,cam,0.20112500748010292,32.04578682271786,0.00018747933791019022,False
vit_b_16,ViT,patio,snow,5,rollout,0.09833105335157319,50.98087519924634,0.00018747933791019022,False
vit_b_16,ViT,patio,frost,1,cam,0.42384904589628997,32.75551479734299,0.00019291118951514363,False
vit_b_16,ViT,patio,frost,1,rollout,0.10899348138327257,42.460583444988735,0.00019291118951514363,False
vit_b_16,ViT,patio,frost,2,cam,0.25985438111975895,6.754830545227339,0.0002553390513639897,False
vit_b_16,ViT,patio,frost,2,rollout,0.09602052513783503,47.08331050672014,0.0002553390513639897,False
vit_b_16,ViT,patio,frost,3,cam,0.4424721523535753,13.913931475612586,0.0003239029028918594,False
vit_b_16,ViT,patio,frost,3,rollout,0.11381166416957994,52.332691632921055,0.0003239029028918594,False
vit_b_16,ViT,patio,frost,4,cam,0.20001594387755103,54.28129366856831,0.00013808631047140807,False
vit_b_16,ViT,patio,frost,4,rollout,0.10950196230169698,54.422051794605245,0.00013808631047140807,False
vit_b_16,ViT,patio,frost,5,cam,0.20480192076830733,11.533091888721135,0.0005095714586786926,False
vit_b_16,ViT,patio,frost,5,rollout,0.1145538341940141,38.357585031350894,0.0005095714586786926,False
vit_b_16,ViT,patio,fog,1,cam,0.5282472970915182,7.899823706310825,0.0031883937772363424,False
vit_b_16,ViT,patio,fog,1,rollout,0.13748158222826704,33.91230053387671,0.0031883937772363424,False
vit_b_16,ViT,patio,fog,2,cam,0.4925639500297442,11.272097198333975,0.0009598425822332501,False
vit_b_16,ViT,patio,fog,2,rollout,0.12015179418494336,33.41828794453279,0.0009598425822332501,False
vit_b_16,ViT,patio,fog,3,cam,0.20001594387755103,71.08596961734875,0.0032765367068350315,False
vit_b_16,ViT,patio,fog,3,rollout,0.2126631222812953,28.163335062787645,0.0032765367068350315,False
vit_b_16,ViT,patio,fog,4,cam,0.4369988545246277,12.919247672411709,0.001549413544125855,False
vit_b_16,ViT,patio,fog,4,rollout,0.15902529160411133,36.398493901831614,0.001549413544125855,False
vit_b_16,ViT,patio,fog,5,cam,0.37075735846479546,13.28218864587167,0.002818642184138298,False
vit_b_16,ViT,patio,fog,5,rollout,0.14259691466955085,32.83219609967378,0.002818642184138298,False
vit_b_16,ViT,patio,brightness,1,cam,0.8082882882882882,2.0856357332663538,0.0020105880685150623,False
vit_b_16,ViT,patio,brightness,1,rollout,0.5320967865048469,13.22174271335801,0.0020105880685150623,False
vit_b_16,ViT,patio,brightness,2,cam,0.5704561458414834,8.328496846659185,0.0016016261652112007,False
vit_b_16,ViT,patio,brightness,2,rollout,0.3203525851861597,25.002342400295667,0.0016016261652112007,False
vit_b_16,ViT,patio,brightness,3,cam,0.5623881061726473,1.3421118491994861,0.0011303898645564914,False
vit_b_16,ViT,patio,brightness,3,rollout,0.24756044502455093,29.208524183628807,0.0011303898645564914,False
vit_b_16,ViT,patio,brightness,4,cam,0.20001594387755103,82.33067522933976,0.0008565852185711265,False
vit_b_16,ViT,patio,brightness,4,rollout,0.22390243902439025,30.966030332639964,0.0008565852185711265,False
vit_b_16,ViT,patio,brightness,5,cam,0.49645865950943113,8.410550758526998,0.0009115819120779634,False
vit_b_16,ViT,patio,brightness,5,rollout,0.20004782972617483,30.11282991284157,0.0009115819120779634,False
vit_b_16,ViT,patio,contrast,1,cam,0.22373955983661525,52.99060852896894,0.0011223360197618604,False
vit_b_16,ViT,patio,contrast,1,rollout,0.3276888477311814,14.2844501011313,0.0011223360197618604,False
vit_b_16,ViT,patio,contrast,2,cam,0.35933902207774615,29.90369097932929,0.0008509004255756736,False
vit_b_16,ViT,patio,contrast,2,rollout,0.266052731171944,16.046947410243583,0.0008509004255756736,False
vit_b_16,ViT,patio,contrast,3,cam,0.6305442729488221,5.695254955725289,0.0010117116617038846,False
vit_b_16,ViT,patio,contrast,3,rollout,0.21163829530363396,17.754855784688818,0.0010117116617038846,False
vit_b_16,ViT,patio,contrast,4,cam,0.5426946429943894,12.087730112626474,0.0003668468852993101,False
vit_b_16,ViT,patio,contrast,4,rollout,0.18544767304512166,19.9656272006071,0.0003668468852993101,False
vit_b_16,ViT,patio,contrast,5,cam,0.185027748258354,30.83415089224369,0.0010233240900561213,False
vit_b_16,ViT,patio,contrast,5,rollout,0.1696969696969697,17.29481490196696,0.0010233240900561213,False
vit_b_16,ViT,patio,elastic_transform,1,cam,0.48813760379596677,13.303474741085711,0.0014289048267528415,False
vit_b_16,ViT,patio,elastic_transform,1,rollout,0.5200302915562287,2.348953703981824,0.0014289048267528415,False
vit_b_16,ViT,patio,elastic_transform,2,cam,0.27944926058133607,29.69767312603254,0.008362876251339912,False
vit_b_16,ViT,patio,elastic_transform,2,rollout,0.5301112974538802,2.4673750240640198,0.008362876251339912,False
vit_b_16,ViT,patio,elastic_transform,3,cam,0.13075319700298574,10.604911350471914,0.003159013343974948,False
vit_b_16,ViT,patio,elastic_transform,3,rollout,0.5247645092676998,1.1871605032786572,0.003159013343974948,False
vit_b_16,ViT,patio,elastic_transform,4,cam,0.34765677454008326,14.279262870485438,0.022686609998345375,False
vit_b_16,ViT,patio,elastic_transform,4,rollout,0.5784837999370871,2.955674582744779,0.022686609998345375,False
vit_b_16,ViT,patio,elastic_transform,5,cam,0.2150856589381924,28.828747602347214,0.0027400320395827293,False
vit_b_16,ViT,patio,elastic_transform,5,rollout,0.48242245199409156,3.6463942005115864,0.0027400320395827293,False
vit_b_16,ViT,patio,pixelate,1,cam,0.5263878326996198,11.89846408850384,0.001393092330545187,False
vit_b_16,ViT,patio,pixelate,1,rollout,0.7494553376906318,2.701008759661929,0.001393092330545187,False
vit_b_16,ViT,patio,pixelate,2,cam,0.41571448723374244,20.343361581417174,0.0009016807889565825,False
vit_b_16,ViT,patio,pixelate,2,rollout,0.6794110265205388,2.5775737842274515,0.0009016807889565825,False
vit_b_16,ViT,patio,pixelate,3,cam,0.33068151683903474,17.884244785163812,0.0002905209257733077,False
vit_b_16,ViT,patio,pixelate,3,rollout,0.5651902682470368,6.094999468429878,0.0002905209257733077,False
vit_b_16,ViT,patio,pixelate,4,cam,0.2780643107290672,47.999632608199484,0.00030102167511358857,False
vit_b_16,ViT,patio,pixelate,4,rollout,0.46907706945765937,8.948190883221313,0.00030102167511358857,False
vit_b_16,ViT,patio,pixelate,5,cam,0.2629757785467128,57.382062478798446,0.00042359347571618855,False
vit_b_16,ViT,patio,pixelate,5,rollout,0.4314648409641991,10.568659209129013,0.00042359347571618855,False
vit_b_16,ViT,patio,jpeg_compression,1,cam,0.31835796387520526,31.909910233975438,0.0003469075309112668,False
vit_b_16,ViT,patio,jpeg_compression,1,rollout,0.6725272893925506,1.6064935412078545,0.0003469075309112668,False
vit_b_16,ViT,patio,jpeg_compression,2,cam,0.24787068697544296,32.95283905667446,0.0002802179369609803,False
vit_b_16,ViT,patio,jpeg_compression,2,rollout,0.6744806874113624,1.4325600137758665,0.0002802179369609803,False
vit_b_16,ViT,patio,jpeg_compression,3,cam,0.4146994574025791,2.7472030620152528,0.00019077285833191127,False
vit_b_16,ViT,patio,jpeg_compression,3,rollout,0.5568137749166214,2.6678505333693283,0.00019077285833191127,False
vit_b_16,ViT,patio,jpeg_compression,4,cam,0.20538073504684123,3.755953933529505,0.00015450797218363732,False
vit_b_16,ViT,patio,jpeg_compression,4,rollout,0.5270804807546021,1.3896655790489232,0.00015450797218363732,False
vit_b_16,ViT,patio,jpeg_compression,5,cam,0.06919512065200022,20.352701871046406,0.0002149942156393081,False
vit_b_16,ViT,patio,jpeg_compression,5,rollout,0.5269684290604792,1.6549760538789398,0.0002149942156393081,False
