model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model
vit_b_16,ig,n02769748,backpack,0,1102,fog,weather,3,0.6701529026031494,0.03762166574597359,0.6325312368571758,1,0,0.20299670362601138,0.226078170501913,26.335058988242398,2.2954434815217812,1.6639820855528737,-0.6314613959689075,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,fog,weather,4,0.6701529026031494,0.005606105085462332,0.6645467975176871,1,0,0.17765782680122036,0.2113260858486149,18.451523707504126,4.037898397108564,3.070874838520135,-0.967023558588429,ViT
vit_b_16,cam,n02769748,backpack,0,1102,fog,weather,4,0.6701529026031494,0.005606105085462332,0.6645467975176871,1,0,0.1488752790338275,0.16287181936630657,14.190281809265997,3.7608192365195325,2.0970896975556577,-1.6637295389638749,ViT
vit_b_16,ig,n02769748,backpack,0,1102,fog,weather,4,0.6701529026031494,0.005606105085462332,0.6645467975176871,1,0,0.15949396337588817,0.12315117943220204,36.60640105137618,2.2954434815217812,0.9713943845458166,-1.3240490969759646,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,fog,weather,5,0.6701529026031494,0.016274934634566307,0.6538779679685831,1,0,0.08467981626587409,0.015609109305581667,19.97975759138592,4.037898397108564,3.406713998384249,-0.6311843987243151,ViT
vit_b_16,cam,n02769748,backpack,0,1102,fog,weather,5,0.6701529026031494,0.016274934634566307,0.6538779679685831,1,0,0.14442100461827925,0.1603798252190899,29.066832467994754,3.7608192365195325,3.6273649375782844,-0.13345429894124816,ViT
vit_b_16,ig,n02769748,backpack,0,1102,fog,weather,5,0.6701529026031494,0.016274934634566307,0.6538779679685831,1,0,0.15369582710656396,0.13210684723108218,25.61720645806644,2.2954434815217812,1.8722241826519832,-0.42321929886979803,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,brightness,weather,1,0.6701529026031494,0.7710825204849243,-0.1009296178817749,1,1,0.8176220230009961,0.9652763566456719,4.484590211163554,4.037898397108564,3.7023087734182702,-0.33558962369029377,ViT
vit_b_16,cam,n02769748,backpack,0,1102,brightness,weather,1,0.6701529026031494,0.7710825204849243,-0.1009296178817749,1,1,0.7440264141106959,0.9317771310447918,11.229701469607901,3.7608192365195325,3.3482043367650487,-0.41261489975448384,ViT
vit_b_16,ig,n02769748,backpack,0,1102,brightness,weather,1,0.6701529026031494,0.7710825204849243,-0.1009296178817749,1,1,0.5337357683197066,0.7939469198425774,2.0915086572952353,2.2954434815217812,2.4465885202544,0.15114503873261897,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,brightness,weather,2,0.6701529026031494,0.7728154063224792,-0.10266250371932983,1,1,0.5610514854565252,0.8215140765512253,11.412160250388085,4.037898397108564,3.365443115073253,-0.6724552820353109,ViT
vit_b_16,cam,n02769748,backpack,0,1102,brightness,weather,2,0.6701529026031494,0.7728154063224792,-0.10266250371932983,1,1,0.6247369273109924,0.8593226762205651,14.516442429676594,3.7608192365195325,2.9627713655580985,-0.798047870961434,ViT
vit_b_16,ig,n02769748,backpack,0,1102,brightness,weather,2,0.6701529026031494,0.7728154063224792,-0.10266250371932983,1,1,0.33938342452956094,0.5569089325727599,4.192752751289022,2.2954434815217812,2.5158803439198367,0.2204368623980555,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,brightness,weather,3,0.6701529026031494,0.7334389090538025,-0.06328600645065308,1,1,0.20516361453017112,0.457753611871437,22.29177357985604,4.037898397108564,3.0173704657837095,-1.0205279313248545,ViT
vit_b_16,cam,n02769748,backpack,0,1102,brightness,weather,3,0.6701529026031494,0.7334389090538025,-0.06328600645065308,1,1,0.581094919259551,0.8263209496189654,10.772019669821253,3.7608192365195325,3.0817544475284824,-0.6790647889910502,ViT
vit_b_16,ig,n02769748,backpack,0,1102,brightness,weather,3,0.6701529026031494,0.7334389090538025,-0.06328600645065308,1,1,0.1991874775958896,0.22753277044223316,16.537641432017576,2.2954434815217812,2.0062684661923087,-0.28917501532947254,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,brightness,weather,4,0.6701529026031494,0.5616143941879272,0.10853850841522217,1,1,0.16271795168858252,0.2180980237868573,30.58748926727331,4.037898397108564,3.009257978462477,-1.028640418646087,ViT
vit_b_16,cam,n02769748,backpack,0,1102,brightness,weather,4,0.6701529026031494,0.5616143941879272,0.10853850841522217,1,1,0.4502890173410405,0.6692665398508303,7.3111807823123485,3.7608192365195325,3.4489738281920133,-0.3118454083275193,ViT
vit_b_16,ig,n02769748,backpack,0,1102,brightness,weather,4,0.6701529026031494,0.5616143941879272,0.10853850841522217,1,1,0.14116777531411678,0.06612058751883629,29.89835792296481,2.2954434815217812,1.3595797859919403,-0.9358636955298409,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,brightness,weather,5,0.6701529026031494,0.2862645983695984,0.383888304233551,1,1,0.14272701394819243,0.07769840222348656,34.209835303249285,4.037898397108564,3.345483989825464,-0.6924144072831,ViT
vit_b_16,cam,n02769748,backpack,0,1102,brightness,weather,5,0.6701529026031494,0.2862645983695984,0.383888304233551,1,1,0.2632638932594877,0.4000983435734188,16.56918111989233,3.7608192365195325,2.7083831917998187,-1.0524360447197139,ViT
vit_b_16,ig,n02769748,backpack,0,1102,brightness,weather,5,0.6701529026031494,0.2862645983695984,0.383888304233551,1,1,0.12435581447456867,0.04469732704487076,34.63191188548542,2.2954434815217812,1.2353494366221713,-1.06009404489961,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,contrast,digital,1,0.6701529026031494,0.773195207118988,-0.10304230451583862,1,1,0.6834689256059716,0.8295262957711119,6.410760569864648,4.037898397108564,3.2643653250060565,-0.7735330721025075,ViT
vit_b_16,cam,n02769748,backpack,0,1102,contrast,digital,1,0.6701529026031494,0.773195207118988,-0.10304230451583862,1,1,0.6722486045155378,0.8825567128100287,11.558946493374549,3.7608192365195325,3.352910510405967,-0.40790872611356566,ViT
vit_b_16,ig,n02769748,backpack,0,1102,contrast,digital,1,0.6701529026031494,0.773195207118988,-0.10304230451583862,1,1,0.4984695782008212,0.734898370874791,9.683178976312607,2.2954434815217812,2.819399611956126,0.5239561304343447,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,contrast,digital,2,0.6701529026031494,0.7526042461395264,-0.08245134353637695,1,1,0.5911216805390408,0.6807236986477969,9.097484039762639,4.037898397108564,2.7444421396663374,-1.2934562574422266,ViT
vit_b_16,cam,n02769748,backpack,0,1102,contrast,digital,2,0.6701529026031494,0.7526042461395264,-0.08245134353637695,1,1,0.5221051035110336,0.7562536036543589,20.985707772050436,3.7608192365195325,2.6888304120399735,-1.071988824479559,ViT
vit_b_16,ig,n02769748,backpack,0,1102,contrast,digital,2,0.6701529026031494,0.7526042461395264,-0.08245134353637695,1,1,0.43957541418633006,0.6861883249462303,10.181309661211614,2.2954434815217812,2.668992776308773,0.37354929478699184,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,contrast,digital,3,0.6701529026031494,0.17745906114578247,0.49269384145736694,1,1,0.4432700603968939,0.5747730836765863,10.935381913415805,4.037898397108564,2.5808561062116393,-1.4570422908969247,ViT
vit_b_16,cam,n02769748,backpack,0,1102,contrast,digital,3,0.6701529026031494,0.17745906114578247,0.49269384145736694,1,1,0.39855072463768115,0.5420387744374902,14.732307590730716,3.7608192365195325,4.728428537821642,0.9676093013021099,ViT
vit_b_16,ig,n02769748,backpack,0,1102,contrast,digital,3,0.6701529026031494,0.17745906114578247,0.49269384145736694,1,1,0.33244822092405735,0.49718019810752745,18.22794989313803,2.2954434815217812,2.4787093228154475,0.1832658412936663,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,contrast,digital,4,0.6701529026031494,0.0010077491169795394,0.6691451534861699,1,0,0.29505129363184723,0.5651176805434697,11.164012958397073,4.037898397108564,4.23205777252455,0.19415937541598627,ViT
vit_b_16,cam,n02769748,backpack,0,1102,contrast,digital,4,0.6701529026031494,0.0010077491169795394,0.6691451534861699,1,0,0.17413430042115113,0.1767306834626877,35.83702633733505,3.7608192365195325,3.264258259381093,-0.4965609771384396,ViT
vit_b_16,ig,n02769748,backpack,0,1102,contrast,digital,4,0.6701529026031494,0.0010077491169795394,0.6691451534861699,1,0,0.16690890064531133,0.1414184454633738,35.48788979503975,2.2954434815217812,2.0784976433902522,-0.216945838131529,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,contrast,digital,5,0.6701529026031494,0.0006833247025497258,0.6694695779005997,1,0,0.21522818060767462,0.449139121598997,13.388144703953254,4.037898397108564,4.678504205255226,0.6406058081466623,ViT
vit_b_16,cam,n02769748,backpack,0,1102,contrast,digital,5,0.6701529026031494,0.0006833247025497258,0.6694695779005997,1,0,0.06550589234525958,-0.18917081045945033,38.10889440046486,3.7608192365195325,3.911383585513785,0.1505643489942523,ViT
vit_b_16,ig,n02769748,backpack,0,1102,contrast,digital,5,0.6701529026031494,0.0006833247025497258,0.6694695779005997,1,0,0.07245137849967942,-0.08866017195598967,40.96280880968171,2.2954434815217812,1.7954509885531658,-0.4999924929686155,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,elastic_transform,digital,1,0.6701529026031494,0.08383957296609879,0.5863133296370506,1,0,0.8176220230009961,0.9774590396313773,2.5283728884178576,4.037898397108564,3.987021388547395,-0.050877008561168946,ViT
vit_b_16,cam,n02769748,backpack,0,1102,elastic_transform,digital,1,0.6701529026031494,0.08383957296609879,0.5863133296370506,1,0,0.15204040635940996,0.2178157062524233,23.158340894741794,3.7608192365195325,4.584606693820155,0.8237874573006225,ViT
vit_b_16,ig,n02769748,backpack,0,1102,elastic_transform,digital,1,0.6701529026031494,0.08383957296609879,0.5863133296370506,1,0,0.297311271975181,0.4775062253647633,3.503801090842292,2.2954434815217812,2.7521709251833384,0.45672744366155715,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,elastic_transform,digital,2,0.6701529026031494,0.004114849958568811,0.6660380526445806,1,0,0.7703298641735756,0.9692802963609347,4.4220142118304295,4.037898397108564,3.813950415401958,-0.22394798170660613,ViT
vit_b_16,cam,n02769748,backpack,0,1102,elastic_transform,digital,2,0.6701529026031494,0.004114849958568811,0.6660380526445806,1,0,0.09277003484320558,0.02590367014751084,23.383961111437255,3.7608192365195325,1.311946665580078,-2.4488725709394545,ViT
vit_b_16,ig,n02769748,backpack,0,1102,elastic_transform,digital,2,0.6701529026031494,0.004114849958568811,0.6660380526445806,1,0,0.2770885028949545,0.43220996002012796,6.68430096409941,2.2954434815217812,2.6704876649970406,0.37504418347525936,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,elastic_transform,digital,3,0.6701529026031494,0.0008665233617648482,0.6692863792413846,1,0,0.7551591465547394,0.9614067528890772,5.005397831707932,4.037898397108564,3.947733891711177,-0.09016450539738718,ViT
vit_b_16,cam,n02769748,backpack,0,1102,elastic_transform,digital,3,0.6701529026031494,0.0008665233617648482,0.6692863792413846,1,0,0.12941706054467703,0.03501927371400385,17.495483198367708,3.7608192365195325,1.947379968251997,-1.8134392682675355,ViT
vit_b_16,ig,n02769748,backpack,0,1102,elastic_transform,digital,3,0.6701529026031494,0.0008665233617648482,0.6692863792413846,1,0,0.2818187623730762,0.41270303870122504,2.913706143469248,2.2954434815217812,1.9610564218079582,-0.334387059713823,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,elastic_transform,digital,4,0.6701529026031494,0.0008633100660517812,0.6692895925370976,1,0,0.7084007149544642,0.937882954181748,4.526960714566876,4.037898397108564,3.8763140584370492,-0.16158433867151478,ViT
vit_b_16,cam,n02769748,backpack,0,1102,elastic_transform,digital,4,0.6701529026031494,0.0008633100660517812,0.6692895925370976,1,0,0.15025787965616047,0.13822991502305226,38.826172922763604,3.7608192365195325,1.5426212890092228,-2.2181979475103097,ViT
vit_b_16,ig,n02769748,backpack,0,1102,elastic_transform,digital,4,0.6701529026031494,0.0008633100660517812,0.6692895925370976,1,0,0.25662054717335503,0.3996089826992158,7.755200820942997,2.2954434815217812,2.693669178226594,0.39822569670481256,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,elastic_transform,digital,5,0.6701529026031494,0.0001937997731147334,0.6699591028300347,1,0,0.6440330903431895,0.9318440537305057,3.5117346549587287,4.037898397108564,3.6306780328180803,-0.4072203642904837,ViT
vit_b_16,cam,n02769748,backpack,0,1102,elastic_transform,digital,5,0.6701529026031494,0.0001937997731147334,0.6699591028300347,1,0,0.1696288095099353,0.1421648847918108,37.25949756733099,3.7608192365195325,2.9196693861850367,-0.8411498503344959,ViT
vit_b_16,ig,n02769748,backpack,0,1102,elastic_transform,digital,5,0.6701529026031494,0.0001937997731147334,0.6699591028300347,1,0,0.26310490214586874,0.37120434432038935,11.531310054559347,2.2954434815217812,1.817915964672692,-0.47752751684908934,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,pixelate,digital,1,0.6701529026031494,0.33919644355773926,0.33095645904541016,1,1,0.8841640852342063,0.9904859535358356,2.268471947927666,4.037898397108564,3.9761642677459546,-0.06173412936260947,ViT
vit_b_16,cam,n02769748,backpack,0,1102,pixelate,digital,1,0.6701529026031494,0.33919644355773926,0.33095645904541016,1,1,0.26629234748596303,0.44916397915209944,29.004689686793245,3.7608192365195325,2.7107715923574105,-1.050047644162122,ViT
vit_b_16,ig,n02769748,backpack,0,1102,pixelate,digital,1,0.6701529026031494,0.33919644355773926,0.33095645904541016,1,1,0.37876081879379037,0.6001584910449838,3.1603411701950326,2.2954434815217812,1.980365541792778,-0.31507793972900333,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,pixelate,digital,2,0.6701529026031494,0.18802478909492493,0.4821281135082245,1,0,0.8597238951172056,0.9845620216138393,3.3566922333339932,4.037898397108564,3.9773755646714015,-0.0605228324371625,ViT
vit_b_16,cam,n02769748,backpack,0,1102,pixelate,digital,2,0.6701529026031494,0.18802478909492493,0.4821281135082245,1,0,0.25652582159624415,0.4367405481341147,28.73904807996549,3.7608192365195325,2.565983549507828,-1.1948356870117047,ViT
vit_b_16,ig,n02769748,backpack,0,1102,pixelate,digital,2,0.6701529026031494,0.18802478909492493,0.4821281135082245,1,0,0.3351959023481674,0.5095620909937258,1.7836575825855299,2.2954434815217812,1.6701447491234773,-0.6252987323983039,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,pixelate,digital,3,0.6701529026031494,0.08014846593141556,0.5900044366717339,1,0,0.7838606469960896,0.9616407077125888,5.38708674886598,4.037898397108564,3.9705533225394225,-0.06734507456914152,ViT
vit_b_16,cam,n02769748,backpack,0,1102,pixelate,digital,3,0.6701529026031494,0.08014846593141556,0.5900044366717339,1,0,0.08245699185676536,-0.061320443004304725,30.461637969342597,3.7608192365195325,3.383485415816735,-0.3773338207027974,ViT
vit_b_16,ig,n02769748,backpack,0,1102,pixelate,digital,3,0.6701529026031494,0.08014846593141556,0.5900044366717339,1,0,0.30219281172959644,0.462796139198084,4.932091270603792,2.2954434815217812,2.911470988508452,0.6160275069866707,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,pixelate,digital,4,0.6701529026031494,0.015714004635810852,0.6544388979673386,1,0,0.7557732680195941,0.9443646368651799,5.8552084205679344,4.037898397108564,3.8684701662053644,-0.16942823090319958,ViT
vit_b_16,cam,n02769748,backpack,0,1102,pixelate,digital,4,0.6701529026031494,0.015714004635810852,0.6544388979673386,1,0,0.06544933382875949,-0.14912345050016745,35.864144537166304,3.7608192365195325,3.9261970945573297,0.16537785803779714,ViT
vit_b_16,ig,n02769748,backpack,0,1102,pixelate,digital,4,0.6701529026031494,0.015714004635810852,0.6544388979673386,1,0,0.26965652476437474,0.4032582407562814,7.755047320223483,2.2954434815217812,1.9559971700353864,-0.3394463114863948,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,pixelate,digital,5,0.6701529026031494,0.00618956983089447,0.6639633327722549,1,0,0.7537789427697684,0.9365136828318917,4.912369351027798,4.037898397108564,3.875481309409466,-0.16241708769909824,ViT
vit_b_16,cam,n02769748,backpack,0,1102,pixelate,digital,5,0.6701529026031494,0.00618956983089447,0.6639633327722549,1,0,0.0874959367212049,-0.10234200244406633,37.3762285247347,3.7608192365195325,3.4806837222821465,-0.28013551423738603,ViT
vit_b_16,ig,n02769748,backpack,0,1102,pixelate,digital,5,0.6701529026031494,0.00618956983089447,0.6639633327722549,1,0,0.2509816142100343,0.3602958268528597,6.883730411857339,2.2954434815217812,2.476752769919332,0.1813092883975509,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,jpeg_compression,digital,1,0.6701529026031494,0.007910455577075481,0.6622424470260739,1,0,0.8692493946731235,0.9808666027989354,2.8239245846877377,4.037898397108564,3.96774664171248,-0.07015175539608398,ViT
vit_b_16,cam,n02769748,backpack,0,1102,jpeg_compression,digital,1,0.6701529026031494,0.007910455577075481,0.6622424470260739,1,0,0.06595857673924588,-0.07993568660220243,19.341925341951892,3.7608192365195325,3.2060795794396473,-0.5547396570798853,ViT
vit_b_16,ig,n02769748,backpack,0,1102,jpeg_compression,digital,1,0.6701529026031494,0.007910455577075481,0.6622424470260739,1,0,0.2857600409967331,0.4262669699463383,6.016939512941657,2.2954434815217812,2.651049036948972,0.35560555542719063,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,jpeg_compression,digital,2,0.6701529026031494,0.002855132333934307,0.6672977702692151,1,0,0.8164705882352942,0.9613929217027855,4.156180383468554,4.037898397108564,3.615067774389515,-0.42283062271904903,ViT
vit_b_16,cam,n02769748,backpack,0,1102,jpeg_compression,digital,2,0.6701529026031494,0.002855132333934307,0.6672977702692151,1,0,0.05653226655437414,-0.13528742625459958,23.13348015130145,3.7608192365195325,3.5925278581016147,-0.16829137841791786,ViT
vit_b_16,ig,n02769748,backpack,0,1102,jpeg_compression,digital,2,0.6701529026031494,0.002855132333934307,0.6672977702692151,1,0,0.27223172973315585,0.39992357534913586,10.121725890030802,2.2954434815217812,2.7934795896150115,0.4980361080932303,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,jpeg_compression,digital,3,0.6701529026031494,0.0030074201058596373,0.6671454824972898,1,0,0.7503487966515522,0.9493603043848248,5.326324285236931,4.037898397108564,3.9216027664715485,-0.11629563063701553,ViT
vit_b_16,cam,n02769748,backpack,0,1102,jpeg_compression,digital,3,0.6701529026031494,0.0030074201058596373,0.6671454824972898,1,0,0.05425705131572036,-0.234128359468197,30.71368418557137,3.7608192365195325,3.9823409273165282,0.22152169079699568,ViT
vit_b_16,ig,n02769748,backpack,0,1102,jpeg_compression,digital,3,0.6701529026031494,0.0030074201058596373,0.6671454824972898,1,0,0.26725172043689627,0.3941107207558254,14.209847771376012,2.2954434815217812,2.267961091690334,-0.02748238983144713,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,jpeg_compression,digital,4,0.6701529026031494,0.013566329143941402,0.656586573459208,1,0,0.707528711186729,0.9183017987599608,9.424709638060577,4.037898397108564,3.8825436972000595,-0.15535469990850448,ViT
vit_b_16,cam,n02769748,backpack,0,1102,jpeg_compression,digital,4,0.6701529026031494,0.013566329143941402,0.656586573459208,1,0,0.10582855883649185,-0.003316795433991467,30.314150329007436,3.7608192365195325,3.7775894039521716,0.016770167432639038,ViT
vit_b_16,ig,n02769748,backpack,0,1102,jpeg_compression,digital,4,0.6701529026031494,0.013566329143941402,0.656586573459208,1,0,0.2364173955895035,0.3333670865406375,12.132522981038845,2.2954434815217812,2.3603388058573094,0.06489532433552814,ViT
vit_b_16,rollout,n02769748,backpack,0,1102,jpeg_compression,digital,5,0.6701529026031494,0.004235363099724054,0.6659175395034254,1,0,0.5515109359301337,0.882843371638171,10.46769026365166,4.037898397108564,3.8304129483687177,-0.2074854487398463,ViT
vit_b_16,cam,n02769748,backpack,0,1102,jpeg_compression,digital,5,0.6701529026031494,0.004235363099724054,0.6659175395034254,1,0,0.14663543927796185,0.08279758761902475,13.79357157001314,3.7608192365195325,3.1232728549175666,-0.637546381601966,ViT
vit_b_16,ig,n02769748,backpack,0,1102,jpeg_compression,digital,5,0.6701529026031494,0.004235363099724054,0.6659175395034254,1,0,0.18614820943150928,0.19417558526332063,25.157813413926963,2.2954434815217812,1.30455448033737,-0.9908890011844111,ViT
vit_b_16,rollout,n07614500,ice_cream,0,184,gaussian_noise,noise,1,0.21775272488594055,0.3876565098762512,-0.16990378499031067,0,0,0.8028561164002156,0.9739240332634431,6.5518952562746575,2.937563183128173,2.9904730797126224,0.052909896584449445,ViT
vit_b_16,cam,n07614500,ice_cream,0,184,gaussian_noise,noise,1,0.21775272488594055,0.3876565098762512,-0.16990378499031067,0,0,0.2862998783065394,0.21082034996604151,43.20616988633056,1.8182440098509283,1.1741678987665098,-0.6440761110844184,ViT
vit_b_16,ig,n07614500,ice_cream,0,184,gaussian_noise,noise,1,0.21775272488594055,0.3876565098762512,-0.16990378499031067,0,0,0.43299778682087525,0.6182223288292144,8.721148854034185,2.3110093039311543,1.9732978756877535,-0.33771142824340084,ViT
vit_b_16,rollout,n07614500,ice_cream,0,184,gaussian_noise,noise,2,0.21775272488594055,0.5338019132614136,-0.316049188375473,0,1,0.723152201905743,0.9372343801590562,9.14286414553524,2.937563183128173,3.3153548241219024,0.3777916409937294,ViT
vit_b_16,cam,n07614500,ice_cream,0,184,gaussian_noise,noise,2,0.21775272488594055,0.5338019132614136,-0.316049188375473,0,1,0.057859514148706326,-0.08509242466688054,51.62692184916762,1.8182440098509283,4.244793719406884,2.426549709555956,ViT
vit_b_16,ig,n07614500,ice_cream,0,184,gaussian_noise,noise,2,0.21775272488594055,0.5338019132614136,-0.316049188375473,0,1,0.37038301358639997,0.5733552021492792,9.164584339542857,2.3110093039311543,2.1769970167831665,-0.13401228714798785,ViT
vit_b_16,rollout,n07614500,ice_cream,0,184,gaussian_noise,noise,3,0.21775272488594055,0.45361191034317017,-0.23585918545722961,0,1,0.5183420316163679,0.813241828960542,15.806817786249688,2.937563183128173,3.327092334382964,0.38952915125479093,ViT
vit_b_16,cam,n07614500,ice_cream,0,184,gaussian_noise,noise,3,0.21775272488594055,0.45361191034317017,-0.23585918545722961,0,1,0.29925590423811066,0.4283559797577829,44.66043496773736,1.8182440098509283,1.1345419281925075,-0.6837020816584207,ViT
vit_b_16,ig,n07614500,ice_cream,0,184,gaussian_noise,noise,3,0.21775272488594055,0.45361191034317017,-0.23585918545722961,0,1,0.30566577766213493,0.3837156635351493,5.49956273758721,2.3110093039311543,1.1867010852355881,-1.1243082186955662,ViT
vit_b_16,rollout,n07614500,ice_cream,0,184,gaussian_noise,noise,4,0.21775272488594055,0.14934785664081573,0.06840486824512482,0,0,0.41578501904358867,0.6279908945468009,14.911169560699129,2.937563183128173,4.1162164050714765,1.1786532219433035,ViT
vit_b_16,cam,n07614500,ice_cream,0,184,gaussian_noise,noise,4,0.21775272488594055,0.14934785664081573,0.06840486824512482,0,0,0.05841725101492065,-0.12801590971306642,51.44652653700362,1.8182440098509283,4.143643022445483,2.3253990125945547,ViT
vit_b_16,ig,n07614500,ice_cream,0,184,gaussian_noise,noise,4,0.21775272488594055,0.14934785664081573,0.06840486824512482,0,0,0.27287716405605933,0.4061282602613254,6.608579017417976,2.3110093039311543,2.4902436413212437,0.17923433739008932,ViT
vit_b_16,rollout,n07614500,ice_cream,0,184,gaussian_noise,noise,5,0.21775272488594055,0.2713916003704071,-0.05363887548446655,0,0,0.2885479522403389,0.2735887726411504,15.422433197425327,2.937563183128173,4.3258711007266895,1.3883079175985165,ViT
vit_b_16,cam,n07614500,ice_cream,0,184,gaussian_noise,noise,5,0.21775272488594055,0.2713916003704071,-0.05363887548446655,0,0,0.255220707765412,0.27702082289543867,23.39348715866694,1.8182440098509283,1.3579229590078792,-0.4603210508430491,ViT
vit_b_16,ig,n07614500,ice_cream,0,184,gaussian_noise,noise,5,0.21775272488594055,0.2713916003704071,-0.05363887548446655,0,0,0.1760707798675807,0.18031959170367662,10.799295814573531,2.3110093039311543,2.0830347082198983,-0.227974595711256,ViT
vit_b_16,rollout,n07614500,ice_cream,0,184,shot_noise,noise,1,0.21775272488594055,0.6669305562973022,-0.4491778314113617,0,1,0.7690138362562792,0.9585266738419774,11.491920574929525,2.937563183128173,2.6192951964192455,-0.31826798670892753,ViT
vit_b_16,cam,n07614500,ice_cream,0,184,shot_noise,noise,1,0.21775272488594055,0.6669305562973022,-0.4491778314113617,0,1,0.13231064237775647,0.04518196195382398,35.06722358158107,1.8182440098509283,2.5141772760130925,0.6959332661621642,ViT
vit_b_16,ig,n07614500,ice_cream,0,184,shot_noise,noise,1,0.21775272488594055,0.6669305562973022,-0.4491778314113617,0,1,0.45766158315177924,0.639832713414262,7.84561165426544,2.3110093039311543,0.631536164245364,-1.6794731396857903,ViT
vit_b_16,rollout,n07614500,ice_cream,0,184,shot_noise,noise,2,0.21775272488594055,0.7961927652359009,-0.5784400403499603,0,1,0.6394152237830775,0.8868232562498621,19.728533829590166,2.937563183128173,2.4558500475049225,-0.48171313562325047,ViT
vit_b_16,cam,n07614500,ice_cream,0,184,shot_noise,noise,2,0.21775272488594055,0.7961927652359009,-0.5784400403499603,0,1,0.18248218177534312,0.087840671013948,50.21787389589635,1.8182440098509283,4.608244403910185,2.7900003940592573,ViT
vit_b_16,ig,n07614500,ice_cream,0,184,shot_noise,noise,2,0.21775272488594055,0.7961927652359009,-0.5784400403499603,0,1,0.3960216998191682,0.5643369575471978,12.211773470868062,2.3110093039311543,0.5505964317257996,-1.7604128722053547,ViT
vit_b_16,rollout,n07614500,ice_cream,0,184,shot_noise,noise,3,0.21775272488594055,0.6377027630805969,-0.41995003819465637,0,1,0.4600669188245563,0.8301216855769822,25.8979249771335,2.937563183128173,2.215539096054308,-0.7220240870738648,ViT
vit_b_16,cam,n07614500,ice_cream,0,184,shot_noise,noise,3,0.21775272488594055,0.6377027630805969,-0.41995003819465637,0,1,0.20700847508565245,0.18788696118045886,48.632989149868756,1.8182440098509283,1.2527211421142577,-0.5655228677366706,ViT
vit_b_16,ig,n07614500,ice_cream,0,184,shot_noise,noise,3,0.21775272488594055,0.6377027630805969,-0.41995003819465637,0,1,0.3563995134477632,0.4565773819107304,22.283602506783318,2.3110093039311543,0.30992713225368107,-2.0010821716774734,ViT
vit_b_16,rollout,n07614500,ice_cream,0,184,shot_noise,noise,4,0.21775272488594055,0.3308736979961395,-0.11312097311019897,0,1,0.2895413079789284,0.741920642422707,38.8269330804219,2.937563183128173,2.0523482234526287,-0.8852149596755443,ViT
vit_b_16,cam,n07614500,ice_cream,0,184,shot_noise,noise,4,0.21775272488594055,0.3308736979961395,-0.11312097311019897,0,1,0.20007573341836735,0.12608805316692379,80.81038547966078,1.8182440098509283,0.5611466068290134,-1.2570974030219149,ViT
vit_b_16,ig,n07614500,ice_cream,0,184,shot_noise,noise,4,0.21775272488594055,0.3308736979961395,-0.11312097311019897,0,1,0.2528556269895762,0.4267145039263795,23.901773883650154,2.3110093039311543,1.1110635913689715,-1.1999457125621829,ViT
vit_b_16,rollout,n07614500,ice_cream,0,184,shot_noise,noise,5,0.21775272488594055,0.4015733301639557,-0.18382060527801514,0,1,0.28147344228804905,0.7021734682296165,35.538610727392886,2.937563183128173,1.9368832839639138,-1.0006798991642591,ViT
vit_b_16,cam,n07614500,ice_cream,0,184,shot_noise,noise,5,0.21775272488594055,0.4015733301639557,-0.18382060527801514,0,1,0.17879161528976573,0.12834377288705817,38.0303855999345,1.8182440098509283,3.071309418109764,1.2530654082588357,ViT
vit_b_16,ig,n07614500,ice_cream,0,184,shot_noise,noise,5,0.21775272488594055,0.4015733301639557,-0.18382060527801514,0,1,0.2265949645563432,0.3836149122080232,20.27198472500772,2.3110093039311543,1.7951850515358132,-0.5158242523953411,ViT
