model,family,class,corruption,severity,method,iou,centroid_shift,prob_corr,correct,abs_delta_hf_energy,abs_delta_edge_strength,abs_delta_entropy,abs_delta_contrast,abs_delta_brightness
vit_b_16,ViT,velvet,motion_blur,2,cam,0.4852767090855283,23.47896827848309,0.12277618795633316,False,0.009277075994759798,0.006626712158322334,0.03614671739670694,0.004906386137008667,0.0034225136041641235
vit_b_16,ViT,velvet,motion_blur,2,rollout,0.5400905393999846,2.2774485652789807,0.12277618795633316,False,0.009500241372734308,0.006698913872241974,0.035574380036535125,0.004966959357261658,0.0034709572792053223
vit_b_16,ViT,velvet,motion_blur,3,cam,0.36323509439087326,26.238036446268143,0.012961477972567081,False,0.011779448948800564,0.008726033382117748,0.050474369043094214,0.007363423705101013,0.00507509708404541
vit_b_16,ViT,velvet,motion_blur,3,rollout,0.5096269554753309,3.031043693566866,0.012961477972567081,False,0.012205105507746339,0.008885934948921204,0.05221891055600825,0.007360488176345825,0.005201160907745361
vit_b_16,ViT,velvet,motion_blur,4,cam,0.23561272850372375,24.443483934170928,0.001682352740317583,False,0.013142216484993696,0.00949557265266776,0.022262176025269476,0.012595191597938538,0.0024588406085968018
vit_b_16,ViT,velvet,motion_blur,4,rollout,0.38993144519077627,3.4115577901822483,0.001682352740317583,False,0.011128923390060663,0.00888045970350504,0.04702793257934346,0.010074332356452942,0.005500197410583496
vit_b_16,ViT,velvet,motion_blur,5,cam,0.35660224354642517,17.97944384329371,0.0009672745945863426,False,0.012268239166587591,0.009731560945510864,0.05484973615532862,0.013200998306274414,0.005915403366088867
vit_b_16,ViT,velvet,motion_blur,5,rollout,0.3620139784216598,3.2965215475864236,0.0009672745945863426,False,0.012929628835991025,0.010744716972112656,0.09562325800466454,0.011830136179924011,0.008671954274177551
vit_b_16,ViT,velvet,zoom_blur,1,cam,0.18920680054499142,37.02533427559908,0.47034981846809387,True,0.009653161279857159,0.006096678785979748,0.01392537680027317,0.00043255090713500977,0.005919173359870911
vit_b_16,ViT,velvet,zoom_blur,1,rollout,0.5195699901582255,3.8666452969735396,0.47034981846809387,True,0.009653161279857159,0.006096678785979748,0.01392537680027317,0.00043255090713500977,0.005919173359870911
vit_b_16,ViT,velvet,zoom_blur,2,cam,0.236297573592807,27.00360156153069,0.20049817860126495,True,0.01056241150945425,0.006875623948872089,0.03084477418789966,6.748735904693604e-05,0.00871114432811737
vit_b_16,ViT,velvet,zoom_blur,2,rollout,0.46757329823791766,4.385150033994626,0.20049817860126495,True,0.01056241150945425,0.006875623948872089,0.03084477418789966,6.748735904693604e-05,0.00871114432811737
vit_b_16,ViT,velvet,zoom_blur,3,cam,0.31669727177334733,100.41444777572649,0.11383017152547836,True,0.011380417738109827,0.007544363848865032,0.047694861824335355,0.00021611154079437256,0.011508733034133911
vit_b_16,ViT,velvet,zoom_blur,3,rollout,0.45480901645285204,4.6828951019680405,0.11383017152547836,True,0.011380417738109827,0.007544363848865032,0.047694861824335355,0.00021611154079437256,0.011508733034133911
vit_b_16,ViT,velvet,zoom_blur,4,cam,0.30204955247113763,11.782499703527428,0.029615625739097595,False,0.011790696997195482,0.008010859601199627,0.06191883148610522,0.0001252889633178711,0.014129921793937683
vit_b_16,ViT,velvet,zoom_blur,4,rollout,0.433038263849229,4.569748914472056,0.029615625739097595,False,0.011790696997195482,0.008010859601199627,0.06191883148610522,0.0001252889633178711,0.014129921793937683
vit_b_16,ViT,velvet,zoom_blur,5,cam,0.26644384183641295,10.178900073984092,0.01240187231451273,False,0.012002818752080202,0.008337744511663914,0.08173331977266862,0.0005088448524475098,0.017547443509101868
vit_b_16,ViT,velvet,zoom_blur,5,rollout,0.41423036280380415,4.18413000308922,0.01240187231451273,False,0.012002818752080202,0.008337744511663914,0.08173331977266862,0.0005088448524475098,0.017547443509101868
vit_b_16,ViT,velvet,snow,1,cam,0.34985207100591714,29.54318247971624,0.016894569620490074,False,0.006118268705904484,0.02174072340130806,0.3328295068892899,0.026165589690208435,0.14358793199062347
vit_b_16,ViT,velvet,snow,1,rollout,0.2311089303238469,5.416985613663112,0.016894569620490074,False,0.004621588625013828,0.022333696484565735,0.35256700488796167,0.028831899166107178,0.14614884555339813
vit_b_16,ViT,velvet,snow,2,cam,0.35889798957557706,13.240761788852481,0.00023376884928438812,False,0.014661808498203754,0.0548652783036232,0.5967391191801195,0.043837934732437134,0.25432299077510834
vit_b_16,ViT,velvet,snow,2,rollout,0.1375460470388212,16.59396737529844,0.00023376884928438812,False,0.011943127028644085,0.050139427185058594,0.578937392398335,0.04270575940608978,0.24846933782100677
vit_b_16,ViT,velvet,snow,3,cam,0.38486479028697573,29.89390938163499,0.001012228662148118,False,0.004430848173797131,0.039090320467948914,0.6182511534622535,0.056217655539512634,0.2609923928976059
vit_b_16,ViT,velvet,snow,3,rollout,0.18952234206471494,8.110590712767806,0.001012228662148118,False,0.005195084027945995,0.03920562192797661,0.5965686932539151,0.051734164357185364,0.25418834388256073
vit_b_16,ViT,velvet,snow,4,cam,0.20007573341836735,83.98658502564723,0.0009698068606667221,False,0.0010111862793564796,0.04145316407084465,0.639907603797746,0.0680077075958252,0.3131399005651474
vit_b_16,ViT,velvet,snow,4,rollout,0.1586238743939044,16.23441815942817,0.0009698068606667221,False,0.00015805941075086594,0.041924670338630676,0.654180229145001,0.06504915654659271,0.3094797283411026
vit_b_16,ViT,velvet,snow,5,cam,0.12610085824872386,2.396938355331698,0.0005909744650125504,False,0.0011877324432134628,0.04655729979276657,0.5688404865889805,0.039651766419410706,0.3750959485769272
vit_b_16,ViT,velvet,snow,5,rollout,0.13680634201585504,19.057902238574453,0.0005909744650125504,False,3.039836883544922e-05,0.04700165241956711,0.5900574414740181,0.04576897621154785,0.3794689029455185
vit_b_16,ViT,velvet,frost,1,cam,0.4106239460370995,26.45249508640574,0.49035993218421936,True,0.008645556401461363,0.006690008565783501,0.16984819013430918,0.004904657602310181,0.19213004410266876
vit_b_16,ViT,velvet,frost,1,rollout,0.1886066204772902,11.440135417307422,0.49035993218421936,True,0.0036221016198396683,0.01732918620109558,0.3970108620142918,0.00846610963344574,0.15480409562587738
vit_b_16,ViT,velvet,frost,2,cam,0.18625539206996394,19.00418332679809,0.05684820935130119,False,0.012844341807067394,0.0085446797311306,0.06557845099982451,0.036887332797050476,0.43475328385829926
vit_b_16,ViT,velvet,frost,2,rollout,0.21552716041906378,9.207888702608212,0.05684820935130119,False,0.012361734872683883,0.011398803442716599,0.1225836845178474,0.04497814178466797,0.4256475418806076
vit_b_16,ViT,velvet,frost,3,cam,0.11869601560323209,40.304164945588205,0.04432206228375435,False,0.004858993925154209,0.044741593301296234,0.3762425342900597,0.015956223011016846,0.25330348312854767
vit_b_16,ViT,velvet,frost,3,rollout,0.12069349983275728,5.555824929728248,0.04432206228375435,False,0.006581354886293411,0.034378405660390854,0.06161455891771084,0.03895343840122223,0.4058520048856735
vit_b_16,ViT,velvet,frost,4,cam,0.22304130620202267,37.912852665276205,0.004171730484813452,False,0.011278394144028425,0.009577527642250061,0.15904102235413564,0.056775614619255066,0.2931954115629196
vit_b_16,ViT,velvet,frost,4,rollout,0.185307665052557,20.735302231371634,0.004171730484813452,False,0.002593924291431904,0.03767500817775726,0.15575769394629724,0.03515815734863281,0.23861293494701385
vit_b_16,ViT,velvet,frost,5,cam,0.22892819979188345,22.635244907872597,0.08309970796108246,True,0.0024724723771214485,0.03647693991661072,0.2602164084528029,0.024865075945854187,0.22439350187778473
vit_b_16,ViT,velvet,frost,5,rollout,0.10546896513741257,5.750642264934793,0.08309970796108246,True,0.0074037788435816765,0.029339108616113663,0.07511804042629411,0.041576579213142395,0.39435015618801117
vit_b_16,ViT,velvet,fog,1,cam,0.20007573341836735,106.31246749477629,0.24512147903442383,True,0.013943008612841368,0.009495983365923166,0.4604322564145411,0.08268080651760101,0.1522095948457718
vit_b_16,ViT,velvet,fog,1,rollout,0.10644396670525329,13.351336038863021,0.24512147903442383,True,0.013969990890473127,0.009683019481599331,0.6191790457961988,0.08655582368373871,0.15436707437038422
vit_b_16,ViT,velvet,fog,2,cam,0.40159184528380926,17.36894219377612,0.23510435223579407,True,0.014463752624578774,0.010158663615584373,0.16240639696918535,0.06047511100769043,0.15570516884326935
vit_b_16,ViT,velvet,fog,2,rollout,0.11066843736166446,12.672536640711451,0.23510435223579407,True,0.013764610048383474,0.010134490672498941,0.35556976531180595,0.07000810652971268,0.08309490978717804
vit_b_16,ViT,velvet,fog,3,cam,0.10936118479221928,31.751356107659596,0.009919501841068268,False,0.014767934801056981,0.009760757442563772,0.06517336587711942,0.05463879555463791,0.2649538666009903
vit_b_16,ViT,velvet,fog,3,rollout,0.2779829364574048,16.42933188403187,0.009919501841068268,False,0.014656405430287123,0.009626051411032677,0.37241042837919025,0.007929220795631409,0.2141103893518448
vit_b_16,ViT,velvet,fog,4,cam,0.2730500951173114,25.077288686458882,0.06411568820476532,False,0.014729865011759102,0.008620531298220158,0.06921109891445276,0.05565502494573593,0.257333442568779
vit_b_16,ViT,velvet,fog,4,rollout,0.10419188029486193,12.18072576029183,0.06411568820476532,False,0.013947625644505024,0.009403170552104712,0.29413110309466095,0.07037525624036789,0.07515786588191986
vit_b_16,ViT,velvet,fog,5,cam,0.22214781444052112,26.405719059815965,0.00376341980881989,False,0.014323851675726473,0.007574599236249924,0.10375225941154298,0.05624978989362717,0.10752864181995392
vit_b_16,ViT,velvet,fog,5,rollout,0.13529411764705881,15.350266932455122,0.00376341980881989,False,0.014827018865616992,0.008512862026691437,0.09475954348267557,0.041522495448589325,0.2778480499982834
vit_b_16,ViT,velvet,brightness,1,cam,0.7965464793772926,4.5343286582906295,0.854688286781311,True,0.004036950878798962,0.001475803554058075,0.1075385562205895,0.002817302942276001,0.0660470575094223
vit_b_16,ViT,velvet,brightness,1,rollout,0.5604446863095701,4.848542038745213,0.854688286781311,True,0.004036950878798962,0.001475803554058075,0.1075385562205895,0.002817302942276001,0.0660470575094223
vit_b_16,ViT,velvet,brightness,2,cam,0.20007573341836735,106.70714733962134,0.7781997919082642,True,0.006742903962731361,0.0027664266526699066,0.10442928492177561,0.006237253546714783,0.13283009827136993
vit_b_16,ViT,velvet,brightness,2,rollout,0.44777841892671666,7.794012454308479,0.7781997919082642,True,0.006742903962731361,0.0027664266526699066,0.10442928492177561,0.006237253546714783,0.13283009827136993
vit_b_16,ViT,velvet,brightness,3,cam,0.5734775452621679,36.672324248416885,0.7036987543106079,True,0.008610311895608902,0.003550007939338684,0.04983502995813538,0.013293415307998657,0.19373537600040436
vit_b_16,ViT,velvet,brightness,3,rollout,0.4037345268899923,11.989460396243608,0.7036987543106079,True,0.008610311895608902,0.003550007939338684,0.04983502995813538,0.013293415307998657,0.19373537600040436
vit_b_16,ViT,velvet,brightness,4,cam,0.41532712915961645,9.476384373793614,0.564160943031311,True,0.009964078664779663,0.004131833091378212,0.050286142115679944,0.019713476300239563,0.2503308206796646
vit_b_16,ViT,velvet,brightness,4,rollout,0.3716003826704934,17.986138161090267,0.564160943031311,True,0.009964078664779663,0.004131833091378212,0.050286142115679944,0.019713476300239563,0.2503308206796646
vit_b_16,ViT,velvet,brightness,5,cam,0.3024190933264155,37.32237130239481,0.40924307703971863,True,0.010835375171154737,0.004910210147500038,0.16949995584836586,0.01819835603237152,0.30128486454486847
vit_b_16,ViT,velvet,brightness,5,rollout,0.3543859649122807,20.190939924744548,0.40924307703971863,True,0.010835375171154737,0.004910210147500038,0.16949995584836586,0.01819835603237152,0.30128486454486847
vit_b_16,ViT,velvet,contrast,1,cam,0.4192294096854012,23.843732717319636,0.7051109671592712,True,0.011263804975897074,0.010216704569756985,1.2122310910002803,0.09928002953529358,0.0018322914838790894
vit_b_16,ViT,velvet,contrast,1,rollout,0.4538606403013183,9.658170751603565,0.7051109671592712,True,0.011263804975897074,0.010216704569756985,1.2122310910002803,0.09928002953529358,0.0018322914838790894
vit_b_16,ViT,velvet,contrast,2,cam,0.30586092499837375,31.956882262352007,0.5540913939476013,True,0.012893054634332657,0.011916497722268105,1.6705447680963772,0.11583169177174568,0.0020167678594589233
vit_b_16,ViT,velvet,contrast,2,rollout,0.36414299306782655,11.57838405723909,0.5540913939476013,True,0.012893054634332657,0.011916497722268105,1.6705447680963772,0.11583169177174568,0.0020167678594589233
vit_b_16,ViT,velvet,contrast,3,cam,0.4364937388193202,28.64263814585909,0.10290749371051788,True,0.014174963464029133,0.013611420290544629,2.160865168579252,0.13233520463109016,0.0021793097257614136
vit_b_16,ViT,velvet,contrast,3,rollout,0.26965652476437474,14.727757740948297,0.10290749371051788,True,0.014174963464029133,0.013611420290544629,2.160865168579252,0.13233520463109016,0.0021793097257614136
vit_b_16,ViT,velvet,contrast,4,cam,0.2447296626984127,17.76828939187934,0.003459928324446082,False,0.015001675288658589,0.015333556453697383,2.9623677248244746,0.1488721650093794,0.001977682113647461
vit_b_16,ViT,velvet,contrast,4,rollout,0.18959284063296392,14.336897969870286,0.003459928324446082,False,0.015001675288658589,0.015333556453697383,2.9623677248244746,0.1488721650093794,0.001977682113647461
vit_b_16,ViT,velvet,contrast,5,cam,0.10114639899073008,20.37827331505252,0.004114929120987654,False,0.015213489612506237,0.016158168320544064,3.7723491868602155,0.15726466290652752,0.001851409673690796
vit_b_16,ViT,velvet,contrast,5,rollout,0.11821727019498607,10.766080563934391,0.004114929120987654,False,0.015213489612506237,0.016158168320544064,3.7723491868602155,0.15726466290652752,0.001851409673690796
vit_b_16,ViT,velvet,elastic_transform,1,cam,0.503970632304465,38.586266115316526,0.6041647791862488,True,0.00310670118778944,0.0013383273035287857,0.02122476644673732,0.0007515847682952881,0.0016557872295379639
vit_b_16,ViT,velvet,elastic_transform,1,rollout,0.7570028011204482,2.9733210045997303,0.6041647791862488,True,0.002546517178416252,0.0012513604015111923,0.021931891453371932,0.0010988712310791016,0.0019221752882003784
vit_b_16,ViT,velvet,elastic_transform,2,cam,0.2113075484221324,29.120133971098667,0.4415768086910248,True,0.0020591868087649345,0.0009345840662717819,0.02482476135140388,0.0015198737382888794,0.0024746954441070557
vit_b_16,ViT,velvet,elastic_transform,2,rollout,0.7837021238780769,2.6850719198322905,0.4415768086910248,True,0.0023130150511860847,0.0007247719913721085,0.023133038683202045,0.003270566463470459,0.002867460250854492
vit_b_16,ViT,velvet,elastic_transform,3,cam,0.41682546404121673,35.25822738916586,0.010060550644993782,False,0.0016995230689644814,0.00026092492043972015,0.018084642671696294,0.0014373064041137695,0.0012484490871429443
vit_b_16,ViT,velvet,elastic_transform,3,rollout,0.6498438270590169,4.416138169451099,0.010060550644993782,False,0.001962091773748398,0.0006367247551679611,0.016118086262135733,0.0022808611392974854,0.0022152066230773926
vit_b_16,ViT,velvet,elastic_transform,4,cam,0.20007573341836735,87.73903311545394,0.00038934662006795406,False,0.0009258361533284187,6.698817014694214e-05,0.01656017994518244,0.0011727511882781982,0.0013867318630218506
vit_b_16,ViT,velvet,elastic_transform,4,rollout,0.6231602781821123,6.009922228600815,0.00038934662006795406,False,0.0006401436403393745,9.337812662124634e-05,0.021038659560834283,0.0007930994033813477,0.0013596415519714355
vit_b_16,ViT,velvet,elastic_transform,5,cam,0.2282794909446892,49.413564286746194,0.0006702789105474949,False,0.0008420804515480995,0.0009945593774318695,0.01809323169406163,0.000485837459564209,0.001263946294784546
vit_b_16,ViT,velvet,elastic_transform,5,rollout,0.7241023879058581,4.860426287167388,0.0006702789105474949,False,0.0024453336372971535,0.00134982168674469,0.009070629358288507,0.0006376355886459351,0.00022269785404205322
vit_b_16,ViT,velvet,pixelate,1,cam,0.20007573341836735,121.77388050524185,0.6655755043029785,True,0.0032861456274986267,0.0019954871386289597,0.005787860823170732,0.000861823558807373,0.001311957836151123
vit_b_16,ViT,velvet,pixelate,1,rollout,0.8652541585354521,1.0461704818923094,0.6655755043029785,True,0.0032861456274986267,0.0019954871386289597,0.005787860823170732,0.000861823558807373,0.001311957836151123
vit_b_16,ViT,velvet,pixelate,2,cam,0.20007573341836735,123.61169874856158,0.5895509719848633,True,0.003436674363911152,0.0020545795559883118,0.008161663702161093,0.000904083251953125,0.0016369670629501343
vit_b_16,ViT,velvet,pixelate,2,rollout,0.8043869111830277,1.0941413665029571,0.5895509719848633,True,0.003436674363911152,0.0020545795559883118,0.008161663702161093,0.000904083251953125,0.0016369670629501343
vit_b_16,ViT,velvet,pixelate,3,cam,0.3635128710181349,10.547641544257472,0.613215446472168,True,0.005150406621396542,0.003420737572014332,0.005859985620952912,0.001962006092071533,0.0006245523691177368
vit_b_16,ViT,velvet,pixelate,3,rollout,0.7528600122260065,0.4825947784806133,0.613215446472168,True,0.005150406621396542,0.003420737572014332,0.005859985620952912,0.001962006092071533,0.0006245523691177368
vit_b_16,ViT,velvet,pixelate,4,cam,0.2992686557504369,10.613394043391057,0.3434549868106842,True,0.006319017149507999,0.004899456165730953,0.0013676597700795767,0.002977222204208374,0.00037242472171783447
vit_b_16,ViT,velvet,pixelate,4,rollout,0.7159955544156621,1.4900958855324054,0.3434549868106842,True,0.006319017149507999,0.004899456165730953,0.0013676597700795767,0.002977222204208374,0.00037242472171783447
vit_b_16,ViT,velvet,pixelate,5,cam,0.34623122317596566,32.07755127168342,0.03564252331852913,False,0.007004098035395145,0.006108579225838184,0.002701201511881024,0.0035780370235443115,0.0008478611707687378
vit_b_16,ViT,velvet,pixelate,5,rollout,0.6991450097350377,1.7778322009121812,0.03564252331852913,False,0.007004098035395145,0.006108579225838184,0.002701201511881024,0.0035780370235443115,0.0008478611707687378
vit_b_16,ViT,velvet,jpeg_compression,1,cam,0.3683457160384432,26.462110477170324,0.5992604494094849,True,0.0010474929586052895,4.557520151138306e-05,0.0029971102669694716,0.00039061903953552246,0.0004479736089706421
vit_b_16,ViT,velvet,jpeg_compression,1,rollout,0.8006638557459406,1.1486627930979,0.5992604494094849,True,0.0010474929586052895,4.557520151138306e-05,0.0029971102669694716,0.00039061903953552246,0.0004479736089706421
vit_b_16,ViT,velvet,jpeg_compression,2,cam,0.4462214537857503,26.867706800308994,0.28370124101638794,True,0.0013000546023249626,0.00019258633255958557,0.04168221757816859,0.0005089044570922852,0.000546574592590332
vit_b_16,ViT,velvet,jpeg_compression,2,rollout,0.784336385456485,1.3282612480334683,0.28370124101638794,True,0.0013000546023249626,0.00019258633255958557,0.04168221757816859,0.0005089044570922852,0.000546574592590332
vit_b_16,ViT,velvet,jpeg_compression,3,cam,0.4270078180525942,40.79511885781826,0.29011568427085876,True,0.0009548785164952278,0.00011090561747550964,0.13175922271941687,0.0005789697170257568,4.4971704483032227e-05
vit_b_16,ViT,velvet,jpeg_compression,3,rollout,0.8045491324283017,3.271355871316303,0.29011568427085876,True,0.0009548785164952278,0.00011090561747550964,0.13175922271941687,0.0005789697170257568,4.4971704483032227e-05
vit_b_16,ViT,velvet,jpeg_compression,4,cam,0.15806172483415057,36.08704383922335,0.017408696934580803,False,0.0014941971749067307,0.001034202054142952,0.298879065440639,0.001036226749420166,0.0012887120246887207
vit_b_16,ViT,velvet,jpeg_compression,4,rollout,0.5678800187470707,4.894782831708821,0.017408696934580803,False,0.0014941971749067307,0.001034202054142952,0.298879065440639,0.001036226749420166,0.0012887120246887207
vit_b_16,ViT,velvet,jpeg_compression,5,cam,0.24599726945513217,33.23238998913256,0.0006033118697814643,False,0.001346043311059475,0.0017687063664197922,0.5673883449409693,0.0015868544578552246,0.00043056905269622803
vit_b_16,ViT,velvet,jpeg_compression,5,rollout,0.6453807689154849,4.803712446248568,0.0006033118697814643,False,0.001346043311059475,0.0017687063664197922,0.5673883449409693,0.0015868544578552246,0.00043056905269622803
vit_b_16,ViT,patio,gaussian_noise,1,cam,0.3961188008624887,7.189153150227713,0.00018954496772494167,False,0.009578382596373558,0.02695976197719574,0.30078299309793977,0.004548773169517517,0.00171583890914917
vit_b_16,ViT,patio,gaussian_noise,1,rollout,0.6507688512457858,8.246566345579176,0.00018954496772494167,False,0.009663673117756844,0.02692117542028427,0.29749576519800947,0.004601523280143738,0.0021764039993286133
vit_b_16,ViT,patio,gaussian_noise,2,cam,0.4033419562329581,9.143503003212063,0.00021439738338813186,False,0.020697452127933502,0.04444633424282074,0.4018328623797709,0.007670924067497253,0.0013235509395599365
vit_b_16,ViT,patio,gaussian_noise,2,rollout,0.5003737479443863,10.785105309323253,0.00021439738338813186,False,0.020256780087947845,0.044025905430316925,0.4040115309915384,0.007852897047996521,0.001529008150100708
vit_b_16,ViT,patio,gaussian_noise,3,cam,0.17911061505022616,9.573702665408833,0.0001551504828967154,False,0.04085987061262131,0.06883001327514648,0.4816002749532977,0.0121489018201828,0.0007568597793579102
vit_b_16,ViT,patio,gaussian_noise,3,rollout,0.2959710743801653,13.819927302417238,0.0001551504828967154,False,0.0406477265059948,0.06877963244915009,0.48252628886260585,0.012734547257423401,0.0001717209815979004
vit_b_16,ViT,patio,gaussian_noise,4,cam,0.0742881609933633,19.473484492324804,5.065963341621682e-05,False,0.07348353043198586,0.0991218164563179,0.5220005385705297,0.017614588141441345,0.0035952329635620117
vit_b_16,ViT,patio,gaussian_noise,4,rollout,0.21149203283437953,20.13702922292665,5.065963341621682e-05,False,0.07125482335686684,0.09742072969675064,0.5228344298815975,0.017637595534324646,0.004365086555480957
vit_b_16,ViT,patio,gaussian_noise,5,cam,0.20973963355834138,23.231555840708594,0.00034162160591222346,False,0.11657297238707542,0.1347794458270073,0.5393147802739371,0.02390037477016449,0.011068642139434814
vit_b_16,ViT,patio,gaussian_noise,5,rollout,0.16602765191123503,23.144958246662195,0.00034162160591222346,False,0.11682670935988426,0.1355784460902214,0.5384983265448495,0.024414941668510437,0.011901408433914185
vit_b_16,ViT,patio,shot_noise,1,cam,0.3647922757870402,8.714261582028534,0.0005263704224489629,False,0.01110035926103592,0.029096148908138275,0.31112841693483073,0.0042115747928619385,0.0028144419193267822
vit_b_16,ViT,patio,shot_noise,1,rollout,0.5809703843730308,4.505215656730317,0.0005263704224489629,False,0.011523529887199402,0.029405340552330017,0.31199023490622313,0.004785910248756409,0.0027604997158050537
vit_b_16,ViT,patio,shot_noise,2,cam,0.08790851444366159,34.30356456946414,0.0002531236386857927,False,0.024849552661180496,0.048075586557388306,0.39929530368659005,0.008433505892753601,0.006339013576507568
vit_b_16,ViT,patio,shot_noise,2,rollout,0.48439579943795297,6.464621380598905,0.0002531236386857927,False,0.02500218152999878,0.04848621040582657,0.403702353643129,0.008961394429206848,0.0055828094482421875
vit_b_16,ViT,patio,shot_noise,3,cam,0.10055927184998355,18.11996924882311,0.00012513094407040626,False,0.04748641327023506,0.07178326696157455,0.45954689349403655,0.014561519026756287,0.011659085750579834
vit_b_16,ViT,patio,shot_noise,3,rollout,0.35164983164983166,8.82617192266141,0.00012513094407040626,False,0.04815319553017616,0.07244748622179031,0.4592469102338841,0.014468535780906677,0.011307895183563232
vit_b_16,ViT,patio,shot_noise,4,cam,0.16589219330855018,7.157348480423657,0.00020912018953822553,False,0.10211974754929543,0.11279266327619553,0.3358012807276598,0.027376338839530945,0.025684624910354614
vit_b_16,ViT,patio,shot_noise,4,rollout,0.23348694316436253,17.21845335290835,0.00020912018953822553,False,0.1003912203013897,0.11184819787740707,0.33644630598488146,0.026921823620796204,0.025783896446228027
vit_b_16,ViT,patio,shot_noise,5,cam,0.05914943013929928,5.6921014309496085,0.00029760622419416904,False,0.1562732718884945,0.1420249417424202,0.21774129999483893,0.03908742964267731,0.04372507333755493
vit_b_16,ViT,patio,shot_noise,5,rollout,0.23486712598425197,12.4954387977778,0.00029760622419416904,False,0.15574447438120842,0.14262787252664566,0.21638598596862568,0.03914697468280792,0.04298865795135498
vit_b_16,ViT,patio,impulse_noise,1,cam,0.20001594387755103,83.37207681885478,0.00020031986059620976,False,0.013778407126665115,0.01945432275533676,0.07670738465869942,0.0012242496013641357,0.0010990500450134277
vit_b_16,ViT,patio,impulse_noise,1,rollout,0.48439579943795297,10.988202901487854,0.00020031986059620976,False,0.013225879520177841,0.01914244145154953,0.07743322753335402,0.001445680856704712,0.0017815828323364258
vit_b_16,ViT,patio,impulse_noise,2,cam,0.16528301886792454,14.211257445724353,4.433515641721897e-05,False,0.027910061180591583,0.03733997792005539,0.14120848953458687,0.003027588129043579,0.00303572416305542
vit_b_16,ViT,patio,impulse_noise,2,rollout,0.2963895885810244,16.415630060213687,4.433515641721897e-05,False,0.02735196053981781,0.03656663000583649,0.13767660227809309,0.0024399757385253906,0.0033353865146636963
vit_b_16,ViT,patio,impulse_noise,3,cam,0.2432650027868954,13.119796364421617,0.0006357388920150697,False,0.03892900422215462,0.051151975989341736,0.1917715749291844,0.004188239574432373,0.004599392414093018
vit_b_16,ViT,patio,impulse_noise,3,rollout,0.28989139515455303,14.466072152887838,0.0006357388920150697,False,0.039685074239969254,0.05188915878534317,0.20052759171788548,0.0042681097984313965,0.0044300854206085205
vit_b_16,ViT,patio,impulse_noise,4,cam,0.20299670362601138,7.307738873692009,0.0004882003122474998,False,0.07161672785878181,0.08683819323778152,0.3120008197320612,0.008747085928916931,0.00996503233909607
vit_b_16,ViT,patio,impulse_noise,4,rollout,0.17345805320081847,21.122928788624005,0.0004882003122474998,False,0.07377887144684792,0.0885687842965126,0.3081797592455011,0.010266438126564026,0.010116219520568848
vit_b_16,ViT,patio,impulse_noise,5,cam,0.21351710796759762,31.132733481614185,0.0005398328648880124,False,0.11141186580061913,0.1228671744465828,0.39492627564263927,0.015947893261909485,0.013562828302383423
vit_b_16,ViT,patio,impulse_noise,5,rollout,0.17318370448302065,22.876671571336736,0.0005398328648880124,False,0.11100869998335838,0.12311512976884842,0.3945226032381379,0.015991047024726868,0.013654500246047974
vit_b_16,ViT,patio,defocus_blur,1,cam,0.2957200955393454,28.915975599673178,0.0001719462452456355,False,0.018130040727555752,0.024627048522233963,0.09468916248367698,0.01811656355857849,0.0020200908184051514
vit_b_16,ViT,patio,defocus_blur,1,rollout,0.4900155890431297,8.05158198600288,0.0001719462452456355,False,0.018130040727555752,0.024627048522233963,0.09468916248367698,0.01811656355857849,0.0020200908184051514
vit_b_16,ViT,patio,defocus_blur,2,cam,0.2267448967118934,30.00624776596482,0.00010685218148864806,False,0.01872733945492655,0.028533462435007095,0.11322770873607091,0.02260369062423706,0.0019471049308776855
vit_b_16,ViT,patio,defocus_blur,2,rollout,0.4353546910755149,9.810929927293543,0.00010685218148864806,False,0.01872733945492655,0.028533462435007095,0.11322770873607091,0.02260369062423706,0.0019471049308776855
vit_b_16,ViT,patio,defocus_blur,3,cam,0.17085690952575394,16.553569717018437,0.00012684740067925304,False,0.018763118656352162,0.03316062316298485,0.17750768132466188,0.02996756136417389,0.0019266009330749512
vit_b_16,ViT,patio,defocus_blur,3,rollout,0.3928249254042051,11.788769061964912,0.00012684740067925304,False,0.018763118656352162,0.03316062316298485,0.17750768132466188,0.02996756136417389,0.0019266009330749512
vit_b_16,ViT,patio,defocus_blur,4,cam,0.15435932827237175,6.198694851732342,0.00021693979215342551,False,0.018845492508262396,0.035332911647856236,0.2158486123523371,0.032968923449516296,0.003881603479385376
vit_b_16,ViT,patio,defocus_blur,4,rollout,0.34675254965110036,14.621545651552296,0.00021693979215342551,False,0.018845492508262396,0.035332911647856236,0.2158486123523371,0.032968923449516296,0.003881603479385376
vit_b_16,ViT,patio,defocus_blur,5,cam,0.13916004540295118,40.83255012095533,0.00037164799869060516,False,0.01887460274156183,0.03708712104707956,0.25704067089986626,0.03872571885585785,0.0028889477252960205
vit_b_16,ViT,patio,defocus_blur,5,rollout,0.31018276762402086,15.569316599713481,0.00037164799869060516,False,0.01887460274156183,0.03708712104707956,0.25704067089986626,0.03872571885585785,0.0028889477252960205
vit_b_16,ViT,patio,glass_blur,1,cam,1.0,0.0,0.0015062460443004966,False,0.0,0.0,0.0,0.0,0.0
